title,link,note,top_note,heart_note,base_note
"香水💕💕 Sean John I Am King Of Miami 吹牛老爹邁阿密限量版香水 100ml【限定】$2,500已售出 2高雄市新興區找相似",https://shopee.tw//香水💕💕-Sean-John-I-Am-King-Of-Miami-吹牛老爹邁阿密限量版香水-100ml【限定】-i.190487112.6322001669?sp_atk=242bfc0a-9f37-4dc3-885d-44ddcaade0fd&xptdk=242bfc0a-9f37-4dc3-885d-44ddcaade0fd,,商品規格分類蝦皮購物美妝保養香水、香氛品牌SeanJohn性別男性香水濃度EDP、香水質地噴霧商品數量2出貨地高雄市新興區商品詳情前味:卡拉布里亞佛手柑、伊蘭、橙花,中味:血橙、義大利枸櫞、檸檬葉,後味:印尼廣藿香、麝香
"Sean John吹牛老爹不可原諒125ml專櫃公司貨2023年10月附發票-全新現貨$1,999高雄市前鎮區找相似",https://shopee.tw//Sean-John吹牛老爹不可原諒125ml專櫃公司貨2023年10月附發票-全新現貨-i.24824087.1879744233?sp_atk=394e2adf-b96c-4339-99de-414492d49210&xptdk=394e2adf-b96c-4339-99de-414492d49210,#香調:,"前味:西西里檸檬,柑橘,氣泡香檳,杜忪,義大利佛手柑,葡萄柚,摩洛哥橘子","中味:鼠尾草,薰衣草,鳶尾花,羅勒","後味:萊姆酒,琥珀,喀什米爾海藻,澳大利亞檀木,薰草豆香氣"
"『山姆百貨』Sean John 吹牛老爹 Unforgivable 不可原諒 男性淡香水 125ml$1,349已售出 6臺北市大同區找相似",https://shopee.tw//『山姆百貨』Sean-John-吹牛老爹-Unforgivable-不可原諒-男性淡香水-125ml-i.861145.13693983?sp_atk=f0e75a16-d376-4d0b-98a4-780e74f47df1&xptdk=f0e75a16-d376-4d0b-98a4-780e74f47df1,香調:東方清新調,前味:柑橘、西西里檸檬、義大利彿手柑、摩洛哥橘子、葡萄柚、杜松、氣泡香檳,中味:托斯卡尼羅勒、彿羅倫斯鳶尾花、快樂鼠尾草、薰衣草,後味:海藻、澳大利亞檀木、琥珀、薰草豆
"Sean John Unforgivable 吹牛老爹 不可原諒 男性淡香水125ML TESTER$1,350已售出 1找相似",https://shopee.tw//Sean-John-Unforgivable-吹牛老爹-不可原諒-男性淡香水125ML-TESTER-i.2761441.3624469669?sp_atk=16f63e1b-a8c7-43ca-98f7-ed3487aa69be&xptdk=16f63e1b-a8c7-43ca-98f7-ed3487aa69be,香調:東方清新調,前味:西西里檸檬、杜松、柑橘、氣泡香檳、義大利彿手柑、葡萄柚、摩洛哥橘子,中味:鼠尾草、鳶尾花、薰衣草、羅勒,後味:喀什米爾海藻、琥珀、萊姆酒、澳大利亞檀木、薰草豆香氣
"4.4折廣告限時特價5天 免運 C中性淡香水 100ml 藍風鈴 英國梨 one be  男性香水 女性香水滿額贈$399 - $1,399已售出 30桃園市大園區找相似",https://shopee.tw//限時特價5天-免運-C中性淡香水-100ml-藍風鈴-英國梨-one-be-男性香水-女性香水-i.468245199.16765461949?sp_atk=5b385e96-01b3-49d1-b228-76a09b2897cc&xptdk=5b385e96-01b3-49d1-b228-76a09b2897cc,香調:柑苔果香調,前味:佛手柑、荳蔻、新鮮鳳梨、木瓜、檸檬,中味:茉莉花、鈴蘭、玫瑰、肉荳蔻、百合、鳶尾草,後味:麝香、琥珀、檀香、雪鬆、橡木苔
"波妮小舖♥️ Sean John 吹牛老爹 Unforgivable 不可原諒 男性淡香水 75ml / 125ml$1,290新北市新店區找相似",https://shopee.tw//波妮小舖♥️-Sean-John-吹牛老爹-Unforgivable-不可原諒-男性淡香水-75ml-125ml-i.298950974.8916238478?sp_atk=edb072c5-184a-404c-a88c-e3b34ccf3ec2&xptdk=edb072c5-184a-404c-a88c-e3b34ccf3ec2,,商品規格分類蝦皮購物美妝保養香水、香氛品牌SeanJohn性別男性香水濃度EDT、淡香水質地噴霧商品數量30出貨地新北市新店區商品詳情前味:西西里檸檬、杜松、柑橘、氣泡香檳、義大利彿手柑、葡萄柚、摩洛哥橘子,中味:鼠尾草、鳶尾花、薰衣草、羅勒,後味:喀什米爾海藻、琥珀、萊姆酒、澳大利亞檀木、薰草豆香氣
"【忙內】Sean John Unforgivable 吹牛老爹不可原諒男性125ml淡香水禮盒$1,588新北市中和區找相似",https://shopee.tw//【忙內】Sean-John-Unforgivable-吹牛老爹不可原諒男性125ml淡香水禮盒-i.47798066.17113269339?sp_atk=297c9b17-3181-475c-8d50-6d977b4ad113&xptdk=297c9b17-3181-475c-8d50-6d977b4ad113,商品規格分類蝦皮購物美妝保養香水、香氛品牌SeanJohn性別男性香水濃度EDT、淡香水質地噴霧商品數量2出貨地新北市中和區商品詳情香調:東方清新調,前味:柑橘、西西里檸檬、義大利彿手柑、摩洛哥橘子、葡萄柚、杜松、氣泡香檳,中味:托斯卡尼羅勒、彿羅倫斯鳶尾花、快樂鼠尾草、薰衣草,後味:海藻、澳大利亞檀木、琥珀、薰草豆
"❤️愛妮❤️Sean John 吹牛老爹 I AM KING 王者之風 男性淡香水 100ml/【TESTER】$1,290已售出 32高雄市路竹區找相似",https://shopee.tw//❤️愛妮❤️Sean-John-吹牛老爹-I-AM-KING-王者之風-男性淡香水-100ml-【TESTER】-i.48341460.1232845701?sp_atk=aca57522-d8d6-483b-b2d3-f59227436a6a&xptdk=aca57522-d8d6-483b-b2d3-f59227436a6a,,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌SeanJohn性別男性香水濃度EDT、淡香水質地噴霧商品數量23出貨地高雄市路竹區商品詳情前味:橘子、柳橙、小紅莓、黑醋栗香甜酒、香檳,中味:水生香調、檸檬奶油、佛羅里達檸檬派,後味:檀香、岩玫瑰脂、白色橡樹苔、香柏木、香根草
（二手）熱門男性香水試香分裝-『Sean John 吹牛老爹 Unforgivable不可原諒男性淡香水』$25臺南市南區找相似,https://shopee.tw//（二手）熱門男性香水試香分裝-『Sean-John-吹牛老爹-Unforgivable不可原諒男性淡香水』-i.1952087.11446851978?sp_atk=c8757ebf-7e2c-41cc-8cd1-ec9c3ab7f4a7&xptdk=c8757ebf-7e2c-41cc-8cd1-ec9c3ab7f4a7,,前味:柑橘、西西里檸檬、義大利彿手柑、摩洛哥橘子、葡萄柚、杜松、氣泡香檳,中味:羅勒、鳶尾花、鼠尾草、薰衣草,後味:什米爾海藻、澳大利亞檀木、琥珀、薰草豆香氣、萊姆酒
"Sean John 吹牛老爹 I AM KING 男性淡香水$1,728臺北市大安區找相似",https://shopee.tw//Sean-John-吹牛老爹-I-AM-KING-男性淡香水-i.14951116.315911089?sp_atk=02255917-47c5-4821-96e1-144a1ccb71fb&xptdk=02255917-47c5-4821-96e1-144a1ccb71fb,香調:柑橘苔蘚調,前味:莓果、蔓越莓、橙皮、柳橙,中味:萊姆、檸檬、奶油,後味:檀香、香根草、岩玫瑰、苔蘚、雪松
"Sean John 吹牛老爹 3AM 夜慕迷城 男性淡香水 100ML$1,290新北市中和區找相似",https://shopee.tw//Sean-John-吹牛老爹-3AM-夜慕迷城-男性淡香水-100ML-i.4182935.8759207027?sp_atk=02030905-3e53-47d6-8b73-05e46fad06cf&xptdk=02030905-3e53-47d6-8b73-05e46fad06cf,香調:東方清新調、柑橘調,前味:柑橘、佛手柑、小荳蔻,中味:橙花、天竺葵、無花果葉,後味:tonic、煙熏麂皮、皮革
8.5折廣告Diptyque 蒂普提克 Q版 香水小樣10ml 淡香精香水  小樣香水 杜桑 感官之水 檀/譚道 水中影 無花果香水5 件 9.6折$150$136已售出 588臺南市永康區找相似,https://shopee.tw//Diptyque-蒂普提克-Q版-香水小樣10ml-淡香精香水-小樣香水-杜桑-感官之水-檀-譚道-水中影-無花果香水-i.546277707.10691029443?sp_atk=0490eed0-c2ac-4647-b0f2-3686a442a587&xptdk=0490eed0-c2ac-4647-b0f2-3686a442a587,香調:花香、果香、綠色香調,前調:青檸橘子檸檬日本柚子,中調:百里香,後調:木質香雪松
"Sean John Empress 皇后女性淡香精 100ml$1,980新北市三重區找相似",https://shopee.tw//Sean-John-Empress-皇后女性淡香精-100ml-i.10397982.9301527068?sp_atk=4dd649ce-c734-490b-ab3d-97d4a8e88480&xptdk=4dd649ce-c734-490b-ab3d-97d4a8e88480,,前味:萊姆派、皇家柑橘、楊桃、皇家法國莓果,中味:覆盆子、百香果花、牡丹、豆蔻、黃葵籽,後味:香草、檀香、冰晶焦糖
"Sean John Unforgivable Woman 不可原諒女性淡香精75 ml$1,690高雄市左營區找相似",https://shopee.tw//Sean-John-Unforgivable-Woman-不可原諒女性淡香精75-ml-i.5587290.7703483797?sp_atk=5037b3ac-cbae-41ac-8274-879190abaa3d&xptdk=5037b3ac-cbae-41ac-8274-879190abaa3d,香調:花香調,前味:黑醋栗、鈴蘭、小黃瓜、佛手柑、青蘋果、葡萄柚、鳳梨汁、橙花醇,中味:紫羅蘭、小蒼蘭、茉莉、鳶尾、甜橙,後味:雪松、香根草、香草、廣藿香、琥珀、檀香、薰草豆
❤️試香體驗❤️ 【Sean John】 Unforgivable 不可原諒女性淡香精 2ml$60雲林縣斗南鎮找相似,https://shopee.tw//❤️試香體驗❤️-【Sean-John】-Unforgivable-不可原諒女性淡香精-2ml-i.2511581.2279407451?sp_atk=88180ecb-5f08-47de-8652-f8f60d7e01cf&xptdk=88180ecb-5f08-47de-8652-f8f60d7e01cf,,前味:黑醋栗、鈴蘭、小黃瓜、佛手柑、青蘋果、葡萄柚、,中味:紫羅蘭、小蒼蘭、茉莉、鳶尾、甜橙,後味:雪松、香根草、香草、廣藿香、琥珀、檀香、薰草豆
"Sean John 不可原諒女性淡香精125ml，平輸，市價2950元，下單前請先詢問貨量$1,580新北市三重區找相似",https://shopee.tw//Sean-John-不可原諒女性淡香精125ml，平輸，市價2950元，下單前請先詢問貨量-i.10148887.17028789699?sp_atk=ce731ecf-816d-470e-8184-e0eaf7e144f8&xptdk=ce731ecf-816d-470e-8184-e0eaf7e144f8,,前味:梨子、苦橙、青蘋果、、肉桂葉、葡萄柚、佛手柑、橙花,中味:茉莉、紫羅蘭、小蒼蘭、仙客來、玫瑰、鈴蘭,後味:檀香、廣藿香、鳶尾花、零陵草豆、西洋杉、琥珀、麝香、香根草
🆕尚恩·約翰Sean John-女皇Empress 30ml 女性淡香精$790臺中市大里區找相似,https://shopee.tw//🆕尚恩·約翰Sean-John-女皇Empress-30ml-女性淡香精-i.310859219.15270646817?sp_atk=5a988d36-744a-44ee-aced-670b064b0c28&xptdk=5a988d36-744a-44ee-aced-670b064b0c28,■香調:果香和花香調。,前味:萊姆派、皇家柑橘、楊桃、皇家法國莓果。,中味:覆盆子、百香果花、牡丹、豆蔻、香葵籽。,後味:香草、檀香、冰晶焦糖。
蝦皮優選《試香》Sean John Unforgivable Woman Eau Fraiche 不可原諒清新限量版女香 試香紙$45 - $180新北市汐止區找相似,https://shopee.tw//《試香》Sean-John-Unforgivable-Woman-Eau-Fraiche-不可原諒清新限量版女香-試香紙-i.1559866.15408794658?sp_atk=11fb5d85-13eb-47ca-8441-b848686a9723&xptdk=11fb5d85-13eb-47ca-8441-b848686a9723,香調:花香水果香調,"前味:佛手柑,小黃瓜,甜橙,葡萄柚,蘋果,青蘋果,黑醋栗","中味:小蒼蘭,櫻草,紫羅蘭,茉莉,鈴蘭","後味:檀木,海椰子,琥珀,薰草豆,西洋杉,香根草,香草,鳶尾,麝香"
蝦皮優選《試香》Sean John Unforgivable Woman 不可原諒女香 試香紙$40 - $120已售出 1新北市汐止區找相似,https://shopee.tw//《試香》Sean-John-Unforgivable-Woman-不可原諒女香-試香紙-i.1559866.7758697185?sp_atk=93af14a5-cd5b-45a2-bb8e-1af3a37f5760&xptdk=93af14a5-cd5b-45a2-bb8e-1af3a37f5760,香調:東方花香香調,"前味:決明子,葡萄柚,蘋果,梨,橙花,佛手柑,苦橙","中味:仙客來,橙花,紫羅蘭,小蒼蘭,茉莉,鈴蘭,玫瑰","後味:鳶尾花,檀木,薰香豆,琥珀,廣藿香,香草,橡苔,香根草,雪松"
"SEAN JOHN 吹牛老爹 Unforgivable Woman 不可原諒 女性淡香精 125ml☆MUSE 愛美神☆$1,690臺北市大同區找相似",https://shopee.tw//SEAN-JOHN-吹牛老爹-Unforgivable-Woman-不可原諒-女性淡香精-125ml☆MUSE-愛美神☆-i.2140077.15668753853?sp_atk=bf3f56f9-11be-4758-82d6-9b1e903c6954&xptdk=bf3f56f9-11be-4758-82d6-9b1e903c6954,,前味:梨子、苦橙、青蘋果、、肉桂葉、葡萄柚、佛手柑、橙花,中味:茉莉、紫羅蘭、小蒼蘭、仙客來、玫瑰、鈴蘭,後味:檀香、廣藿香、鳶尾花、零陵草豆、西洋杉、琥珀、麝香、香根草
