name,link
廣告免運㊣【附發票+禮品袋】Pour Homme Soir大吉嶺茶 男性香水 原版/極緻/夜幽100ml 男士香水 持久留香滿額折$100$998桃園市大園區找相似,https://shopee.tw//免運㊣【附發票-禮品袋】Pour-Homme-Soir大吉嶺茶-男性香水-原版-極緻-夜幽100ml-男士香水-持久留香-i.766107115.19513430400?sp_atk=ca27b92e-27c6-49a4-a3eb-d7f343df7c2c&xptdk=ca27b92e-27c6-49a4-a3eb-d7f343df7c2c
"6.1折廣告6.21限時下訂買一送一 BLEU香水 藍色香水 蔚藍香精 男性淡香水100ml  EDT EDP持久留香男禮物木質香2 件 5折$2,450$1,489已售出 37嘉義市西區找相似",https://shopee.tw//6.21限時下訂買一送一-BLEU香水-藍色香水-蔚藍香精-男性淡香水100ml-EDT-EDP持久留香男禮物木質香-i.97576085.21310058821?sp_atk=38c9cd82-3792-415c-84ad-ff366a3bf0cd&xptdk=38c9cd82-3792-415c-84ad-ff366a3bf0cd
"3.3折廣告❁買一送一❁粉色甜蜜 邂逅香水系列50/100ml 綠色氣息 晨光輕舞 正貨 女性香水 專櫃代購 不正包退2 件 5折$880 - $1,480已售出 4臺北市松山區找相似",https://shopee.tw//❁買一送一❁粉色甜蜜-邂逅香水系列50-100ml-綠色氣息-晨光輕舞-正貨-女性香水-專櫃代購-不正包退-i.97576140.21509215000?sp_atk=48e590f4-46e2-472e-9363-e35a7fc1a5cf&xptdk=48e590f4-46e2-472e-9363-e35a7fc1a5cf
"3.7折廣告6.21下單 買一送一 Dior香水 真我純香心悅 真我宣言 迪奧香水 Jadore In Joy 50/100ml2 件 5折$1,080 - $1,680已售出 62嘉義市西區找相似",https://shopee.tw//6.21下單-買一送一-Dior香水-真我純香心悅-真我宣言-迪奧香水-Jadore-In-Joy-50-100ml-i.97576085.20503822602?sp_atk=038823a8-dded-454a-85e7-fae7d20cdf86&xptdk=038823a8-dded-454a-85e7-fae7d20cdf86
"4.6折廣告6.21限定下單 買一送一 Miss花漾淡香水 甜心小姐香水 正貨附專櫃購置憑證 濃香 50ml 100ml 不正包退2 件 5折$1,318 - $1,668已售出 67嘉義市西區找相似",https://shopee.tw//6.21限定下單-買一送一-Miss花漾淡香水-甜心小姐香水-正貨附專櫃購置憑證-濃香-50ml-100ml-不正包退-i.97576085.19401412179?sp_atk=f6139e9a-0b58-41e7-891e-d95e45514dea&xptdk=f6139e9a-0b58-41e7-891e-d95e45514dea
HUAHUA香水美妝 Jaguar 積架 尊爵 經典 男性 淡香水 100ml【全新正品】$549已售出 385臺北市中山區找相似,https://shopee.tw//HUAHUA香水美妝-Jaguar-積架-尊爵-經典-男性-淡香水-100ml【全新正品】-i.935762.52825413?sp_atk=ae463b9e-e85d-4770-8b05-3239266cfd1a&xptdk=ae463b9e-e85d-4770-8b05-3239266cfd1a
Jaguar 積架 綠色經典香水 100ml / TESTER ◆NANA◆$529已售出 41臺北市大同區找相似,https://shopee.tw//Jaguar-積架-綠色經典香水-100ml-TESTER-◆NANA◆-i.357737.55826743?sp_atk=f128f2e1-ceec-42e0-98b2-95c3841e72d5&xptdk=f128f2e1-ceec-42e0-98b2-95c3841e72d5
◆NANA◆JAGUAR 積架 Classic 新尊爵 男性淡香水 100ml$529已售出 12臺北市大同區找相似,https://shopee.tw//◆NANA◆JAGUAR-積架-Classic-新尊爵-男性淡香水-100ml-i.357737.1661937469?sp_atk=31059226-7d59-4ecb-9cdc-1c8f93339fb9&xptdk=31059226-7d59-4ecb-9cdc-1c8f93339fb9
【VIP】JAGUAR 積架 綠色經典款 男性淡香水 100ml$499已售出 12臺北市大同區找相似,https://shopee.tw//【VIP】JAGUAR-積架-綠色經典款-男性淡香水-100ml-i.12733813.167793762?sp_atk=dc3f02fa-0118-4682-822b-0f6f1b7ecea7&xptdk=dc3f02fa-0118-4682-822b-0f6f1b7ecea7
✰YENGEE✰JAGUAR 積架 尊爵 綠色經典 男性淡香水 100ml$529已售出 71臺北市大同區找相似,https://shopee.tw//✰YENGEE✰JAGUAR-積架-尊爵-綠色經典-男性淡香水-100ml-i.20782639.1098459643?sp_atk=bb5d1d81-59cf-4880-a798-ec8c85c14980&xptdk=bb5d1d81-59cf-4880-a798-ec8c85c14980
