title,link,note,top_note,heart_note,base_note
"蝦皮優選潘海利根🌷獸首圖書館【艾米花】PENHALIGON'S Scent Library 氣味圖書館 針管香水 小香 禮盒滿額折$30$899 - $1,480已售出 591新竹縣竹北市找相似",https://shopee.tw//潘海利根🌷獸首圖書館【艾米花】PENHALIGON'S-Scent-Library-氣味圖書館-針管香水-小香-禮盒-i.16241597.6651125753?sp_atk=faf50a3a-55d0-44b5-8272-944608ba3f99&xptdk=faf50a3a-55d0-44b5-8272-944608ba3f99,,前調:佛手柑、茉莉,中調:香根草、熏香、雪松,後調:檀香、降龍涎香醚
"蝦皮優選【PENHALIGON’S】 潘海利根 獸首香水 月亮女神 牧羊少年  卡片 琴酒 狐狸 羊 公鹿 致命溫柔 羊首 犀牛$70已售出 3,622臺中市北區找相似",https://shopee.tw//【PENHALIGON’S】-潘海利根-獸首香水-月亮女神-牧羊少年-卡片-琴酒-狐狸-羊-公鹿-致命溫柔-羊首-犀牛-i.5539906.2463797926?sp_atk=bd9f673b-2a7b-4a13-ac9a-5d79a0b798a8&xptdk=bd9f673b-2a7b-4a13-ac9a-5d79a0b798a8,香調:木質調、柑橘花香調、辛辣調,前調:杜松子、橘子、當歸、肉桂,中味:玫瑰、茉莉、杜松子,後味:香脂冷杉、麝香、龍涎香
6.6折【Penhaligon's潘海利根】原廠針管 噴霧試香 小香 月亮女神 狐狸 獸首 皇家橡樹 女王的耳語  黑玫瑰3 件折 NT$30$99 - $160已售出 90新北市板橋區找相似,https://shopee.tw//【Penhaligon's潘海利根】原廠針管-噴霧試香-小香-月亮女神-狐狸-獸首-皇家橡樹-女王的耳語-黑玫瑰-i.53891.8397669160?sp_atk=105c9584-f742-4ff5-a56f-d1f12c64c093&xptdk=105c9584-f742-4ff5-a56f-d1f12c64c093,-香調:,前味:檸檬、青檸、橘子、香檸檬,中味:茉莉、鈴蘭、小豆蔻,後味:橡木苔、檀香木、白松香、麝香、琥珀
,https://shopee.tw//現貨🔥英國頂級香氛-Penhaligon's潘海利根-Savoy-Steam-蒸氣浴香-淡香精-香水-沐浴組-i.2114595.2020316179?sp_atk=1ceceba0-139e-4bcb-8be0-e49f9be93365&xptdk=1ceceba0-139e-4bcb-8be0-e49f9be93365,香調:東方清新調,前味:佛手柑、檸檬、桉樹、薄荷、粉紅胡椒、迷迭香,中味:玫瑰、天竺葵、小荳蔻、希丹、茶,後味:安息香、香草、白麝香、薰香
,https://shopee.tw//☆現貨☆英國🇬🇧-潘海利根-Penhaligon's-Juniper-Sling-琴酒-杜松司令-淡香水-i.2114595.1104331523?sp_atk=224f9fcc-c6cf-43ad-9356-5ae5d820a9f5&xptdk=224f9fcc-c6cf-43ad-9356-5ae5d820a9f5,香調:木質辛辣調,前味:肉桂、柑橘白蘭地、當歸、杜松子,中味:荳蔻、皮革、黑胡椒、鳶尾木,後味:紅糖、黑櫻桃、岩蘭草、琥珀
,https://shopee.tw//現貨-Penhaligon's-潘海利根明星氣味圖書館Scent-Library-2ml-i.13987627.17338521425?sp_atk=189b9065-8054-4658-ab33-201cdf930b52&xptdk=189b9065-8054-4658-ab33-201cdf930b52,,前味:肉桂、柑橘白蘭地、當歸、杜松子,中味:荳蔻、皮革、黑胡椒、鳶尾木,後味:紅糖、黑櫻桃、岩蘭草、琥珀
,https://shopee.tw//🔥英國🇬🇧-潘海利根-Penhaligon's-梔子花-EDP-香水100ml-i.2114595.1693810756?sp_atk=e046f841-49f7-4517-a5d9-1d92cc27d612&xptdk=e046f841-49f7-4517-a5d9-1d92cc27d612,,前調:紫羅蘭 大黃 香檸檬 風信子木蘭 綠葉 ,中調:梔子花 玫瑰 依蘭 橙花 晚香玉 茉莉 公丁香 肉桂 鈴蘭 ,後調:安息香脂 檀香木 麝香 香草
,https://shopee.tw//潘海利根🌷迷你香水禮盒組【艾米花】紳士香水禮盒-女性香水禮盒-經典三重奏-花香三重奏-PENHALIGON'S-香水-i.16241597.10622560102?sp_atk=a933ca2e-f02e-4d1c-9a6d-8fca5abaf1e6&xptdk=a933ca2e-f02e-4d1c-9a6d-8fca5abaf1e6,香調:東方清新調,前味:佛手柑、檸檬、苦橙精油,中味:玫瑰、茉莉花瓣、杜松子油,後味:冷杉香脂、琥珀、麝香、龍涎香
,https://shopee.tw//Y.A🌸-PENHALIGON'S-潘海利根-新版-獸首圖書館-香氛圖書館香水禮盒-小香-Scent-Library-i.3547060.12101299900?sp_atk=cf3d1498-52e1-4e02-ad31-a3d5ab7f4a38&xptdk=cf3d1498-52e1-4e02-ad31-a3d5ab7f4a38,-香調:,前味:佛手柑、茉莉,中味:香根草、熏香、雪松,後味:檀香、降龍涎香醚
,https://shopee.tw//Penhaligon's-Luna-潘海利根-月亮女神-i.554035218.13524056252?sp_atk=f5392516-3aa4-4f59-8b8a-3168563f0bf4&xptdk=f5392516-3aa4-4f59-8b8a-3168563f0bf4,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌PENHALIGON'S質地噴霧商品數量13出貨地臺北市中正區商品詳情香調:木質花香調,前調:檸檬香檸檬苦橙,中調:玫瑰茉莉杜松子,後調:冷杉麝香龍涎香
7.6折潘海利根 龍獸首 亞瑟眼中的世界  Penhaligon's The World According to Arthur$130 - $160已售出 10新北市五股區找相似,https://shopee.tw//潘海利根-龍獸首-亞瑟眼中的世界-Penhaligon's-The-World-According-to-Arthur-i.379446124.10772937645?sp_atk=49cd87c6-c7d2-4f41-8dd2-c87763c188b5&xptdk=49cd87c6-c7d2-4f41-8dd2-c87763c188b5,,前調:焚香、大溪地香草、葡萄柚,中調:黄葵子、鼠尾草,後調:零陵香豆、焚香
[現貨分裝] 香水分裝 試香 PenHaligon’s 潘海利根 Luna月亮女神淡香水 1ml 2ml 5ml 氣質香$80 - $400已售出 6新北市板橋區找相似,https://shopee.tw//-現貨分裝-香水分裝-試香-PenHaligon’s-潘海利根-Luna月亮女神淡香水-1ml-2ml-5ml-氣質香-i.130503.15034198404?sp_atk=120a7423-3eaf-4c99-a830-83d2a0c918dc&xptdk=120a7423-3eaf-4c99-a830-83d2a0c918dc,,前味:檸檬、佛手柑、苦橙,中味:玫瑰、茉莉、杜松子,後味:香脂冷杉、麝香、龍涎香
潘海利根 Penhaligon's 狐狸淡香精 1.5ML 針管【岡山真愛香水化妝品批發館】$299高雄市岡山區找相似,https://shopee.tw//潘海利根-Penhaligon's-狐狸淡香精-1.5ML-針管【岡山真愛香水化妝品批發館】-i.7840444.17704042703?sp_atk=a752febd-0bf3-4cfb-941c-8383f9d01105&xptdk=a752febd-0bf3-4cfb-941c-8383f9d01105,,前調:橘子,中調:玫瑰,後調:麝香、木質香
【MP試香】潘海利根 Penhaligon's Lothair 運茶船 分裝淡香水 1ml 2ml 5ml 10ml$90 - $380已售出 10找相似,https://shopee.tw//【MP試香】潘海利根-Penhaligon's-Lothair-運茶船-分裝淡香水-1ml-2ml-5ml-10ml-i.212416734.5049792766?sp_atk=870708ba-a8a5-46d5-aace-ee832a7b0d53&xptdk=870708ba-a8a5-46d5-aace-ee832a7b0d53,商品規格分類蝦皮購物美妝保養香水、香氛品牌PENHALIGON'S香水濃度EDT、淡香水商品數量26商品詳情香調:木質東方調、辛辣調,前味:紅漿果、杜松果、豆蔻、佛手柑、葡萄柚,中味:無花果葉、無花果、薰衣草、玉蘭花、老鶴草、紅茶,後味:香草、麝香、龍涎香、雪松、雞翅木、橡苔
【辛辛香水美妝】Penhaligon's Juniper Sling 潘海利根 琴酒/杜松司令 香水分裝$75 - $290已售出 6臺南市南區找相似,https://shopee.tw//【辛辛香水美妝】Penhaligon's-Juniper-Sling-潘海利根-琴酒-杜松司令-香水分裝-i.18739696.6016172738?sp_atk=12950ecf-510f-435e-978a-0450622d527c&xptdk=12950ecf-510f-435e-978a-0450622d527c,香調:木質調、辛辣調,前味:肉桂、柑橘白蘭地、當歸、杜松子,中味:荳蔻、皮革、黑胡椒、鳶尾木,後味:紅糖、黑櫻桃、岩蘭草、琥珀
"7.4折PENHALIGON'S 潘海利根 女王的耳語淡香精(30ml) THE FAVOURITE-香水航空版滿額折$30$4,500$3,330苗栗縣後龍鎮找相似",https://shopee.tw//PENHALIGON'S-潘海利根-女王的耳語淡香精(30ml)-THE-FAVOURITE-香水航空版-i.10594066.10822945228?sp_atk=02d66d97-1003-49e7-a205-f87ed38ce882&xptdk=02d66d97-1003-49e7-a205-f87ed38ce882,,前調:小蒼蘭、紫羅蘭、橘子,中調:含羞草、鳶尾花、茉莉,後調:檀香木、麝香、降龍涎香醚
現貨 。🇬🇧。PENHALIGON'S 潘海利根 Orange Blossom 橙花(蜜語橙花)淡香水 1.5ml 原廠$170已售出 2臺東縣卑南鄉找相似,https://shopee.tw//現貨-。🇬🇧。PENHALIGON'S-潘海利根-Orange-Blossom-橙花(蜜語橙花)淡香水-1.5ml-原廠-i.345847677.8428702727?sp_atk=14dd3b4d-12d8-4c09-9e58-0f4aaab11217&xptdk=14dd3b4d-12d8-4c09-9e58-0f4aaab11217,香調:東方花香調,"前調:橙花油,香檸檬,檸檬,粉紅胡椒,紫羅蘭葉,小荳蔻","中調:茉莉,晚香玉,玫瑰,蘭花,桃花,橙子","後調:麝香,檀香木,雪松,香草"
