title,link,note,top_note,heart_note,base_note
"蝦皮優選☆MOMO小屋☆ Coach Blue 時尚藍調 男性淡香水 100ml TESTER-環保盒$1,050已售出 6臺北市萬華區找相似",https://shopee.tw//☆MOMO小屋☆-Coach-Blue-時尚藍調-男性淡香水-100ml-TESTER-環保盒-i.2919063.4258960040?sp_atk=d57272e3-a8f8-4038-83cf-f04eebfd3444&xptdk=d57272e3-a8f8-4038-83cf-f04eebfd3444,香調:木質清新調、海洋清新調,前味:萊姆、苦艾油,中味:黑胡椒、海洋調,後味:琥珀、雪松
"COACH 蔻馳 時尚經典男性淡香水 40ml/60ml/100ml 《BEAULY倍莉》 情人節禮物 經典香水 舞池香9折$1,890臺中市南區找相似",https://shopee.tw//COACH-蔻馳-時尚經典男性淡香水-40ml-60ml-100ml-《BEAULY倍莉》-情人節禮物-經典香水-舞池香-i.313807339.8460046139?sp_atk=e2ac4a1e-0c2e-4d01-ab57-9ec4ab866c2c&xptdk=e2ac4a1e-0c2e-4d01-ab57-9ec4ab866c2c,,前調:綠梨、佛手柑、金橘,中調:荳蔻、香菜、天竺葵,後調:海地香根草、麂皮皮革、琥珀萃取
"廣告專櫃正品（免運+發票+提袋） 粉/綠/黃邂逅香水 女香 持久EDT女士魅力香水 女香100ml2 件 9.5折$1,020已售出 17桃園市大園區找相似",https://shopee.tw//專櫃正品（免運-發票-提袋）-粉-綠-黃邂逅香水-女香-持久EDT女士魅力香水-女香100ml-i.36430610.2999064313?sp_atk=e1bf4627-53dc-4a15-a47d-242aec79982d&xptdk=e1bf4627-53dc-4a15-a47d-242aec79982d,🔺香調:,前調:鶯尾花、胡椒、風信子,中調:茉莉、檸檬,後調:麝香、廣藿香、香草根
"COACH 蔻馳 時尚經典男性淡香水 40ml/60ml/100ml 《BEAULY倍莉》 情人節禮物 經典香水 舞池香9折$1,890臺中市南區找相似",https://shopee.tw//COACH-蔻馳-時尚經典男性淡香水-40ml-60ml-100ml-《BEAULY倍莉》-情人節禮物-經典香水-舞池香-i.313807339.8460046139?sp_atk=e65682bf-f5d6-465b-98c3-ec12b38af97e&xptdk=e65682bf-f5d6-465b-98c3-ec12b38af97e,,前調:綠梨、佛手柑、金橘,中調:荳蔻、香菜、天竺葵,後調:海地香根草、麂皮皮革、琥珀萃取
"香水 Coach 時尚經典男性淡香水100ml滿額折$60$1,380已售出 11嘉義市東區找相似",https://shopee.tw//香水-Coach-時尚經典男性淡香水100ml-i.35650859.1568003198?sp_atk=61c9b2bf-9448-4927-a7ab-95eab936b054&xptdk=61c9b2bf-9448-4927-a7ab-95eab936b054,,前味:綠梨、佛手柑、金橘,中味:荳蔻、香菜、天竺葵,後味:海地香根草、麂皮皮革、琥珀萃取
分裝香 Coach時尚經典女性淡香水 the Fragrance Eau de Toilette$40 - $135已售出 5彰化縣鹿港鎮找相似,https://shopee.tw//分裝香-Coach時尚經典女性淡香水-the-Fragrance-Eau-de-Toilette-i.5403606.7938349342?sp_atk=58bae475-5e6d-485a-9cef-3f4c571d4e8d&xptdk=58bae475-5e6d-485a-9cef-3f4c571d4e8d,,商品規格分類蝦皮購物美妝保養香水、香氛品牌COACH蔻馳性別女性香水濃度EDT、淡香水商品數量10出貨地彰化縣鹿港鎮商品詳情前味:梨、義大利柑橘精油、粉紅葡萄柚、荔枝,中味:白阿爾巴玫瑰、MahonialTM、保加利亞玫瑰精油、雙瓣茉莉,後味:白雪松、麝香、檀香、橡樹苔
"Coach BLUE 時尚藍調 男性淡香水40ml、60ml、100ml(任選)【UR8D】滿額折$30$899 - $1,699新北市蘆洲區找相似",https://shopee.tw//Coach-BLUE-時尚藍調-男性淡香水40ml、60ml、100ml(任選)【UR8D】-i.1372830.5750349369?sp_atk=750ffe48-aa20-4580-b2a2-3823854d3b35&xptdk=750ffe48-aa20-4580-b2a2-3823854d3b35,,前調:萊姆、苦艾油,中調:黑胡椒、海洋調,後調:琥珀、雪松
"🔥現貨🔥Coach 時尚經典女性淡香水 30ml / 90ml 隨貨附發票 夢鹿$899 - $1,680已售出 11臺北市大安區找相似",https://shopee.tw//🔥現貨🔥Coach-時尚經典女性淡香水-30ml-90ml-隨貨附發票-夢鹿-i.74574358.1843392628?sp_atk=e68837ed-d68a-489b-8c7a-f7b014b624fc&xptdk=e68837ed-d68a-489b-8c7a-f7b014b624fc,香調:玫瑰花香調、花果甜美調,前味:梨、義大利柑橘精油、粉紅葡萄柚、荔枝,中味:白阿爾巴玫瑰、保加利亞玫瑰精油、雙瓣茉莉,後味:白雪松、麝香、檀香、橡樹苔
【代理商公司貨】Coach New York Blue 時尚藍調 男性淡香水 40ML/60ML/100ML 男性香水$999臺南市永康區找相似,https://shopee.tw//【代理商公司貨】Coach-New-York-Blue-時尚藍調-男性淡香水-40ML-60ML-100ML-男性香水-i.15804102.8743763878?sp_atk=3f4950e9-2059-422e-96e2-aacf3fcd6021&xptdk=3f4950e9-2059-422e-96e2-aacf3fcd6021,香調:木質清新調、海洋清新調,前味:萊姆、苦艾油,中味:黑胡椒、海洋調,後味:琥珀、雪松
◇MOLI 莫麗◇Coach 時尚經典男性淡香水 4.5ml 990-97$249已售出 3臺北市中正區找相似,https://shopee.tw//◇MOLI-莫麗◇Coach-時尚經典男性淡香水-4.5ml-990-97-i.2299401.626034975?sp_atk=9ea239c5-0539-45b7-b24a-7a57c67121f6&xptdk=9ea239c5-0539-45b7-b24a-7a57c67121f6,香調:東方辛辣調、柑橘芳香調,前味:綠梨、佛手柑、金橘,中味:荳蔻、香菜、天竺葵,後味:海地香根草、麂皮皮革、琥珀萃取
Coach Blue 時尚藍調男性淡香水4.5ml$250新北市五股區找相似,https://shopee.tw//Coach-Blue-時尚藍調男性淡香水4.5ml-i.1670324.3096077011?sp_atk=de37f320-7e94-488c-b589-f85c4cbfe927&xptdk=de37f320-7e94-488c-b589-f85c4cbfe927,,前味:萊姆、苦艾油,中味:黑胡椒、海洋調,後味:琥珀、雪松
~誘香水~COACH 芙洛麗女性淡香精 (1ML分裝試香)$40已售出 1嘉義市東區找相似,https://shopee.tw//~誘香水~COACH-芙洛麗女性淡香精-(1ML分裝試香)-i.4283796.7538110562?sp_atk=67ea279f-f621-4722-bd37-f4e9ab267e9c&xptdk=67ea279f-f621-4722-bd37-f4e9ab267e9c,香調:花果甜美調,前味:柑橘、鳳梨,中味:茶香玫瑰、雙瓣茉莉、梔子花,後味:水晶麝香、奶油木、廣藿香
~誘香水~COACH 時尚藍調男性淡香水(1ML分裝試香)$40嘉義市東區找相似,https://shopee.tw//~誘香水~COACH-時尚藍調男性淡香水(1ML分裝試香)-i.4283796.6177175176?sp_atk=903ee0e1-12b8-4ee2-97fe-274a8bc2c35b&xptdk=903ee0e1-12b8-4ee2-97fe-274a8bc2c35b,香調:木質清新調、海洋清新調,前味:萊姆、苦艾油,中味:黑胡椒、海洋調,後味:琥珀、雪松
Coach New York 時尚經典 女性淡香水 30ml$700新北市板橋區找相似,https://shopee.tw//Coach-New-York-時尚經典-女性淡香水-30ml-i.4007190.3335186105?sp_atk=d047d98d-3d36-468c-800b-bd69d9a35e78&xptdk=d047d98d-3d36-468c-800b-bd69d9a35e78,,商品規格分類蝦皮購物美妝保健香水、香氛精油、試管小香與其他品牌COACH蔻馳性別女性香水濃度EDT、淡香水商品數量1出貨地新北市板橋區商品詳情前味:梨、義大利柑橘精油、粉紅葡萄柚、荔枝,中味:白阿爾巴玫瑰、保加利亞玫瑰精油、雙瓣茉莉,後味:廣藿香
COACH時尚經典女性淡香精迷你瓶$200臺北市大安區找相似,https://shopee.tw//COACH時尚經典女性淡香精迷你瓶-i.181770547.3900257621?sp_atk=5c98b915-da60-4bd1-a967-ce703dad5607&xptdk=5c98b915-da60-4bd1-a967-ce703dad5607,,"商品規格分類蝦皮購物美妝保健香水、香氛精油、試管小香與其他性別女性商品數量1出貨地臺北市大安區商品詳情前味:梨,義大利柑橘精油,粉紅葡萄柚,荔枝","中味:白阿爾巴玫瑰,保加利亞玫瑰精油、雙瓣茉莉","後味:白雪松,麝香,檀香,橡樹苔"
"{ 馬蹄鐵 Ω }Coach New York 時尚經典男性淡香水 (無蓋-TESTER)$1,290新北市板橋區找相似",https://shopee.tw//-馬蹄鐵-Ω-Coach-New-York-時尚經典男性淡香水-(無蓋-TESTER)-i.8163608.7863161517?sp_atk=192299d5-96d6-4a74-ab1b-efaa3d2de091&xptdk=192299d5-96d6-4a74-ab1b-efaa3d2de091,,前味:綠梨、佛手柑、金橘,中味:荳蔻、香菜、天竺葵,後味:海地香根草、麂皮皮革、琥珀萃取
"Coach Dreams sunset 逐夢暮光淡香精 40/90ml任選【香水會社】$890 - $1,890臺北市士林區找相似",https://shopee.tw//Coach-Dreams-sunset-逐夢暮光淡香精-40-90ml任選【香水會社】-i.16428817.11172652308?sp_atk=2561fb0f-4f2a-4a41-9685-92465d303de6&xptdk=2561fb0f-4f2a-4a41-9685-92465d303de6,,前調:梨,中調:茉莉,後調:東加豆
5.9折COACH Blue 時尚藍調男性淡香水-4.5ml 2ml(任選)-公司貨$99 - $219已售出 9苗栗縣後龍鎮找相似,https://shopee.tw//COACH-Blue-時尚藍調男性淡香水-4.5ml-2ml(任選)-公司貨-i.116345768.5457949984?sp_atk=830fd493-9103-4e3a-88bb-52600b27adbf&xptdk=830fd493-9103-4e3a-88bb-52600b27adbf,,前味:萊姆、苦艾油,中味:黑胡椒、海洋調,後味:琥珀、雪松
3.6折COACH 逐夢暮光淡香精 Dreams Sunset(1.2ml 4.5ml) EDP-香水公司貨【美麗購】$58 - $288已售出 13苗栗縣後龍鎮找相似,https://shopee.tw//COACH-逐夢暮光淡香精-Dreams-Sunset(1.2ml-4.5ml)-EDP-香水公司貨【美麗購】-i.10594066.15710602304?sp_atk=1be81f75-b872-4ac6-aaf2-ff7139001aaa&xptdk=1be81f75-b872-4ac6-aaf2-ff7139001aaa,,前味:梨子雪酪、佛手柑,中味:茉莉、木蘭,後味:香草、零陵香豆
"Coach  Floral 芙洛麗 女性淡香精  90ML TESTER$1,050高雄市楠梓區找相似",https://shopee.tw//Coach-Floral-芙洛麗-女性淡香精-90ML-TESTER-i.68997768.15011851585?sp_atk=2ef20ed8-8024-4bc1-bc2f-8588e0e209b9&xptdk=2ef20ed8-8024-4bc1-bc2f-8588e0e209b9,香調:花果甜美調,前味:柑橘、鳳梨,中味:茶香玫瑰、雙瓣茉莉、梔子花,後味:水晶麝香、奶油木、廣藿香
Coach Dreams 逐夢女性淡香精試香紙【香水會社】$59 - $60已售出 11臺北市士林區找相似,https://shopee.tw//Coach-Dreams-逐夢女性淡香精試香紙【香水會社】-i.16428817.4227724909?sp_atk=f6c4458d-370c-41bf-ad5e-a1d216fdc8d0&xptdk=f6c4458d-370c-41bf-ad5e-a1d216fdc8d0,,商品規格分類蝦皮購物美妝保養香水、香氛品牌COACH蔻馳性別女性香水濃度EDP、香水質地噴霧商品數量8出貨地臺北市士林區商品詳情前味:果香調.梨、苦橙,中味:花香調.梔子花、仙人掌,後味:麝香調.龍涎麝香、約書亞樹
"蝦皮優選Coach New York 時尚經典女性淡香水90ml/TESTER$1,180已售出 6新北市林口區找相似",https://shopee.tw//Coach-New-York-時尚經典女性淡香水90ml-TESTER-i.243811.2493099?sp_atk=c7530d4d-de8e-4431-ac46-430ee55f872b&xptdk=c7530d4d-de8e-4431-ac46-430ee55f872b,,前調:梨、義大利柑橘精油、粉紅葡萄柚、荔枝,中調:白阿爾巴玫瑰、MahonialTM、保加利亞玫瑰精油、雙瓣茉莉,後調:白雪松、麝香、檀香、橡樹苔
"Coach Blue 時尚藍調 男性淡香水 40ml 60ml 100ml TESTER~NANA實拍二店$740 - $1,349已售出 2臺北市大同區找相似",https://shopee.tw//Coach-Blue-時尚藍調-男性淡香水-40ml-60ml-100ml-TESTER~NANA實拍二店-i.32760501.5049424339?sp_atk=1df65d28-2f06-421d-88c8-42a38767d48d&xptdk=1df65d28-2f06-421d-88c8-42a38767d48d,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌COACH蔻馳性別男性香水濃度EDT、淡香水質地噴霧商品數量38出貨地臺北市大同區商品詳情香調:木質清新調、海洋清新調,前味:萊姆、苦艾油,中味:黑胡椒、海洋調,後味:琥珀、雪松
"Coach BLUE 時尚藍調男性淡香水 100ml TESTER$1,080找相似",https://shopee.tw//Coach-BLUE-時尚藍調男性淡香水-100ml-TESTER-i.2761441.8365880160?sp_atk=4405e489-aac6-4d29-849b-bd13bf95b63c&xptdk=4405e489-aac6-4d29-849b-bd13bf95b63c,香調:木質清新調、海洋清新調,前味:萊姆、苦艾油,中味:黑胡椒、海洋調,後味:琥珀、雪松
"COACH 時尚藍調 男性淡香水 40ml 60ml 100ml 現貨滿額折$60$1,490已售出 1嘉義市東區找相似",https://shopee.tw//COACH-時尚藍調-男性淡香水-40ml-60ml-100ml-現貨-i.35650859.7951809455?sp_atk=1afc1fbe-3649-43a5-aa01-20302fdb3670&xptdk=1afc1fbe-3649-43a5-aa01-20302fdb3670,,商品規格分類蝦皮購物美妝保健香水、香氛精油、試管小香與其他品牌COACH蔻馳性別男性香水濃度EDT、淡香水質地其他商品數量2出貨地嘉義市東區商品詳情前調:萊姆、苦艾酒,中調:黑胡椒、海洋調,後調:琥珀、雪松
"法意公司貨 COACH 時尚藍調 男性 淡香水 100ml$1,850新北市五股區找相似",https://shopee.tw//法意公司貨-COACH-時尚藍調-男性-淡香水-100ml-i.4386253.7469254256?sp_atk=c05878f0-2c49-4b3c-872c-fd2989ec4ff5&xptdk=c05878f0-2c49-4b3c-872c-fd2989ec4ff5,香調:木質清新調、海洋清新調,前味:萊姆、苦艾油,中味:黑胡椒、海洋調,後味:琥珀、雪松
"COACH 時尚經典女性香水 90ML 50ML 30ML tester滿額折$30$699 - $1,399高雄市三民區找相似",https://shopee.tw//COACH-時尚經典女性香水-90ML-50ML-30ML-tester-i.2468798.1881536501?sp_atk=91ddf194-f301-4546-b5dc-7b418c9d20aa&xptdk=91ddf194-f301-4546-b5dc-7b418c9d20aa,,商品規格分類蝦皮購物美妝保養香水、香氛品牌COACH蔻馳性別女性香水濃度EDT、淡香水質地噴霧商品數量5出貨地高雄市三民區商品詳情前調:梨、荔枝、義大利柑橘精油、粉紅葡萄柚,中調:雙瓣茉莉、白阿爾巴玫瑰,後味:白雪松、麝香、檀香。
現貨正品試香 COACH 時尚經典女性淡香水 女生香水 香水分裝1ml/3ml/5ml 試香$40 - $105臺中市北屯區找相似,https://shopee.tw//現貨正品試香-COACH-時尚經典女性淡香水-女生香水-香水分裝1ml-3ml-5ml-試香-i.13825430.6948862688?sp_atk=978d2fb2-54c3-4407-b972-5610b51ff4aa&xptdk=978d2fb2-54c3-4407-b972-5610b51ff4aa,香調:玫瑰花香調,前味:義大利柑橘精油、粉紅葡萄柚、荔枝,中味:白阿爾巴玫瑰、保加利亞玫瑰精油、雙瓣茉莉,後味:白雪松、麝香、檀香、橡樹苔
㊣試香瓶 COACH floral 芙洛麗 女性淡香精 1ml 2ml 玻璃分裝瓶 試香 香水$30 - $55已售出 1彰化縣彰化市找相似,https://shopee.tw//㊣試香瓶-COACH-floral-芙洛麗-女性淡香精-1ml-2ml-玻璃分裝瓶-試香-香水-i.1105736.17035360015?sp_atk=42b41a27-e718-4249-a947-1db2de209ab4&xptdk=42b41a27-e718-4249-a947-1db2de209ab4,香調:清新花果香調,前調:鳳梨、柑橘、粉紅胡椒,中調:茶香玫瑰、雙瓣茉莉、梔子花,後調:水晶麝香、奶油木、印度尼西亞廣藿香精華
"COACH Dreams 逐夢女性淡香精 40ml / 60ml / 90ml 香水 香精 女香$1,300 - $2,765嘉義市西區找相似",https://shopee.tw//COACH-Dreams-逐夢女性淡香精-40ml-60ml-90ml-香水-香精-女香-i.280979061.6341328977?sp_atk=f8003037-6761-4b21-89c1-c216c9ba87d3&xptdk=f8003037-6761-4b21-89c1-c216c9ba87d3,香調:花果清新調,前味:蜜梨、苦橙,中味:梔子花、仙人掌,後味:龍涎麝香、約書亞樹
"❀Long༒Shine❀ ✨【COACH】時尚經典女性淡香水✨30ML/50ML/90ML$899 - $1,439新北市樹林區找相似",https://shopee.tw//❀Long༒Shine❀-✨【COACH】時尚經典女性淡香水✨30ML-50ML-90ML-i.25500552.12109006685?sp_atk=5d93f28a-db01-4602-8068-149680855bf1&xptdk=5d93f28a-db01-4602-8068-149680855bf1,,🎈前調:梨、義大利柑橘精油、粉紅葡萄柚、荔枝,🎈中調:白阿爾巴玫瑰、MahonialTM、保加利亞玫瑰精油、雙瓣茉莉,🎈後調:白雪松、麝香、檀香、橡樹苔
"蝦皮優選【公司貨】COACH 芙洛麗女性淡香精 50ml | 達菲斯香水 美材$1,250臺中市南區找相似",https://shopee.tw//【公司貨】COACH-芙洛麗女性淡香精-50ml-達菲斯香水-美材-i.352300614.10826213923?sp_atk=69bbd408-df07-457a-b0a9-faba81560bfe&xptdk=69bbd408-df07-457a-b0a9-faba81560bfe,香調:花果甜美調,前味:柑橘、鳳梨,中味:茶香玫瑰、雙瓣茉莉、梔子花,後味:水晶麝香、奶油木、廣藿香
3.7折Coach Blue 時尚藍調男性淡香水 4.5ml 沾式 小香水$399$149花蓮縣富里鄉找相似,https://shopee.tw//Coach-Blue-時尚藍調男性淡香水-4.5ml-沾式-小香水-i.82165546.16745083155?sp_atk=ff3f3355-c6ca-4279-9b2d-5679fa47c457&xptdk=ff3f3355-c6ca-4279-9b2d-5679fa47c457,,前調:萊姆、苦艾油,中調:黑胡椒、海洋調,後調:琥珀、雪松
COACH 時尚經典女用50ml 香水+粉紅泡泡試管香水～$850高雄市鳳山區找相似,https://shopee.tw//COACH-時尚經典女用50ml-香水-粉紅泡泡試管香水～-i.3662391.8488047476?sp_atk=493c5c1e-7e14-4803-9ee3-8792538c371c&xptdk=493c5c1e-7e14-4803-9ee3-8792538c371c,香調:玫瑰花香調、花果甜美調,前味:柑橘、黑醋栗、甜鳳梨果香,中味:桃香、香水百合、茉莉、小蒼蘭,後味:白檀、白麝香、香根
COACH時尚經典男性淡香水$69已售出 11臺中市大雅區找相似,https://shopee.tw//COACH時尚經典男性淡香水-i.6106673.1883065943?sp_atk=0493bbce-3109-4d1a-bd4d-ca8fe603370d&xptdk=0493bbce-3109-4d1a-bd4d-ca8fe603370d,香調:,前調:綠梨、佛手柑、金橘,中調:荳蔻、香菜、天竺葵,後調:海地香根草、麂皮皮革、琥珀萃取
