title,link,note,top_note,heart_note,base_note
"廣告買一送一（正品免運）真我純香心悅 Jadore In Joy 女士淡香水 EDP淡香水 100ML滿額折$50$1,450 - $2,700已售出 44桃園市大園區找相似",https://shopee.tw//買一送一（正品免運）真我純香心悅-Jadore-In-Joy-女士淡香水-EDP淡香水-100ML-i.38534503.15271677846?sp_atk=3456380b-fb56-4d66-abaf-2b3f654842bb&xptdk=3456380b-fb56-4d66-abaf-2b3f654842bb,商品規格分類蝦皮購物美妝保養香水、香氛性別女性香水濃度EDT、淡香水質地噴霧商品數量214出貨地桃園市大園區商品詳情香調:花香調,前調:柑橘橘子橙花油,中調:茉莉橙花依蘭晚香玉玫瑰,後調:木質香香草
Salvatore Ferragamo Uomo  峰範男性淡香水  試香$40 - $110已售出 15桃園市龜山區找相似,https://shopee.tw//Salvatore-Ferragamo-Uomo-峰範男性淡香水-試香-i.5558081.3962920674?sp_atk=ce1a0cb7-8e88-4a11-a1bf-56a441dcec1b&xptdk=ce1a0cb7-8e88-4a11-a1bf-56a441dcec1b,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精商品保存狀況二手品牌SalvatoreFerragamo菲拉格慕性別男性香水濃度EDT、淡香水質地噴霧商品數量17出貨地桃園市龜山區商品詳情香調:東方木質調,前味:佛手柑、黑胡椒,中味:提拉米蘇、橙花、龍涎香,後味:喀什米爾木、黑香豆
【魔力】Salvatore Ferragamo 甜心魔力 女性 淡香水 100ml/TESTER$550臺北市中正區找相似,https://shopee.tw//【魔力】Salvatore-Ferragamo-甜心魔力-女性-淡香水-100ml-TESTER-i.254299890.10720685147?sp_atk=51ffe58a-c845-4cf6-9b40-6562fbf0f645&xptdk=51ffe58a-c845-4cf6-9b40-6562fbf0f645,,前味:百香果、忍冬,中味:茉莉花瓣、土耳其玫瑰,後味:白麝香、阿米香樹木
Salvatore Ferragamo Emozione Rosa Orientale東方玫瑰淡香精5ml.10ml分裝$110 - $220已售出 4雲林縣西螺鎮找相似,https://shopee.tw//Salvatore-Ferragamo-Emozione-Rosa-Orientale東方玫瑰淡香精5ml.10ml分裝-i.55848018.8031655481?sp_atk=a4c6701c-1b66-4986-9078-f5a2b87d54d0&xptdk=a4c6701c-1b66-4986-9078-f5a2b87d54d0,,商品規格分類蝦皮購物美妝保養香水、香氛品牌SalvatoreFerragamo菲拉格慕質地噴霧商品數量6出貨地雲林縣西螺鎮商品詳情前味:藏紅花、橙花、小豆蔻,中味:玫瑰、皮革、麝香,後味:沉香(烏木)、香草、廣藿香
蝦皮優選Salvatore Ferragamo 甜心魔力 女性淡香水100ml / Incanto charms /Tester$580新北市林口區找相似,https://shopee.tw//Salvatore-Ferragamo-甜心魔力-女性淡香水100ml-Incanto-charms-Tester-i.243811.9389104624?sp_atk=2f5090af-7ad5-468d-b3a5-551983501103&xptdk=2f5090af-7ad5-468d-b3a5-551983501103,,前味:百香果、忍冬,中味:茉莉、土耳其玫瑰,後味:白麝香、阿米香樹木
【Zhi-Shop】Salvatore Ferragamo Incanto Shine 閃耀光采女性淡香水100ml$800找相似,https://shopee.tw//【Zhi-Shop】Salvatore-Ferragamo-Incanto-Shine-閃耀光采女性淡香水100ml-i.556209187.13531196520?sp_atk=34b4e7dc-4d58-49a7-b810-ae46767893ed&xptdk=34b4e7dc-4d58-49a7-b810-ae46767893ed,,前味:鳳梨、百香果、佛手柑,中味:小蒼蘭、粉紅牡丹、桃子,後味:白雪松木、琥珀、麝香
"廣告專櫃正品（免運+發票+提袋）Mon Paris Couture  慾望巴黎女性淡香水 90ml2 件 9.5折$1,000已售出 10桃園市大園區找相似",https://shopee.tw//專櫃正品（免運-發票-提袋）Mon-Paris-Couture-慾望巴黎女性淡香水-90ml-i.36430610.14373225478?sp_atk=8a33fb1c-45b9-40de-8903-9120c1a33b53&xptdk=8a33fb1c-45b9-40de-8903-9120c1a33b53,商品規格分類蝦皮購物美妝保養香水、香氛性別女性質地噴霧商品數量281出貨地桃園市大園區商品詳情香調:花果甜美調,前味:佛手柑精萃、黑莓子、覆盆子,中味:曼陀羅花、白牡丹、橙花精萃,後味:廣藿香精萃、白麝香、海佛麝香
◇MOLI 莫麗◇Salvatore Ferragamo 托斯卡納傑作之喜劇之王5ml ※990-3807$299臺北市中正區找相似,https://shopee.tw//◇MOLI-莫麗◇Salvatore-Ferragamo-托斯卡納傑作之喜劇之王5ml-※990-3807-i.2299401.12362395033?sp_atk=c10ce897-dcbe-478d-bbd5-313f1405ad05&xptdk=c10ce897-dcbe-478d-bbd5-313f1405ad05,香調:,前味:苦橙、葡萄柚、小豆蔻,中味:AKIGALAWOOD、豆蔻精華、辣椒粉,後味:黑香豆、琥珀木、香根草、皮革
"【艾莉❤美妝小舖】Salvatore Ferragamo 費拉格慕 我愛璀璨女性淡香水50/100ml$1,750臺北市中正區找相似",https://shopee.tw//【艾莉❤美妝小舖】Salvatore-Ferragamo-費拉格慕-我愛璀璨女性淡香水50-100ml-i.2298919.2096270561?sp_atk=8a2ddd4e-5079-4ac1-b8ac-23b8802b436a&xptdk=8a2ddd4e-5079-4ac1-b8ac-23b8802b436a,,前味:柚子花、義大利苦酒、黑醋栗,中味:梅花、茉莉花辦、粉紅牡丹,後味:香草蘭、木質基調、麝香
【Salvatore Ferragamo】蝶憶綻放女性淡香水 100ml$598新北市板橋區找相似,https://shopee.tw//【Salvatore-Ferragamo】蝶憶綻放女性淡香水-100ml-i.6185750.4150508034?sp_atk=7527e991-a30e-4828-80f2-2588a38ea847&xptdk=7527e991-a30e-4828-80f2-2588a38ea847,,前味:葡萄柚花、小倉蘭,中味:黃色茶玫、覆盆莓葉,後味:麝香、開司米木
"香水💕💕  菲拉格慕 經典同名女香淡香精 50ml【限定】$2,385高雄市新興區找相似",https://shopee.tw//香水💕💕-菲拉格慕-經典同名女香淡香精-50ml【限定】-i.190487112.6122271342?sp_atk=e505ca49-e931-4252-b699-cb1f68503430&xptdk=e505ca49-e931-4252-b699-cb1f68503430,商品規格分類蝦皮購物美妝保養香水、香氛品牌SalvatoreFerragamo菲拉格慕香水濃度EDP、香水質地噴霧商品數量4出貨地高雄市新興區商品詳情香調:清新花香調,前味:大茴香、花油、肉桂精油、綠葉,中味:愛麗絲玫瑰、牡丹花香精油、豆蔻、胡椒、風鈴花,後味:莓子、檀香木、甜杏仁、麝香
☁️現貨公司貨☁️Salvatore Ferragamo 花漾伊人女性淡香水5/20ml$690已售出 8基隆市安樂區找相似,https://shopee.tw//☁️現貨公司貨☁️Salvatore-Ferragamo-花漾伊人女性淡香水5-20ml-i.3866997.1250759349?sp_atk=7a3e299a-ff74-4d69-8a3a-daf9d6fe7679&xptdk=7a3e299a-ff74-4d69-8a3a-daf9d6fe7679,,前味:梨子雪酪、紅石榴,中味:櫻花、茉莉花,後味:白麝香、檀香
"*蘋果綠*Salvatore Ferragamo 菲拉格慕峰睿男性淡香水50ml/100ml$1,290 - $1,590臺北市中正區找相似",https://shopee.tw//*蘋果綠*Salvatore-Ferragamo-菲拉格慕峰睿男性淡香水50ml-100ml-i.391841101.6795895875?sp_atk=3a6450bc-c772-4f9c-b7cc-1c3abd1f5285&xptdk=3a6450bc-c772-4f9c-b7cc-1c3abd1f5285,,前調:鼠尾草精油、佛手柑、咖啡豆、水生調,中調:小茴香、浮木、雪松,後調:龍延香、岩薔薇、焚香、廣藿香
"香水💕💕 菲拉格慕  美夢成真男性香水 50ml/100ml【限定】$1,450 - $1,980已售出 1高雄市新興區找相似",https://shopee.tw//香水💕💕-菲拉格慕-美夢成真男性香水-50ml-100ml【限定】-i.190487112.6422269857?sp_atk=fe98b43c-4bab-4456-aa64-cb3f56b50f93&xptdk=fe98b43c-4bab-4456-aa64-cb3f56b50f93,商品規格分類蝦皮購物美妝保養香水、香氛品牌SalvatoreFerragamo菲拉格慕性別男性香水濃度EDP、香水質地噴霧商品數量4出貨地高雄市新興區商品詳情香調:性感木質調,前味:柑橘、松針草、竹葉,中味:扁柏、天竺葵、西洋杉木,後味:印度香根草、印尼檀香木、白麝香
"廣告【專櫃+免運+發票】❤摩登❤ COCO 秘密時光 香水 100ml 魅力女性 清新持久留香$1,150 - $1,450已售出 70桃園市大園區找相似",https://shopee.tw//【專櫃-免運-發票】❤摩登❤-COCO-秘密時光-香水-100ml-魅力女性-清新持久留香-i.5263687.12382278647?sp_atk=28d9cafa-33d0-4380-8093-9cb735adac1c&xptdk=28d9cafa-33d0-4380-8093-9cb735adac1c,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精性別女性香水濃度EDP、香水質地噴霧商品數量425出貨地桃園市大園區商品詳情香調:花香甘苔調,前調:橙子橘子橙花香檸檬,中調:含羞草茉莉玫瑰依蘭,後調:零陵香豆廣藿香紅沒藥香草香根草麝香
"艾莉❤美妝小舖】Salvatore Ferragamo Amo 璀璨女性淡香水 100ml TESTER~300-922$1,490已售出 1臺北市中正區找相似",https://shopee.tw//艾莉❤美妝小舖】Salvatore-Ferragamo-Amo-璀璨女性淡香水-100ml-TESTER~300-922-i.2298919.4741179250?sp_atk=2979fa1d-2a20-4c2b-a733-fb7223046123&xptdk=2979fa1d-2a20-4c2b-a733-fb7223046123,香調:東方花果香調,前味:黑醋栗、粉紅胡椒,中味:茉莉花、牡丹花、玫瑰,後味:義式奶酪、廣藿香、麝香
"✡男大香 Salvatore Ferragamo 菲常先生 男性淡香水 50ML / 100ML$1,399 - $1,699嘉義市東區找相似",https://shopee.tw//✡男大香-Salvatore-Ferragamo-菲常先生-男性淡香水-50ML-100ML-i.162264335.5661861778?sp_atk=6d0a7e1c-10cc-4cf3-8c3e-f41b256b94a5&xptdk=6d0a7e1c-10cc-4cf3-8c3e-f41b256b94a5,,前味:佛手柑、檸檬、鼠尾草,中味:紫羅蘭、皮革、雪松木,後味:苔蘚、麝香、香根草
♕分裝香水 Salvatore Ferragamo 蝶憶綻放 女性淡香水$55 - $180嘉義市東區找相似,https://shopee.tw//♕分裝香水-Salvatore-Ferragamo-蝶憶綻放-女性淡香水-i.162264335.6353137450?sp_atk=b0008654-d972-4819-b55f-884016327c39&xptdk=b0008654-d972-4819-b55f-884016327c39,,前味:葡萄柚花、小倉蘭,中味:黃色茶玫、覆盆莓葉,後味:麝香、開司米木
"[世紀香水廣場] Salvatore Ferragamo 芭蕾女伶淡香精100 ml (公司貨)滿額折$40$1,550已售出 1桃園市中壢區找相似",https://shopee.tw//-世紀香水廣場-Salvatore-Ferragamo-芭蕾女伶淡香精100-ml-(公司貨)-i.3131583.7848425620?sp_atk=f2bfc266-2c5d-4dc9-bf8b-a2d08035027f&xptdk=f2bfc266-2c5d-4dc9-bf8b-a2d08035027f,香調:誘人美食調、花果清新調,前味:粉紅胡椒、黑醋栗,中味:玫瑰、茉莉、牡丹,後味:義式奶酪、麝香、廣藿香
Salvatore Ferragamo Uomo  峰範男性淡香水  試香$40 - $110已售出 15桃園市龜山區找相似,https://shopee.tw//Salvatore-Ferragamo-Uomo-峰範男性淡香水-試香-i.5558081.3962920674?sp_atk=b31016a9-3675-4059-bef1-38c2fb089f90&xptdk=b31016a9-3675-4059-bef1-38c2fb089f90,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精商品保存狀況二手品牌SalvatoreFerragamo菲拉格慕性別男性香水濃度EDT、淡香水質地噴霧商品數量17出貨地桃園市龜山區商品詳情香調:東方木質調,前味:佛手柑、黑胡椒,中味:提拉米蘇、橙花、龍涎香,後味:喀什米爾木、黑香豆
蝦皮優選Salvatore Ferragamo F by Ferragamo Free Time 男性淡香水原廠針管1.5ml$39已售出 20新北市汐止區找相似,https://shopee.tw//Salvatore-Ferragamo-F-by-Ferragamo-Free-Time-男性淡香水原廠針管1.5ml-i.1559866.5358040?sp_atk=ec9abe15-d5c0-4240-ab54-f58b04c162a0&xptdk=ec9abe15-d5c0-4240-ab54-f58b04c162a0,香調:木質芳香香調,"前味:阿馬爾菲檸檬,薑","中味:粉紅胡椒,荳蔻","後味:維吉尼亞雪松,麝香,香根草"
"廣告【專櫃+免運+發票】現貨 blue 蔚藍香水 男士香水  100ml 魅力男香 經典持久$1,100 - $1,500已售出 39桃園市大園區找相似",https://shopee.tw//【專櫃-免運-發票】現貨-blue-蔚藍香水-男士香水-100ml-魅力男香-經典持久-i.5263687.11789958561?sp_atk=c776b335-f0ba-419c-843b-71c08d338b73&xptdk=c776b335-f0ba-419c-843b-71c08d338b73,,前調:柑橘、香根草、肉豆蔻,中調:雪松、葡萄柚、勞丹脂,後調:乳香、生薑、檀香木
Salvatore Ferragamo 仲夏之夢 女性淡香水 100ml 【娜娜OUTLET】  情人節禮物 送禮 禮物$799已售出 1臺中市大里區找相似,https://shopee.tw//Salvatore-Ferragamo-仲夏之夢-女性淡香水-100ml-【娜娜OUTLET】-情人節禮物-送禮-禮物-i.10797580.424748954?sp_atk=ded652bb-0d71-4e5d-b2b2-2a3cdbd7c297&xptdk=ded652bb-0d71-4e5d-b2b2-2a3cdbd7c297,,前味:薩摩蜜橘、柚子、夕張哈密瓜,中味:天星茉莉、蓮花、仙客來、白桃,後味:白雪松木、白麝香
SALVATORE FERRAGAMO 花漾伊人女性淡香水分裝瓶試聞瓶試管香$85臺南市北區找相似,https://shopee.tw//SALVATORE-FERRAGAMO-花漾伊人女性淡香水分裝瓶試聞瓶試管香-i.3878643.4566824433?sp_atk=1dab3299-8583-4f83-8d8f-a1be95882229&xptdk=1dab3299-8583-4f83-8d8f-a1be95882229,,前調:梨子雪酪、紅石榴,中調:櫻花、茉莉,後調:白麝香、檀香
"4.8折Salvatore Ferragamo 費洛加蒙 絲之境 絕跡叢林 中性淡香精 100ml〔 10點半香水美妝 〕$5,150$2,450臺中市西區找相似",https://shopee.tw//Salvatore-Ferragamo-費洛加蒙-絲之境-絕跡叢林-中性淡香精-100ml〔-10點半香水美妝-〕-i.54574900.11947319334?sp_atk=b8463e91-a0de-4788-83d6-96cba7df8661&xptdk=b8463e91-a0de-4788-83d6-96cba7df8661,香調:清新花香調,前調:青豆,中調:牡丹、filodiseta絲之線香調,後調:麝香
現貨 SALVATORE FERRAGAMO 托斯卡納傑作之饗宴香皂50G$149已售出 3高雄市楠梓區找相似,https://shopee.tw//現貨-SALVATORE-FERRAGAMO-托斯卡納傑作之饗宴香皂50G-i.68997768.16833829926?sp_atk=df33e626-8c89-40a8-b5aa-0ed5288b8fe8&xptdk=df33e626-8c89-40a8-b5aa-0ed5288b8fe8,,前調:義大利佛手柑、葡萄柚、胡蘿蔔種子,中調:柏樹、茉莉花瓣、紫羅蘭木材,後調:克什米爾木、乳香、龍涎香
"《尋香小站 》Salvatore Ferragamo 費洛加蒙 ATTIMO 瞬間男性淡香水 40/60ml 全新正品$1,180已售出 1新北市三重區找相似",https://shopee.tw//《尋香小站-》Salvatore-Ferragamo-費洛加蒙-ATTIMO-瞬間男性淡香水-40-60ml-全新正品-i.6261367.6342467621?sp_atk=d85e86be-e440-4316-9df9-54d817cea11c&xptdk=d85e86be-e440-4316-9df9-54d817cea11c,,前味:黑胡椒‧蜜橘‧荳蔻‧墨角蘭,中味:柿子椒‧番紅花‧乳香,後味:岩薔薇‧廣霍香‧白麝香‧香根草
[Salvatore Ferragamo] Incanto Sky 晴空夢影淡香水 30ml$649新竹市東區找相似,https://shopee.tw//-Salvatore-Ferragamo-Incanto-Sky-晴空夢影淡香水-30ml-i.105417147.6490385403?sp_atk=57fc4163-4b76-4a1c-b254-249e04897848&xptdk=57fc4163-4b76-4a1c-b254-249e04897848,,前調:格蘭尼塔梨、翠玉青蘋果,中調:白蓮花、水仙茉莉花,後調:白麝香、奶香蜜桃
【魔力】Salvatore Ferragamo 花漾伊人 100ml TESTER$880臺北市中正區找相似,https://shopee.tw//【魔力】Salvatore-Ferragamo-花漾伊人-100ml-TESTER-i.254299890.11722195797?sp_atk=b1f09b04-b852-470c-ab4c-7b4686ef98a9&xptdk=b1f09b04-b852-470c-ab4c-7b4686ef98a9,,前味:水晶梨、石榴,中味:茉莉、櫻花,後味:白麝香、檀香木
Salvatore Ferragamo Incanto Charms 甜心魔力女性香水 5ml$189新北市三重區找相似,https://shopee.tw//Salvatore-Ferragamo-Incanto-Charms-甜心魔力女性香水-5ml-i.10397982.8101536750?sp_atk=31d226ac-0c6b-4a50-911e-9c6fc6e2a671&xptdk=31d226ac-0c6b-4a50-911e-9c6fc6e2a671,商品規格分類蝦皮購物美妝保健香水、香氛精油、試管小香與其他品牌SalvatoreFerragamo菲拉格慕性別女性香水濃度EDP、香水商品數量2出貨地新北市三重區商品詳情香調:清新花果香調,前味:西番蓮果、竹子葉,中味:茉莉、白木香,後味:琥珀、麝香清甜的香味
【Zhi-Shop】Salvatore Ferragamo Incanto Shine 閃耀光采女性淡香水100ml$800找相似,https://shopee.tw//【Zhi-Shop】Salvatore-Ferragamo-Incanto-Shine-閃耀光采女性淡香水100ml-i.556209187.13531196520?sp_atk=8c07e472-5548-4328-9460-88659487c453&xptdk=8c07e472-5548-4328-9460-88659487c453,,前味:鳳梨、百香果、佛手柑,中味:小蒼蘭、粉紅牡丹、桃子,後味:白雪松木、琥珀、麝香
波妮小舖♥️ Salvatore Ferragamo Bloom 蝶憶綻放 女性淡香水 30ml / 100ml$420 - $850新北市新店區找相似,https://shopee.tw//波妮小舖♥️-Salvatore-Ferragamo-Bloom-蝶憶綻放-女性淡香水-30ml-100ml-i.298950974.8322053402?sp_atk=da5cc0dc-b4cf-4a93-b0f9-8d059e4c272c&xptdk=da5cc0dc-b4cf-4a93-b0f9-8d059e4c272c,,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌SalvatoreFerragamo菲拉格慕性別女性香水濃度EDT、淡香水質地噴霧商品數量100出貨地新北市新店區商品詳情前味:葡萄柚花、小倉蘭,中味:黃色茶玫、覆盆莓葉,後味:麝香、開司米木
『☆AYP香氛賣場☆』Salvatore Ferragamo繽紛奇境淡香水100ML$640找相似,https://shopee.tw//『☆AYP香氛賣場☆』Salvatore-Ferragamo繽紛奇境淡香水100ML-i.614996899.17020118184?sp_atk=19a05237-1e10-499d-91f3-9aadc32f3e65&xptdk=19a05237-1e10-499d-91f3-9aadc32f3e65,香調:花香果香調,前調:丁香花葡萄柚蘋果,中調:杏木槿牡丹,後調:麝香紫羅蘭鳶尾根
"Salvatore Ferragamo 菲常先生男性淡香水(50ml)~(100ml)9.5折$1,680新北市樹林區找相似",https://shopee.tw//Salvatore-Ferragamo-菲常先生男性淡香水(50ml)~(100ml)-i.108119023.5322581750?sp_atk=71908453-e9d6-4bfe-bf0f-8c244cbd1c7c&xptdk=71908453-e9d6-4bfe-bf0f-8c244cbd1c7c,,前味:佛手柑、檸檬,中味:皮革、紫羅蘭、鼠尾草,後味:苔蘚、香根草、雪松木、麝香
"Salvatore Ferragamo Signorina 花漾伊人女性淡香水(100ml)$1,680嘉義市東區找相似",https://shopee.tw//Salvatore-Ferragamo-Signorina-花漾伊人女性淡香水(100ml)-i.66292659.4808643337?sp_atk=fce8ceaa-c9e9-46a6-b993-f8e4a4b45684&xptdk=fce8ceaa-c9e9-46a6-b993-f8e4a4b45684,,前味:梨子雪酪、紅石榴,中味:櫻花、茉莉後味:白麝香、檀香,後味:白麝香、檀香
【溱品嚴選】Salvatore Ferragamo 仲夏之夢 女性淡香水 100ml滿額折$30$990臺南市東區找相似,https://shopee.tw//【溱品嚴選】Salvatore-Ferragamo-仲夏之夢-女性淡香水-100ml-i.11741397.949758655?sp_atk=82141151-0cb4-4959-8b4c-daf5aad18598&xptdk=82141151-0cb4-4959-8b4c-daf5aad18598,香調:花果清新調,前味:薩摩蜜橘、柚子、夕張哈密瓜,中味:天星茉莉、蓮花、仙客來、白桃,後味:白雪松木、白麝香
Ferragamo 甜心魔力 女性淡香水 TESTER 100ML$499已售出 1桃園市桃園區找相似,https://shopee.tw//Ferragamo-甜心魔力-女性淡香水-TESTER-100ML-i.4405862.13781509455?sp_atk=15f7f9c7-1a23-4827-95db-082753d9c66f&xptdk=15f7f9c7-1a23-4827-95db-082753d9c66f,,前味:忍冬、百香果,中味:茉莉、玫瑰,後味:阿米香樹、白麝香
Salvatore Ferragamo Incanto charms 甜心魔力 女性淡香水 100ml$768找相似,https://shopee.tw//Salvatore-Ferragamo-Incanto-charms-甜心魔力-女性淡香水-100ml-i.2761441.5521615359?sp_atk=3e9bd86a-5f64-4d32-ae21-5533dd2bd63c&xptdk=3e9bd86a-5f64-4d32-ae21-5533dd2bd63c,香調:清新花果香調,前味:百香果、忍冬,中味:土耳其玫瑰、茉莉,後味:白麝香、阿米香樹木
,https://shopee.tw//◆NANA◆Salvatore-Ferragamo-費洛加蒙-EMOZIONE-情愫-女性淡香精-20ml-50ml-i.357737.93510336?sp_atk=5d51d929-4cbb-4b7f-ba79-d53464bc21b6&xptdk=5d51d929-4cbb-4b7f-ba79-d53464bc21b6,,前味:佛手柑、白桃、鳶尾花,中味:牡丹、香水草、保加利亞玫瑰,後味:麂皮、廣藿香、白麝香
,https://shopee.tw//Salvatore-Ferragamo-甜心魔力-女性淡香水-100ml-Tester-環保包裝-【娜娜OUTLET】-i.10797580.11520618696?sp_atk=eee1b3b0-1f74-4012-9265-961a2b3d439e&xptdk=eee1b3b0-1f74-4012-9265-961a2b3d439e,香調:花果清新調,前味:百香果、忍冬,中味:茉莉花瓣、土耳其玫瑰,後味:白麝香、阿米香樹木
,https://shopee.tw//Salvatore-Ferragamo-菲拉格慕-閃耀光采-10ml-噴式隨身小香-〔-10點半香水美妝-〕-i.54574900.12546061738?sp_atk=425f7f2e-deae-4d90-993d-c72f9b34a5e1&xptdk=425f7f2e-deae-4d90-993d-c72f9b34a5e1,香調:花果清新調,前調:鳳梨、百香果、佛手柑,中調:小蒼蘭、粉紅牡丹、桃子,後調:白雪松木、琥珀、麝香
