name,link
"廣告100%正品【帶發票+禮袋】香水⚗英國梨與小蒼蘭 鼠尾草與海鹽 藍風鈴 30ml/100ml 中性香水 男女香水滿額折$99滿額贈$725 - $1,120已售出 93桃園市大園區找相似",https://shopee.tw//100-正品【帶發票-禮袋】香水⚗英國梨與小蒼蘭-鼠尾草與海鹽-藍風鈴-30ml-100ml-中性香水-男女香水-i.763643695.18501527118?sp_atk=6e3ce783-df4f-4a82-b170-b404af55768e&xptdk=6e3ce783-df4f-4a82-b170-b404af55768e
"6.1折廣告6.21限時下訂買一送一 BLEU香水 藍色香水 蔚藍香精 男性淡香水100ml  EDT EDP持久留香男禮物木質香2 件 5折$2,450$1,489已售出 37嘉義市西區找相似",https://shopee.tw//6.21限時下訂買一送一-BLEU香水-藍色香水-蔚藍香精-男性淡香水100ml-EDT-EDP持久留香男禮物木質香-i.97576085.21310058821?sp_atk=bffb345e-b999-4f83-aeb2-8b838ef74740&xptdk=bffb345e-b999-4f83-aeb2-8b838ef74740
"7.5折廣告6.21限定下單買一送一Maison Mar.giela 馬丁-馬吉拉淡香水泡泡浴 航海日 鮮花市場 慵懶週日 壁爐火光2 件 5折$2,980$2,236嘉義市西區找相似",https://shopee.tw//6.21限定下單買一送一Maison-Mar.giela-馬丁-馬吉拉淡香水泡泡浴-航海日-鮮花市場-慵懶週日-壁爐火光-i.97576085.14487936009?sp_atk=5e0f8f85-1367-4758-9586-46058605c701&xptdk=5e0f8f85-1367-4758-9586-46058605c701
"5.8折廣告6.21限定下單 買一送一 Chl*oé 蔻*依 克羅伊 小豬包香水 經典同名女性香水 玫瑰香水 女性淡香水 愛情故事2 件 5折$2,890$1,689嘉義市西區找相似",https://shopee.tw//6.21限定下單-買一送一-Chl*oé-蔻*依-克羅伊-小豬包香水-經典同名女性香水-玫瑰香水-女性淡香水-愛情故事-i.97576085.10196653036?sp_atk=fff01f90-f299-49f5-89ca-9d10b0e26910&xptdk=fff01f90-f299-49f5-89ca-9d10b0e26910
"5折廣告6.21限定下單買一送一 LOE-WE 羅♥意♥威 001 事後清晨 清晨香水系列 男香水無性別中性款古龍水 100ml2 件 5折$1,480 - $3,599已售出 1嘉義市西區找相似",https://shopee.tw//6.21限定下單買一送一-LOE-WE-羅♥意♥威-001-事後清晨-清晨香水系列-男香水無性別中性款古龍水-100ml-i.97576085.19209623183?sp_atk=6c4db7be-dc4e-48d0-9ea1-336ce2852f6c&xptdk=6c4db7be-dc4e-48d0-9ea1-336ce2852f6c
❤️愛妮❤️Ferrari 法拉利 Black 黑色法拉利 男性淡香水 125ml 【TESTER包裝】❤️$499已售出 107高雄市路竹區找相似,https://shopee.tw//❤️愛妮❤️Ferrari-法拉利-Black-黑色法拉利-男性淡香水-125ml-【TESTER包裝】❤️-i.48341460.908829732?sp_atk=7f35a1ea-d703-47ba-b4b8-450e09900718&xptdk=7f35a1ea-d703-47ba-b4b8-450e09900718
◆NANA◆Ferrari 黑色 法拉利 男香 Black 125ml TESTER$539已售出 51臺北市大同區找相似,https://shopee.tw//◆NANA◆Ferrari-黑色-法拉利-男香-Black-125ml-TESTER-i.357737.6003231?sp_atk=d3c9f0bf-623e-41d9-8d2e-25f001808fbe&xptdk=d3c9f0bf-623e-41d9-8d2e-25f001808fbe
❤️愛妮❤️Ferrari 法拉利 Red 紅色法拉利 男性淡香水 125ml 【TESTER包裝】$630已售出 189高雄市路竹區找相似,https://shopee.tw//❤️愛妮❤️Ferrari-法拉利-Red-紅色法拉利-男性淡香水-125ml-【TESTER包裝】-i.48341460.1267054447?sp_atk=6f2186d9-217e-47cf-93e1-7b44baa475b8&xptdk=6f2186d9-217e-47cf-93e1-7b44baa475b8
蝦皮優選香妮💋Ferrari 法拉利 Black黑色法拉利 男性淡香水75ml  /125ml /125ml 【TESTER】$499 - $615已售出 24高雄市路竹區找相似,https://shopee.tw//香妮💋Ferrari-法拉利-Black黑色法拉利-男性淡香水75ml-125ml-125ml-【TESTER】-i.131326797.2100851094?sp_atk=cdd82a5a-5e44-40b9-8a41-a9bb078c9630&xptdk=cdd82a5a-5e44-40b9-8a41-a9bb078c9630
Ferrari light essence 法拉利 氫元素 男性淡香水125ml$498已售出 6找相似,https://shopee.tw//Ferrari-light-essence-法拉利-氫元素-男性淡香水125ml-i.2761441.7217684?sp_atk=0b39438f-3378-43bd-a9df-f41bdaf66739&xptdk=0b39438f-3378-43bd-a9df-f41bdaf66739
