name,link
"5.8折廣告6.21限定下單 買一送一 Chl*oé 蔻*依 克羅伊 小豬包香水 經典同名女性香水 玫瑰香水 女性淡香水 愛情故事2 件 5折$2,890$1,689嘉義市西區找相似",https://shopee.tw//6.21限定下單-買一送一-Chl*oé-蔻*依-克羅伊-小豬包香水-經典同名女性香水-玫瑰香水-女性淡香水-愛情故事-i.97576085.10196653036?sp_atk=6b048d19-9956-4a8c-9eaa-220c797f0869&xptdk=6b048d19-9956-4a8c-9eaa-220c797f0869
"6.1折廣告6.21限時下訂買一送一 BLEU香水 藍色香水 蔚藍香精 男性淡香水100ml  EDT EDP持久留香男禮物木質香2 件 5折$2,450$1,489已售出 37嘉義市西區找相似",https://shopee.tw//6.21限時下訂買一送一-BLEU香水-藍色香水-蔚藍香精-男性淡香水100ml-EDT-EDP持久留香男禮物木質香-i.97576085.21310058821?sp_atk=11d58c1e-e370-46ba-9aa1-b8a4924fb525&xptdk=11d58c1e-e370-46ba-9aa1-b8a4924fb525
"廣告日期新【免運+發票+禮品袋】蔚藍香水 BLEU DE 蔚藍 男士香水淡香水 EDT 男性香水50ML100ML木質清新香滿額折$120$780 - $1,200已售出 23桃園市大園區找相似",https://shopee.tw//日期新【免運-發票-禮品袋】蔚藍香水-BLEU-DE-蔚藍-男士香水淡香水-EDT-男性香水50ML100ML木質清新香-i.765169144.17869608778?sp_atk=cb84508e-b787-443b-91a5-6dbb51daf673&xptdk=cb84508e-b787-443b-91a5-6dbb51daf673
5折廣告精美香水套裝 淡香持久女士香水 禮盒套裝香水 女士香水禮物 香水 清新自然 女人味 性感香水 魅惑 生日禮物 情人節禮物滿額贈$399$199已售出 22新北市汐止區找相似,https://shopee.tw//精美香水套裝-淡香持久女士香水-禮盒套裝香水-女士香水禮物-香水-清新自然-女人味-性感香水-魅惑-生日禮物-情人節禮物-i.130047900.13678881287?sp_atk=2f478b8f-cbe7-4142-a57c-ce77558a503d&xptdk=2f478b8f-cbe7-4142-a57c-ce77558a503d
"4.7折廣告6.21限定下單買一送一 Dipt♥yqu 蒂普♥ 提克同款 香水 黑標 白標 檀道 無花果 肌膚之華75ml100ml2 件 5折$1,588 - $2,380已售出 20嘉義市西區找相似",https://shopee.tw//6.21限定下單買一送一-Dipt♥yqu-蒂普♥-提克同款-香水-黑標-白標-檀道-無花果-肌膚之華75ml100ml-i.97576085.14986578102?sp_atk=c3fe222f-5b4f-4198-841a-ce8abfcff192&xptdk=c3fe222f-5b4f-4198-841a-ce8abfcff192
"HUAHUA香水美妝 Burberry 粉紅風格 Brit Sheer 50 100ML【全新正品】$890 - $1,050已售出 378臺北市中山區找相似",https://shopee.tw//HUAHUA香水美妝-Burberry-粉紅風格-Brit-Sheer-50-100ML【全新正品】-i.935762.30015658?sp_atk=6bf29520-3931-4c3e-bb3f-03c06482ca7b&xptdk=6bf29520-3931-4c3e-bb3f-03c06482ca7b
"4.2折BURBERRY London 倫敦 男性淡香水 30ml / 100ml (新包裝)［ 10點半香水美妝 ］$3,120$1,300已售出 175臺中市西區找相似",https://shopee.tw//BURBERRY-London-倫敦-男性淡香水-30ml-100ml-(新包裝)［-10點半香水美妝-］-i.54574900.967637497?sp_atk=b4cfa90d-b8f0-4fde-b2af-7ef5f10478dc&xptdk=b4cfa90d-b8f0-4fde-b2af-7ef5f10478dc
HUAHUA香水美妝 BURBERRY BRIT for Men 風格 男性 淡香水 30 50 100ML【全新正品】$790 - $990已售出 85臺北市中山區找相似,https://shopee.tw//HUAHUA香水美妝-BURBERRY-BRIT-for-Men-風格-男性-淡香水-30-50-100ML【全新正品】-i.935762.30006976?sp_atk=877729b5-3be7-4960-b3fe-00d665b3ff0f&xptdk=877729b5-3be7-4960-b3fe-00d665b3ff0f
"全新未拆封正品 Burberry GARDEN ROSES 英倫玫瑰(花園玫瑰) 100ml EDP 淡香精 高訂香水$5,900高雄市前鎮區找相似",https://shopee.tw//全新未拆封正品-Burberry-GARDEN-ROSES-英倫玫瑰(花園玫瑰)-100ml-EDP-淡香精-高訂香水-i.6388524.17220687509?sp_atk=df66a4f2-647b-4d42-9728-3802dedfebd5&xptdk=df66a4f2-647b-4d42-9728-3802dedfebd5
"Burberry Brit Sheer粉紅風格女性淡香水100ml$1,780已售出 1新北市新店區找相似",https://shopee.tw//Burberry-Brit-Sheer粉紅風格女性淡香水100ml-i.5485615.16573014940?sp_atk=4f214338-f623-4687-96f0-0bdf9b414076&xptdk=4f214338-f623-4687-96f0-0bdf9b414076
