title,link,search_term
"9.8折廣告BOMOM✽ Bur'berry Londo 倫敦 男性淡香水 博柏利 倫敦 女性香水 博柏利 香水 100ml2 件 9.5折$1,280$1,255已售出 104桃園市蘆竹區找相似",https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/BOMOM✽-Bur'berry-Londo-倫敦-男性淡香水-博柏利-倫敦-女性香水-博柏利-香水-100ml-i.159186.19101657237?sp_atk=2d8c050a-0f5a-4650-b5cf-def9cc648c13&xptdk=2d8c050a-0f5a-4650-b5cf-def9cc648c13,L’ERBOLARIO
蕾莉歐香水 玫瑰 鳶尾花 楓香 繡球花 繽紛采菊 忍冬 黑杜松 馥郁櫻草 紫丁香 百花 木蘭花 翡翠木 沁綠清甜 黑檀木$770 - $990已售出 113桃園市中壢區找相似,https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/蕾莉歐香水-玫瑰-鳶尾花-楓香-繡球花-繽紛采菊-忍冬-黑杜松-馥郁櫻草-紫丁香-百花-木蘭花-翡翠木-沁綠清甜-黑檀木-i.1717003.90066806?sp_atk=b0c0d3f0-56dd-46d9-bd08-683ca13e0540&xptdk=b0c0d3f0-56dd-46d9-bd08-683ca13e0540,L’ERBOLARIO
蝦皮優選L'ERBOLARIO 蕾莉歐 玫瑰/忍冬/鳶尾花/百花/ 白茶/白麝香 香水50ml一瓶  （百貨專櫃新品）$268 - $775已售出 149臺北市信義區找相似,https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/L'ERBOLARIO-蕾莉歐-玫瑰-忍冬-鳶尾花-百花-白茶-白麝香-香水50ml一瓶-（百貨專櫃新品）-i.2351214.27356248?sp_atk=a539e3f1-aa3e-4d9a-a091-d0d706b90666&xptdk=a539e3f1-aa3e-4d9a-a091-d0d706b90666,L’ERBOLARIO
蝦皮優選6.5折蕾莉歐🔥 玫瑰/百花/鳶尾花/忍冬 香水50ml  ＊專櫃新品 ＊$168 - $798已售出 337臺南市歸仁區找相似,https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/蕾莉歐🔥-玫瑰-百花-鳶尾花-忍冬-香水50ml-＊專櫃新品-＊-i.5417224.59034216?sp_atk=06d0c6fc-c359-46a7-845e-e77b24f41903&xptdk=06d0c6fc-c359-46a7-845e-e77b24f41903,L’ERBOLARIO
蕾莉歐香水50ml繽紛采菊/苦艾/山茶花/玫瑰/玫瑰三重奏/紫丁香/黑杜松/鳶尾花/楓香/忍冬/大理花/櫻花樹/生命之樹$730 - $920已售出 20嘉義市西區找相似,https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/蕾莉歐香水50ml繽紛采菊-苦艾-山茶花-玫瑰-玫瑰三重奏-紫丁香-黑杜松-鳶尾花-楓香-忍冬-大理花-櫻花樹-生命之樹-i.195476629.8581168005?sp_atk=9552bf68-5b0d-4d14-9f4f-a67e65921a0f&xptdk=9552bf68-5b0d-4d14-9f4f-a67e65921a0f,L’ERBOLARIO
蝦皮優選蕾莉歐 玫瑰三重奏/ 月桂花/黑杜松/橙香柑橘/生命之樹/ 綠野仙蹤/苦艾等香水任選一瓶50ml(百貨專櫃品)$930已售出 74臺北市信義區找相似,https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/蕾莉歐-玫瑰三重奏-月桂花-黑杜松-橙香柑橘-生命之樹-綠野仙蹤-苦艾等香水任選一瓶50ml(百貨專櫃品)-i.2351214.113796869?sp_atk=a1675ba6-ed0e-42c7-b2a0-f654d06f2cf6&xptdk=a1675ba6-ed0e-42c7-b2a0-f654d06f2cf6,L’ERBOLARIO
蕾莉歐香體露100ml 黑檀木/沁綠清甜/黑杜松/地中海藍調/大理花/沁藍海鹽/銀花簇$460已售出 44嘉義市西區找相似,https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/蕾莉歐香體露100ml-黑檀木-沁綠清甜-黑杜松-地中海藍調-大理花-沁藍海鹽-銀花簇-i.195476629.8979178690?sp_atk=b2923411-6c7d-4d78-878c-4df06247a223&xptdk=b2923411-6c7d-4d78-878c-4df06247a223,L’ERBOLARIO
蕾莉歐植物香水1ml體驗包$12已售出 148臺北市內湖區找相似,https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/蕾莉歐植物香水1ml體驗包-i.28038897.14366096525?sp_atk=d0a70c13-cfe0-4678-b53b-eb8b69f51552&xptdk=d0a70c13-cfe0-4678-b53b-eb8b69f51552,L’ERBOLARIO
蝦皮優選蕾莉歐 繡球花/黑杜松/馥郁櫻草/玫瑰三重奏/苦艾/繽紛采菊/時計花/楓香 香水系列 百貨公司專櫃貨 效期與專櫃同步$970已售出 196臺南市東區找相似,https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/蕾莉歐-繡球花-黑杜松-馥郁櫻草-玫瑰三重奏-苦艾-繽紛采菊-時計花-楓香-香水系列-百貨公司專櫃貨-效期與專櫃同步-i.2137334.49592418?sp_atk=a95c373b-a212-45a8-a814-0cd9b11617da&xptdk=a95c373b-a212-45a8-a814-0cd9b11617da,L’ERBOLARIO
蝦皮優選蕾莉歐 🌺玫瑰、忍冬、鳶尾花、鈴蘭、百花 香水系列 百貨公司專櫃貨 效期與專櫃同步$799已售出 349臺南市東區找相似,https://shopee.tw/search?keyword=%E9%A6%99%E6%B0%B4/蕾莉歐-🌺玫瑰、忍冬、鳶尾花、鈴蘭、百花-香水系列-百貨公司專櫃貨-效期與專櫃同步-i.2137334.11359500?sp_atk=9b7743f5-c854-4ab6-80cf-de4b6a1f5de6&xptdk=9b7743f5-c854-4ab6-80cf-de4b6a1f5de6,L’ERBOLARIO
