title,link,search_term,note,top_note,heart_note,base_note
4.3折廣告｜旭峰美妝｜💯公司貨 有鐳射標籤【PLAYBOY】全面啟動淡香水You 2.0系列香氛 香水 男香 女香滿額折$202 件折 NT$25$429 - $469彰化縣彰化市找相似,https://shopee.tw/｜旭峰美妝｜💯公司貨-有鐳射標籤【PLAYBOY】全面啟動淡香水You-2.0系列香氛-香水-男香-女香-i.3941440.16378909487?sp_atk=cd26a9f1-10aa-4490-9ea4-96d40c611522&xptdk=cd26a9f1-10aa-4490-9ea4-96d40c611522,YSL,,前調:薰衣草、鼠尾草油、葡萄柚 ,中調:蘋果、荳蔻、生薑 ,後調:廣藿香、檀香、香豆素
YSL聖羅蘭 Black Opium 黑鴉片女性淡香精 香水試香$49 - $159已售出 5桃園市蘆竹區找相似,https://shopee.tw/YSL聖羅蘭-Black-Opium-黑鴉片女性淡香精-香水試香-i.751001109.17068482232?sp_atk=fe87b73b-149c-4f14-81cf-463d4d2fa501&xptdk=fe87b73b-149c-4f14-81cf-463d4d2fa501,YSL,YSLBLACKOPIUM黑鴉片女性淡香精香調:東方花香調,前味:粉紅胡椒、西洋梨、橙花,中味:咖啡、茉莉、杏仁、甘草,後味:香草、廣藿香、雪松、木絨
"【j.one_tw】Ysl Y Live男性淡香精滿額折$60$2,700已售出 6臺中市西屯區找相似",https://shopee.tw/【j.one_tw】Ysl-Y-Live男性淡香精-i.288218385.3780317719?sp_atk=68cb9dac-32bc-4a48-b068-3d5bec232daa&xptdk=68cb9dac-32bc-4a48-b068-3d5bec232daa,YSL,香調:東方調、辛辣調,前味:佛手柑、蘋果、生薑、欖香脂、白色醛香,中味:杜松、鼠尾草、薰衣草、天竺葵,後味:岩蘭草、乳香、東加香豆
YSL 聖羅蘭 MON PARIS 慾望巴黎淡香精 1.2mL 可噴式 試管香水 全新$300臺北市內湖區找相似,https://shopee.tw/YSL-聖羅蘭-MON-PARIS-慾望巴黎淡香精-1.2mL-可噴式-試管香水-全新-i.26366818.13982877474?sp_atk=80e6012d-2891-4fa9-8672-a220506cdfff&xptdk=80e6012d-2891-4fa9-8672-a220506cdfff,YSL,,前調:佛手柑、覆盆子、草莓、西洋梨。,中調:柑苔、曼陀羅花、牡丹、雙瓣茉莉。,後調:麝香、廣藿香。
"YSL 慾望巴黎淡香精 星木蘭版 90ml$2,500桃園市平鎮區找相似",https://shopee.tw/YSL-慾望巴黎淡香精-星木蘭版-90ml-i.187686984.15563724626?sp_atk=f54b21b3-cede-445a-baf5-174294c74a6b&xptdk=f54b21b3-cede-445a-baf5-174294c74a6b,YSL,,"前調:鮮明的果香,揉合了香氣濃郁的佛手柑精油、梨子果肉、覆盆子及桃子。","中調:神秘誘人曼陀羅,雙瓣茉莉、橙花、星木蘭精油,以及溫和的牡丹複合香調。","後調:樸實但宜人的廣藿香精油、麝香,以及如同戀人懷抱般舒適的木質調香氣。"
"【型男班森】YSL 天之驕子 藍色之夜 淡香水 60ML$1,650新北市三重區找相似",https://shopee.tw/【型男班森】YSL-天之驕子-藍色之夜-淡香水-60ML-i.87708031.2358152409?sp_atk=7365e0c0-4174-4b26-8a30-2ec368669c1e&xptdk=7365e0c0-4174-4b26-8a30-2ec368669c1e,YSL,,前味:柑橘、檸檬、青蘋果,中味:薰衣草、天竺葵、鼠尾草、橙花,後味:香草、雪松、東加香豆、香根草、懬藿香、羊絨
❤️試香❤️YSL Jazz 爵士 / Live Jazz 生活爵士 男性淡香水 1ml/2ml/5ml 分裝$100 - $430已售出 7高雄市新興區找相似,https://shopee.tw/❤️試香❤️YSL-Jazz-爵士-Live-Jazz-生活爵士-男性淡香水-1ml-2ml-5ml-分裝-i.11003780.8317011980?sp_atk=329d1c8c-4831-4c00-bad2-7829409574a7&xptdk=329d1c8c-4831-4c00-bad2-7829409574a7,YSL,香調:木質芳香調,前味:葡萄柚、冰涼薄荷,中味:大黃葉、野蘆薈,後味:檀木香、琥珀
YSL YOUNG SEXY LOVELY 甜心佳人女性噴式淡香水試香紙【香水會社】$70已售出 63臺北市士林區找相似,https://shopee.tw/YSL-YOUNG-SEXY-LOVELY-甜心佳人女性噴式淡香水試香紙【香水會社】-i.16428817.194111592?sp_atk=f0bdc883-e719-4688-8fd1-21b9039f162d&xptdk=f0bdc883-e719-4688-8fd1-21b9039f162d,YSL,商品規格分類蝦皮購物美妝保養香水、香氛品牌YVESSAINTLAURENT聖羅蘭性別女性香水濃度EDP、香水質地噴霧商品數量6出貨地臺北市士林區商品詳情香調:清新花果香調,前味:柑橘、豐山水梨,中味:櫻花、木蘭花、桃花,後味:麝香、琥珀、香柏木
YSL聖羅蘭慾望巴黎淡香精 台灣專櫃體驗版1.2ml針管試管香水$85已售出 8高雄市路竹區找相似,https://shopee.tw/YSL聖羅蘭慾望巴黎淡香精-台灣專櫃體驗版1.2ml針管試管香水-i.7846563.1542868190?sp_atk=9084bd67-e20b-4553-bd81-b3bb285b4d37&xptdk=9084bd67-e20b-4553-bd81-b3bb285b4d37,YSL,這隻屬於甜美的花果香調:,前調:荔枝、覆盆子、佛手柑、柑橘、葡萄柚 ,中調:玫瑰花蕾、曼陀羅、橙花、白牡丹 ,後調:廣藿香、龍涎香、白麝香
"2021全新上市😍😍YSL聖羅蘭 自由不羈女性淡香精90ML/自由不羈女性淡香水90ML/自由不羈淡香精馥郁版90ML$3,280已售出 1高雄市左營區找相似",https://shopee.tw/2021全新上市😍😍YSL聖羅蘭-自由不羈女性淡香精90ML-自由不羈女性淡香水90ML-自由不羈淡香精馥郁版90ML-i.192290655.11544982759?sp_atk=07ec6b6a-b900-4540-8762-6271be59f8fe&xptdk=07ec6b6a-b900-4540-8762-6271be59f8fe,YSL,,-前調:柑橘、薰衣草、佛手柑,中調:茉莉、橙花、薰衣草、蘭花,後調:香根草、龍涎香、頓加豆、香草
"7.3折YSL Y男性淡香精60ml/100ml滿額折$10加價購$2,400 - $4,950已售出 4臺中市西屯區找相似",https://shopee.tw/YSL-Y男性淡香精60ml-100ml-i.8313931.13114793595?sp_atk=de6e8735-f7ba-453b-b799-f7091b3a94f3&xptdk=de6e8735-f7ba-453b-b799-f7091b3a94f3,YSL,香調:東方調、辛辣調,前調:佛手柑、蘋果、生薑、欖香脂、白色醛香,中調:杜松、鼠尾草、薰衣草、天竺葵,後調:岩蘭草、乳香、東加香豆
YSL L'HOMME 天之驕子 夜幕版 男性淡香水 噴霧玻璃瓶分裝香6 件 9.4折$60 - $180已售出 6找相似,https://shopee.tw/YSL-L'HOMME-天之驕子-夜幕版-男性淡香水-噴霧玻璃瓶分裝香-i.13050886.16428236185?sp_atk=dfda980b-5afe-4250-ac02-9a10e1910911&xptdk=dfda980b-5afe-4250-ac02-9a10e1910911,YSL,香調:海洋龍涎香,前調:香檸檬、醛、生薑,中調:紫羅蘭葉、鼠尾草、老鶴草,後調:麝香、龍涎香、焚香、冷杉、雪松
YSL L'Homme 天之驕子 5ml 分裝$260已售出 197臺中市南屯區找相似,https://shopee.tw/YSL-L'Homme-天之驕子-5ml-分裝-i.55011830.2284329473?sp_atk=00a68532-249d-4c20-89a4-403b476fbd0f&xptdk=00a68532-249d-4c20-89a4-403b476fbd0f,YSL,香調:柑苔調,前味:檸檬皮,中味:紫羅蘭葉,後味:黑香豆
蝦皮優選YSL 聖羅蘭 慾望巴黎女性淡香精7.5ml/小香水 Yves Saint Laurent/Mon Paris EDP$580新北市林口區找相似,https://shopee.tw/YSL-聖羅蘭-慾望巴黎女性淡香精7.5ml-小香水-Yves-Saint-Laurent-Mon-Paris-EDP-i.243811.13973247393?sp_atk=08f45edf-01e2-42b7-9857-910c5cf6d58a&xptdk=08f45edf-01e2-42b7-9857-910c5cf6d58a,YSL,,前味:荔枝、覆盆子、佛手柑、柑橘、葡萄柚,中味:玫瑰花蕾、曼陀羅、橙花、白牡丹,後味:廣藿香、龍涎香、白麝香
4.3折【YSL】聖羅蘭 女士香水 黑鴨片 自由之水 反轉巴黎 分裝 試香 2ML YSL 香水 香水分裝瓶5 件折 NT$30$138$60已售出 121桃園市蘆竹區找相似,https://shopee.tw/【YSL】聖羅蘭-女士香水-黑鴨片-自由之水-反轉巴黎-分裝-試香-2ML-YSL-香水-香水分裝瓶-i.411545799.17408202710?sp_atk=fd3e9650-2773-4dfe-917c-b4a112bf1774&xptdk=fd3e9650-2773-4dfe-917c-b4a112bf1774,YSL,,前調:橙花柑橘,中調:薰衣草橙花,後調:香草龍涎香
蝦皮優選《試香》Yves Saint Laurent L‘Homme YSL天之驕子男性淡香水 試香紙$50 - $190已售出 14新北市汐止區找相似,https://shopee.tw/《試香》Yves-Saint-Laurent-L‘Homme-YSL天之驕子男性淡香水-試香紙-i.1559866.8405401?sp_atk=0c735ebf-8fe3-4d88-a8fa-0c3d69566d09&xptdk=0c735ebf-8fe3-4d88-a8fa-0c3d69566d09,YSL,香調:木質花麝香調,前味:檸檬皮,中味:紫羅蘭葉,後味:黑香豆
YSL L’HOMME 聖羅蘭 天之驕子 男性淡香水 針管香水 試管香水$99新北市新店區找相似,https://shopee.tw/YSL-L’HOMME-聖羅蘭-天之驕子-男性淡香水-針管香水-試管香水-i.150709311.16855008340?sp_atk=6ac6060b-1ef4-4aad-a066-4ff17ac356c5&xptdk=6ac6060b-1ef4-4aad-a066-4ff17ac356c5,YSL,,前調:生薑、佛手柑、檸檬皮,中調:白胡椒、羅勒、紫羅蘭葉,後調:東加豆、海地香根草、雪松
"蝦皮優選香妮💋YSL MON PARIS 聖羅蘭 慾望巴黎 女性淡香水 30ml/ 50ml / 90ml/ 【TESTER】$2,800高雄市路竹區找相似",https://shopee.tw/香妮💋YSL-MON-PARIS-聖羅蘭-慾望巴黎-女性淡香水-30ml-50ml-90ml-【TESTER】-i.131326797.6837794708?sp_atk=f7c01b52-3761-43c9-ba25-f28a3eee6f5b&xptdk=f7c01b52-3761-43c9-ba25-f28a3eee6f5b,YSL,,前味:佛手柑、覆盆子、草莓、西洋梨,中味:柑苔調、曼陀羅花、牡丹、茉莉,後味:麝香、曼陀羅花、廣藿香
"🌟滿千免運🌟 YSL 聖羅蘭 自由不羈 LIBRE淡香水 50ml EDT最新款 自由澄淨$2,700新北市汐止區找相似",https://shopee.tw/🌟滿千免運🌟-YSL-聖羅蘭-自由不羈-LIBRE淡香水-50ml-EDT最新款-自由澄淨-i.5209798.11346216914?sp_atk=9392612e-d0df-4b03-bf76-3e8c31402905&xptdk=9392612e-d0df-4b03-bf76-3e8c31402905,YSL,,前調:佛手柑、紅伶薰衣草、梨子、蘋果、柑橘,中調:摩洛哥橙花、白茶、鈴蘭、茉莉,後調:馬達加斯加香草、麝香、龍涎香
YSL La Nuit De L'Homme暗夜男款香水$990彰化縣大村鄉找相似,https://shopee.tw/YSL-La-Nuit-De-L'Homme暗夜男款香水-i.19635758.1653178467?sp_atk=884e64ba-4100-45be-a219-e904d2a1c806&xptdk=884e64ba-4100-45be-a219-e904d2a1c806,YSL,,"前調:小豆蔻,佛手柑","中調:雪松,熏衣草","後調:香根草,香豆素,草香"
YSL L'HOMME 天之驕子男性淡香水 分裝試香✨$200 - $300新竹市東區找相似,https://shopee.tw/YSL-L'HOMME-天之驕子男性淡香水-分裝試香✨-i.27609468.7584034795?sp_atk=3c9d192a-3fca-4596-a36c-6e7e040dadd5&xptdk=3c9d192a-3fca-4596-a36c-6e7e040dadd5,YSL,香調:柑苔調,前味:檸檬皮,中味:紫羅蘭葉,後味:黑豆香
"YSL慾望巴黎淡香水90ML$3,250臺中市北屯區找相似",https://shopee.tw/YSL慾望巴黎淡香水90ML-i.116255998.17710461977?sp_atk=4a3a46ff-dfbe-45a5-99a2-5a650b98a828&xptdk=4a3a46ff-dfbe-45a5-99a2-5a650b98a828,YSL,,👉🏻前味:佛手柑精萃、黑莓子、覆盆子,👉🏻中味:曼陀羅花、白牡丹、橙花精萃,👉🏻後味:廣藿香精萃、白麝香、海佛麝香
美國原裝  YSL 聖羅蘭 Y 2017 男性淡香水 針管 /  試管 1.2ml$110已售出 39新北市五股區找相似,https://shopee.tw/美國原裝-YSL-聖羅蘭-Y-2017-男性淡香水-針管-試管-1.2ml-i.4386253.973747147?sp_atk=a4dc2934-4623-4183-8afb-a8aac98b9111&xptdk=a4dc2934-4623-4183-8afb-a8aac98b9111,YSL,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌YVESSAINTLAURENT聖羅蘭性別男性香水濃度EDT、淡香水質地噴霧商品數量8出貨地新北市五股區商品詳情香調:東方辛辣調,前味:醛、佛手柑、生薑,中味:鼠尾草、天竺葵、紫羅蘭葉,後味:龍涎香、焚香、冷杉香脂、雪松、麝香
"YSL Yves Saint Laurent Y EauFraiche 男性香水 60ml~NANA實拍二店$2,200臺北市大同區找相似",https://shopee.tw/YSL-Yves-Saint-Laurent-Y-EauFraiche-男性香水-60ml~NANA實拍二店-i.32760501.6265022506?sp_atk=845af04a-a7ae-4c50-850b-40550871756a&xptdk=845af04a-a7ae-4c50-850b-40550871756a,YSL,商品規格分類蝦皮購物美妝保健香水、香氛精油、試管小香與其他品牌YVESSAINTLAURENT聖羅蘭性別男性商品數量10出貨地臺北市大同區商品詳情香調:草香清新調、東方清新調、辛辣調,前味:醛、佛手柑、生薑,中味:鼠尾草、天竺葵、紫羅蘭葉,後味:龍涎香、焚香、冷杉香脂、雪松、麝香
"現貨！YSL慾望巴黎淡香精90ml MON PARIS多件優惠$5,500已售出 2桃園市中壢區找相似",https://shopee.tw/現貨！YSL慾望巴黎淡香精90ml-MON-PARIS-i.780063.213164689?sp_atk=781749af-3bc3-4390-905d-735530347f08&xptdk=781749af-3bc3-4390-905d-735530347f08,YSL,,"📌前調:佛手柑、覆盆子、草莓、西洋梨。氣味濃郁,就像一開始戀愛一樣,甜而不膩的感覺,在彼此之間探索,產生肢體碰觸的微麻感。","📌中調:曼陀羅花、牡丹、茉莉。三者結合的迷幻感,讓人不自覺墜入情網,轟轟烈列的深層的愛不釋手。","📌後調:麝香、曼陀羅花與廣藿香。廣藿香偏向木質琥珀香,結合麝香與曼陀羅花,濃厚的味道如同在愛情裡的興奮與不自覺的愛戀,木質調卻又像穩重不失情趣的愛情那樣長久。"
"5.9折YSL LIBRE 自由不羈淡香精(30ml 50ml) EDP-香水國際航空版滿額折$20$2,079 - $2,698苗栗縣後龍鎮找相似",https://shopee.tw/YSL-LIBRE-自由不羈淡香精(30ml-50ml)-EDP-香水國際航空版-i.116345768.7085850124?sp_atk=e858df0e-73fd-4a1a-8504-7eace8258ab7&xptdk=e858df0e-73fd-4a1a-8504-7eace8258ab7,YSL,,前味:柑橘油、薰衣草精油、黑醋栗、苦橙葉,中味:茉莉、橙花、薰衣草精油,後味:雪松油、龍涎香、麝香、香草精
"MOLI 莫麗 YSL MON PARIS 慾望巴黎女性淡香水 90ml TESTER包裝 193-1020 注意日期$2,290臺北市中正區找相似",https://shopee.tw/MOLI-莫麗-YSL-MON-PARIS-慾望巴黎女性淡香水-90ml-TESTER包裝-193-1020-注意日期-i.2299401.16617002694?sp_atk=ef66d93a-d7b0-4750-872b-32ff91bd5e51&xptdk=ef66d93a-d7b0-4750-872b-32ff91bd5e51,YSL,香調:花果甜美調,前味:佛手柑精萃、覆盆子、草莓,中味:曼陀羅花、牡丹、橙花精萃,後味:廣藿香精萃、麝香、海佛麝香
"YSL 香水 聖羅蘭 慾望巴黎淡香精 (馥郁版)50ml 附提袋 公司貨（免運）$2,490屏東縣屏東市找相似",https://shopee.tw/YSL-香水-聖羅蘭-慾望巴黎淡香精-(馥郁版)50ml-附提袋-公司貨（免運）-i.15806418.3669216830?sp_atk=070a6e3e-d7f3-45eb-8099-3ceb22d78256&xptdk=070a6e3e-d7f3-45eb-8099-3ceb22d78256,YSL,,前調:黑莓子、覆盆子、西洋梨、柑橙、佛手柑,中調:百葉薔薇精萃、保加利亞玫瑰、白牡丹、小蒼蘭、曼陀羅,後調:廣藿香、喀什米爾木、安息香、白麝香
"YSL LIBRE Intense 自由不羈馥郁版女性淡香精 (EDP YSL女香 YSL香水 自由不羈極致)$3,180臺南市善化區找相似",https://shopee.tw/YSL-LIBRE-Intense-自由不羈馥郁版女性淡香精-(EDP-YSL女香-YSL香水-自由不羈極致)-i.4074716.5181217786?sp_atk=f922c1be-091b-4425-93c4-dedc554467d9&xptdk=f922c1be-091b-4425-93c4-dedc554467d9,YSL,,⟡前味:柑橘、薰衣草、佛手柑,⟡中味:茉莉、橙花、薰衣草、蘭花,⟡後味:香根草、龍涎香、頓加豆、香草
⭐️加價購 香水 Roger & Gallet 橙花飄逸 橙花之輕 Néroli Facètie YSL 黑鴉片 淡香精多件優惠$119已售出 1新北市中和區找相似,https://shopee.tw/⭐️加價購-香水-Roger-Gallet-橙花飄逸-橙花之輕-Néroli-Facètie-YSL-黑鴉片-淡香精-i.1470104.5054708650?sp_atk=89654d30-bece-4cef-a7c8-f77c4b1f4dbe&xptdk=89654d30-bece-4cef-a7c8-f77c4b1f4dbe,YSL,香調:柑橘馥奇香調,前調:橙花油香檸檬橙花,中調:依蘭橘子苦橙葉茉莉不凋花,後味:香草、廣藿香、雪松、木絨
YSL Opium 鴉片蘭花女性淡香水的試香紙【香水會社】$65已售出 11臺北市士林區找相似,https://shopee.tw/YSL-Opium-鴉片蘭花女性淡香水的試香紙【香水會社】-i.16428817.318870384?sp_atk=d611d7a2-a504-4598-94b7-464b2439facc&xptdk=d611d7a2-a504-4598-94b7-464b2439facc,YSL,,前味:香料、柑橘、橙花油,中味:康乃馨、蘭花、茉莉,後味:肉荳蔻、鳶尾、琥珀、廣藿香、香草
美國原裝 Yves Saint Laurent YSL 聖羅蘭 Y 男性淡香精 針管／試管1.2ml$115新北市五股區找相似,https://shopee.tw/美國原裝-Yves-Saint-Laurent-YSL-聖羅蘭-Y-男性淡香精-針管／試管1.2ml-i.4386253.14208113503?sp_atk=c2b209a8-f885-40a2-b605-8ec48bd9006c&xptdk=c2b209a8-f885-40a2-b605-8ec48bd9006c,YSL,,前調:佛手柑丶蘋果丶生薑丶欖香脂丶白色醛香,中調:杜松丶鼠尾草丶薰衣草丶天竺葵,後調:岩蘭草丶乳香丶東加香
《飛來香水小舖》NO.33 YSL 聖羅蘭Baby Doll 情竇淡香水PART2$220 - $600已售出 2新北市三重區找相似,https://shopee.tw/《飛來香水小舖》NO.33-YSL-聖羅蘭Baby-Doll-情竇淡香水PART2-i.20039848.729318300?sp_atk=97f30ece-073e-4ded-8b71-ca3c018a8ceb&xptdk=97f30ece-073e-4ded-8b71-ca3c018a8ceb,YSL,香調:清新花果香調,前味:葡萄柚、大黃、黑莓、青蘋果,中味:鳶尾花、野玫瑰、豆蔻、薑,後味:石榴、桃子、香柏
