title,link,search_term,note,top_note,heart_note,base_note
【艾莉❤美妝小鋪】Elizabeth Arden 雅頓 綠茶櫻花女性淡香水 100ml 101-4754$389已售出 7臺北市中正區找相似,https://shopee.tw/【艾莉❤美妝小鋪】Elizabeth-Arden-雅頓-綠茶櫻花女性淡香水-100ml-101-4754-i.2298919.3262277381?sp_atk=6ef7885c-bf8c-4633-8068-9cb785aa51d2&xptdk=6ef7885c-bf8c-4633-8068-9cb785aa51d2,Elizabeth Arden,,前味:佛手柑、橙樹、橘子、檸檬,中味:杏桃、牡丹、烏梅、綠茶葉、櫻花,後味:白百合、白樺木、苔蘚、麝香、纈草花
HUAHUA香水美妝 Elizabeth Arden White Tea 雅頓白茶花綻玫瑰淡香水 100ML『全新正品』$990已售出 4臺北市中山區找相似,https://shopee.tw/HUAHUA香水美妝-Elizabeth-Arden-White-Tea-雅頓白茶花綻玫瑰淡香水-100ML『全新正品』-i.935762.9341498508?sp_atk=33f94019-eeff-405b-8725-c856dd51f74f&xptdk=33f94019-eeff-405b-8725-c856dd51f74f,Elizabeth Arden,,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌ELIZABETHARDEN伊莉莎伯雅頓香水濃度EDT、淡香水質地噴霧商品數量2出貨地臺北市中山區商品詳情前味:白茶、梨樹花、紅醋栗、玫瑰草,中味:保加利亞玫瑰、土耳其玫瑰、胭脂牡丹、快樂鼠尾草,後味:琥珀、麝香、巴拉圭瑪黛茶、東加豆
Elizabeth Arden 雅頓 白茶溫煦香草蘭 女性淡香水 100ML 50ML滿額折$20$555 - $787已售出 13高雄市新興區找相似,https://shopee.tw/Elizabeth-Arden-雅頓-白茶溫煦香草蘭-女性淡香水-100ML-50ML-i.11003780.10773418886?sp_atk=5b18b310-ac8f-4cdd-bcac-021b0d100ba6&xptdk=5b18b310-ac8f-4cdd-bcac-021b0d100ba6,Elizabeth Arden,,前味:佛手柑、義大利檸檬、榲桲、欖香脂精萃,中味:香草蘭花、梔子花、露水茉莉,後味:香草精萃、黃葵籽、琥珀木、白麝香
蝦皮優選正品公司貨！Elizabeth Arden雅頓 淡香水 100ml 向日葵/晨光花園/雨後晨光/小清新限定版$499已售出 1臺中市北屯區找相似,https://shopee.tw/正品公司貨！Elizabeth-Arden雅頓-淡香水-100ml-向日葵-晨光花園-雨後晨光-小清新限定版-i.74996676.4631193693?sp_atk=c40c47f7-ac99-45b4-bd4b-d5172b572bb4&xptdk=c40c47f7-ac99-45b4-bd4b-d5172b572bb4,Elizabeth Arden,,前調:長春藤、睡蓮、西洋梨,"中調:揉合了繡球花,紫羅蘭和茉莉花",後調:美國雪松、清新香草莢、純淨性感麝香
正品【Elizabeth Arden雅頓】綠茶香水(公司貨)$350已售出 5臺中市龍井區找相似,https://shopee.tw/正品【Elizabeth-Arden雅頓】綠茶香水(公司貨)-i.5385607.3292446212?sp_atk=20494b53-590a-41c5-b468-16b86c3e903c&xptdk=20494b53-590a-41c5-b468-16b86c3e903c,Elizabeth Arden,❣️香調:茶香清新調,❣️前調:大黃佛手柑葛縛子橙皮檸檬,❣️中調:茉莉茴香康乃馨綠茶薄荷,❣️後調:白琥珀樺樹苔麝香
『康C』 Elizabeth Arden 雅頓 綠茶 蓮花女性淡香水 100ml$385已售出 10臺北市中正區找相似,https://shopee.tw/『康C』-Elizabeth-Arden-雅頓-綠茶-蓮花女性淡香水-100ml-i.391841101.8344825560?sp_atk=53364c80-9814-4a3a-a58c-5c7aa9418a32&xptdk=53364c80-9814-4a3a-a58c-5c7aa9418a32,Elizabeth Arden,,前味:紫梅、櫻花、柚子,中味:桃花木、蓮花、綠茶、桂花,後味:麝香、白樺
分裝香水 ＿ Elizabeth Arden 雅頓 向日葵晨光輕吻淡香水$60 - $280臺中市西屯區找相似,https://shopee.tw/分裝香水-＿-Elizabeth-Arden-雅頓-向日葵晨光輕吻淡香水-i.26813853.14254850936?sp_atk=a14fdef2-8ffb-4106-84d0-cf13e835a1e0&xptdk=a14fdef2-8ffb-4106-84d0-cf13e835a1e0,Elizabeth Arden,,前調:香檸檬、橘子、枇杷、蘋果,中調:桂花、仙客來、玫瑰、茉莉、臭氧,後調:浮木、麝香、陽光
◇MOLI 莫麗◇Elizateth Arden True Love 雅頓 真愛女性淡香水 100ml 101-2101$429已售出 1臺北市中正區找相似,https://shopee.tw/◇MOLI-莫麗◇Elizateth-Arden-True-Love-雅頓-真愛女性淡香水-100ml-101-2101-i.2299401.143868646?sp_atk=1ee5094c-a284-4089-8b9d-acb624cab4fa&xptdk=1ee5094c-a284-4089-8b9d-acb624cab4fa,Elizabeth Arden,香調:水生花香調,前味:鳶尾花、山谷百合、白雲玫瑰,中味:鳶尾、茉莉、水仙、蓮花,後味:麝香、檀香木、香根草
蝦皮優選Elizaeth Arden Green Tea 雅頓 綠茶中性淡香水30ml/50ml/100ml$450已售出 3新北市林口區找相似,https://shopee.tw/Elizaeth-Arden-Green-Tea-雅頓-綠茶中性淡香水30ml-50ml-100ml-i.243811.228642840?sp_atk=6183ab42-f8ed-4e1a-8ce1-f0791e167e2e&xptdk=6183ab42-f8ed-4e1a-8ce1-f0791e167e2e,Elizabeth Arden,,前味:大黃、佛手柑、葛縛子、橙皮、檸檬,中味:茉莉、茴香、康乃馨、綠茶、薄荷,後味:白琥珀、樺樹苔、麝香
正品【Elizabeth Arden雅頓】綠茶香水(公司貨)$350已售出 5臺中市龍井區找相似,https://shopee.tw/正品【Elizabeth-Arden雅頓】綠茶香水(公司貨)-i.5385607.3292446212?sp_atk=a1fb58d5-06b3-403c-ac0b-e1f1e60350c4&xptdk=a1fb58d5-06b3-403c-ac0b-e1f1e60350c4,Elizabeth Arden,❣️香調:茶香清新調,❣️前調:大黃佛手柑葛縛子橙皮檸檬,❣️中調:茉莉茴香康乃馨綠茶薄荷,❣️後調:白琥珀樺樹苔麝香
"9折廣告買一送一（正品免運）真我純香心悅 Jadore In Joy 女士淡香水 EDP淡香水 100ML$1,305 - $2,430已售出 73桃園市大園區找相似",https://shopee.tw/買一送一（正品免運）真我純香心悅-Jadore-In-Joy-女士淡香水-EDP淡香水-100ML-i.38534503.15271677846?sp_atk=96e9be58-af56-42cc-9980-9f2e43097ba6&xptdk=96e9be58-af56-42cc-9980-9f2e43097ba6,Elizabeth Arden,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精性別女性香水濃度EDT、淡香水質地噴霧商品數量214出貨地桃園市大園區商品詳情香調:花香調,前調:柑橘橘子橙花油,中調:茉莉橙花依蘭晚香玉玫瑰,後調:木質香香草
Elizabeth Arden 雅頓 綠茶石榴 女性淡香水 100ML ☆MUSE 愛美神☆$469已售出 3臺北市大同區找相似,https://shopee.tw/Elizabeth-Arden-雅頓-綠茶石榴-女性淡香水-100ML-☆MUSE-愛美神☆-i.2140077.3303316167?sp_atk=9c637ec6-fd9b-4f0e-a1fc-1b19efe215f8&xptdk=9c637ec6-fd9b-4f0e-a1fc-1b19efe215f8,Elizabeth Arden,香調:茶香清新調、花果清新調,前味:紅石榴、百香果、佛手柑、加州橘柚,中味:伯爵茶、白蘭花、紫羅蘭葉、印蒿精油,後味:馬黛茶、覆盆莓花、白苔、白麝香
蝦皮優選【正品保證】 Elizaeth Arden True Love 雅頓真愛女性淡香水 50ML 100ml【柒陸商店】$430已售出 121新北市板橋區找相似,https://shopee.tw/【正品保證】-Elizaeth-Arden-True-Love-雅頓真愛女性淡香水-50ML-100ml【柒陸商店】-i.25407069.313885151?sp_atk=61ed7b88-d5e6-4190-aeb0-af204a523722&xptdk=61ed7b88-d5e6-4190-aeb0-af204a523722,Elizabeth Arden,,商品規格分類蝦皮購物美妝保養香水、香氛品牌ELIZABETHARDEN伊莉莎伯雅頓性別女性香水濃度EDT、淡香水質地噴霧商品數量47出貨地新北市板橋區商品詳情前味:桃子、小蒼蘭、杏仁,中味:茉莉、百合、天芥草、戔尾草,後味:香草、琥珀、香柏、檀香
🧛‍♂️男香控㊣ 伊麗莎白雅頓 Elizabeth Arden 白茶 White Tea 試香$75 - $170已售出 9桃園市大園區找相似,https://shopee.tw/🧛‍♂️男香控㊣-伊麗莎白雅頓-Elizabeth-Arden-白茶-White-Tea-試香-i.3559566.8893595363?sp_atk=8c48d640-9172-4eb4-a22c-6ec68af4f6a6&xptdk=8c48d640-9172-4eb4-a22c-6ec68af4f6a6,Elizabeth Arden,香調:木質花香調,前調:橘子快樂鼠尾草蕨類植物海水,中調:茶葉馬黛茶鳶尾花,後調:琥珀黃葵零陵香豆木質香
◇MOLI 莫麗◇Elizabeth Arden 雅頓白茶女性淡香水100ml TESTER 101-5348$699已售出 3臺北市中正區找相似,https://shopee.tw/◇MOLI-莫麗◇Elizabeth-Arden-雅頓白茶女性淡香水100ml-TESTER-101-5348-i.2299401.7658409425?sp_atk=d8c2cb59-8c75-40f5-8b4c-b9bd391283e3&xptdk=d8c2cb59-8c75-40f5-8b4c-b9bd391283e3,Elizabeth Arden,香調:草香清新調、茶香清新調、木質清新調,前味:義大利柑橘、快樂鼠尾草、日本白蕨、海風氣息,中味:白茶、土耳其玫瑰、巴拉圭馬黛茶,後味:琥珀、麝香錦葵、零陵香豆、稀有木質調
蝦皮優選~歐巴&歐尼~Elizabeth Arden 雅頓白茶花漾甜橘女性淡香水 100ml tester$850 - $899已售出 4新北市三重區找相似,https://shopee.tw/~歐巴-歐尼~Elizabeth-Arden-雅頓白茶花漾甜橘女性淡香水-100ml-tester-i.7520398.8528969465?sp_atk=56054c39-08bc-4b79-9e59-f9616fbc134a&xptdk=56054c39-08bc-4b79-9e59-f9616fbc134a,Elizabeth Arden,商品規格分類蝦皮購物美妝保養香水、香氛性別女性香水濃度EDT、淡香水商品數量3出貨地新北市三重區商品詳情香調:茶香清新調、木質花香調、柑橘花香調,前味:柑橘、佛手柑、檸檬、熱帶水果,中味:白茶、橙花、橙花油、茉莉,後味:麝香、雪松、龍涎香、桂花
9.5折Elizabeth Arden雅頓 綠茶石榴淡香水 100ml【美日多多】滿額折$77$419$399已售出 15彰化縣彰化市找相似,https://shopee.tw/Elizabeth-Arden雅頓-綠茶石榴淡香水-100ml【美日多多】-i.3884833.8017669240?sp_atk=15993a28-ceb7-463e-adf2-6cf72ea3f36e&xptdk=15993a28-ceb7-463e-adf2-6cf72ea3f36e,Elizabeth Arden,香調:草香清新調、茶香清新調,前味:綠薄荷、檸檬,中味:法國薰衣草、保加利亞薰衣草、烏龍、綠茶,後味:白樺、麝香
岡山戀香水~Elizabeth Arden 雅頓 綠茶女性淡香水100ml ~優惠價:490元$490已售出 18高雄市岡山區找相似,https://shopee.tw/岡山戀香水~Elizabeth-Arden-雅頓-綠茶女性淡香水100ml-~優惠價-490元-i.7874151.54189841?sp_atk=776400b3-8301-49a9-93ba-34e4906ee747&xptdk=776400b3-8301-49a9-93ba-34e4906ee747,Elizabeth Arden,,前味:葛縛子、大黃、檸檬、橙皮、佛手柑,中味:綠茶、薄荷、茉莉、康乃馨、茴香,後味:鳶尾花、馬達加斯加維提味香草、麝香
波妮香水♥ Elizabeth Arden True Love 雅頓 真愛 女性淡香水 100ml$399已售出 15新北市新店區找相似,https://shopee.tw/波妮香水♥-Elizabeth-Arden-True-Love-雅頓-真愛-女性淡香水-100ml-i.81930378.1423328898?sp_atk=db9be81d-9cef-4499-829b-a31799747dbc&xptdk=db9be81d-9cef-4499-829b-a31799747dbc,Elizabeth Arden,,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌ELIZABETHARDEN伊莉莎伯雅頓性別女性香水濃度EDT、淡香水質地噴霧商品數量50出貨地新北市新店區商品詳情前味:桃子、小蒼蘭、杏仁,中味:茉莉、百合、天芥草、戔尾草,後味:香草、琥珀、香柏、檀香
【金萊美】Elizabeth Arden 雅頓綠茶柚子中性淡香水 分裝試管 針管 2.5ML$40 - $70已售出 50彰化縣員林市找相似,https://shopee.tw/【金萊美】Elizabeth-Arden-雅頓綠茶柚子中性淡香水-分裝試管-針管-2.5ML-i.117900058.2730914574?sp_atk=85891cf9-6a8b-440d-b9b3-65a07d799c1f&xptdk=85891cf9-6a8b-440d-b9b3-65a07d799c1f,Elizabeth Arden,,"前味:柚皮,佛手柑,檸檬,綠茶霧氣,苦橙葉","中味:柚子果肉,野生百里香,綠薄荷,黑醋栗芽","後味:突尼西亞橙花,麝香,白樺木,黃葵籽"
【香舍】Elizabeth Arden Green Tea 伊莉莎白 雅頓 綠茶 中性淡香水 50ML/100ML9.5折加價購$350 - $439已售出 1新北市三重區找相似,https://shopee.tw/【香舍】Elizabeth-Arden-Green-Tea-伊莉莎白-雅頓-綠茶-中性淡香水-50ML-100ML-i.8051503.8737290042?sp_atk=718c675d-e506-4320-be11-21c8d7757782&xptdk=718c675d-e506-4320-be11-21c8d7757782,Elizabeth Arden,香調:茶香清新調,前味:大黃、佛手柑、葛縛子、橙皮、檸檬,中味:茉莉、茴香、康乃馨、綠茶、薄荷,後味:白琥珀、樺樹苔、麝香
蝦皮優選Elizabeth Arden 伊莉莎白雅頓 Sunflowers 向日葵/True Love 真愛女性淡香水100ml$489已售出 23宜蘭縣羅東鎮找相似,https://shopee.tw/Elizabeth-Arden-伊莉莎白雅頓-Sunflowers-向日葵-True-Love-真愛女性淡香水100ml-i.40924294.7513654716?sp_atk=c22dcdf1-d826-4ff2-852a-ad2daacc72a1&xptdk=c22dcdf1-d826-4ff2-852a-ad2daacc72a1,Elizabeth Arden,香調:水生花香調,前味:鳶尾花、山谷百合、白雲玫瑰,中味:鳶尾、茉莉、水仙、蓮花,後味:麝香、檀香木、香根草
波妮香水♥ Elizabeth Arden MIMOSA 雅頓 綠茶 含羞草 淡香水 100ml Tester$390已售出 2新北市新店區找相似,https://shopee.tw/波妮香水♥-Elizabeth-Arden-MIMOSA-雅頓-綠茶-含羞草-淡香水-100ml-Tester-i.81930378.1427973262?sp_atk=91ce21a9-77ff-4b2b-898c-f0858c1dfd37&xptdk=91ce21a9-77ff-4b2b-898c-f0858c1dfd37,Elizabeth Arden,,前味:綠茶、柑橘,中味:含羞草、白紫羅蘭、桂花、金合歡花,後味:香根鳶尾草、麝香、香水草、黃葵籽
◆NANA◆限量新品 雅頓  GREEN TEA MIMOSA EDT 綠茶含羞草香水 100ml$389已售出 16臺北市大同區找相似,https://shopee.tw/◆NANA◆限量新品-雅頓-GREEN-TEA-MIMOSA-EDT-綠茶含羞草香水-100ml-i.357737.300650298?sp_atk=0748b134-f4f5-45aa-9772-f0ee96027910&xptdk=0748b134-f4f5-45aa-9772-f0ee96027910,Elizabeth Arden,,"前調:輕柔的綠茶霧氣融合佛手柑、檸檬與葡萄柚的清新柑橘果調,為嗅覺帶來一道清爽開胃菜","中調:帶有溫暖氣息的清甜來自於含羞草,綴以白色紫羅蘭、桂花與金合歡花,展開馥郁繽紛的花香饗宴","後調:香根鳶尾草、麝香、香水草及黃葵籽,溫潤的包裹了所有奔放的香氣,轉為羞澀溫柔的春日印象。"
Elizabeth Arden 雅頓 我的第五大道香水 1.5ml 小婷子美妝$79臺北市松山區找相似,https://shopee.tw/Elizabeth-Arden-雅頓-我的第五大道香水-1.5ml-小婷子美妝-i.5750041.17445247029?sp_atk=81e95900-9d1d-47b1-9a7b-5a7f744e5ac0&xptdk=81e95900-9d1d-47b1-9a7b-5a7f744e5ac0,Elizabeth Arden,香調:清新調,前味:百香果、荔枝,中味:木蘭花、茉莉,後味:麝香、木質芬芳
Elizabeth Arden雅頓 向日葵、晨光花園、綠茶、綠茶甜桃、綠茶竹子、綠茶柚子、綠茶小黃瓜 淡香水100ml$479已售出 5新北市板橋區找相似,https://shopee.tw/Elizabeth-Arden雅頓-向日葵、晨光花園、綠茶、綠茶甜桃、綠茶竹子、綠茶柚子、綠茶小黃瓜-淡香水100ml-i.3710599.312428204?sp_atk=f11040f7-ccfc-42c3-a5f3-0835384f5181&xptdk=f11040f7-ccfc-42c3-a5f3-0835384f5181,Elizabeth Arden,,"前味:檸檬,紫檀,橘子花,柑桔","中味:箋尾草,玫瑰,櫻草,茉莉花","後味:麝香,琥珀,苔鮮,香柏"
【七三七香水精品】Elizabeth Arden 雅頓 綠茶 含羞草 限量 淡香水 100ml$398已售出 10臺北市萬華區找相似,https://shopee.tw/【七三七香水精品】Elizabeth-Arden-雅頓-綠茶-含羞草-限量-淡香水-100ml-i.2761441.1996414501?sp_atk=25cf96aa-61a7-4abe-a625-f055c8ac0878&xptdk=25cf96aa-61a7-4abe-a625-f055c8ac0878,Elizabeth Arden,香調:柑橘花果香調,前調:綠茶霧氣、紫羅蘭葉、義大利佛手柑、西西里島檸檬、佛羅里達葡萄柚,中調:摩洛哥含羞草、歐洲含羞草、白紫羅蘭、桂花、金合歡花,後調:香根鳶尾草、麝香、香水草、黃葵籽
◆NANA◆Elizabeth Arden 雅頓 綠茶 限量香氛 綠茶 蓮花 女性淡香水 100ml$399已售出 52臺北市大同區找相似,https://shopee.tw/◆NANA◆Elizabeth-Arden-雅頓-綠茶-限量香氛-綠茶-蓮花-女性淡香水-100ml-i.357737.6671932?sp_atk=46c851e0-ad3c-42c6-94fd-3bad8abb3442&xptdk=46c851e0-ad3c-42c6-94fd-3bad8abb3442,Elizabeth Arden,,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌ELIZABETHARDEN伊莉莎伯雅頓性別女性香水濃度EDT、淡香水質地噴霧商品數量8出貨地臺北市大同區商品詳情前調:紫梅、櫻花、柚子,中調:桃花木、蓮花、綠茶、桂花,後調:麝香、白樺
"4.9折ELIZABETH ARDEN 雅頓 紅門女性淡香水 100ml 香水 香氛 女性 淡香水 紅門 Red Door滿額折$20$1,980$971臺北市信義區找相似",https://shopee.tw/ELIZABETH-ARDEN-雅頓-紅門女性淡香水-100ml-香水-香氛-女性-淡香水-紅門-Red-Door-i.353375151.14446047787?sp_atk=8e82d3fa-c3be-4db2-92d0-5d6ce57e470c&xptdk=8e82d3fa-c3be-4db2-92d0-5d6ce57e470c,Elizabeth Arden,香調:東方花香調,前味:玫瑰、香油樹、紫羅蘭,中味:山谷百合、茉莉花、康乃馨、野百合、紫羅蘭、摩洛哥橘子花、蘭花,後味:木材、辛香料、蜂蜜
**人人美*ARDEN 雅頓 白茶女性淡香水 30/100ml$899已售出 1找相似,https://shopee.tw/**人人美*ARDEN-雅頓-白茶女性淡香水-30-100ml-i.1814335.320553384?sp_atk=4b7d429f-f26f-422c-b97c-21850aa180e1&xptdk=4b7d429f-f26f-422c-b97c-21850aa180e1,Elizabeth Arden,,前味:義大利甜橙、海洋微風香調、快樂鼠尾草,中味:佛羅倫斯白鳶尾花、白茶精粹、巴拉圭瑪黛茶,後味:麝香調黃葵籽、麝香三重奏馬德拉斯木、東加豆與琥珀木香
🔥現貨🔥Elizabeth Arden Green Tea 雅頓綠茶中性淡香水30ml / 50ml / 100ml$580已售出 16臺北市大安區找相似,https://shopee.tw/🔥現貨🔥Elizabeth-Arden-Green-Tea-雅頓綠茶中性淡香水30ml-50ml-100ml-i.74574358.1712980140?sp_atk=84af5184-41a7-4371-af9c-451d42c55cb3&xptdk=84af5184-41a7-4371-af9c-451d42c55cb3,Elizabeth Arden,香調:茶香清新調,前味:大黃、佛手柑、葛縛子、橙皮、檸檬,中味:茉莉、茴香、康乃馨、綠茶、薄荷,後味:白琥珀、樺樹苔、麝香
❤舞香水❤Elizabeth Arden 5TH Avenue 雅頓 第五大道 1ml沾式2ml / 5ml噴式分享試管$30 - $75已售出 118臺北市北投區找相似,https://shopee.tw/❤舞香水❤Elizabeth-Arden-5TH-Avenue-雅頓-第五大道-1ml沾式2ml-5ml噴式分享試管-i.31997113.452612445?sp_atk=33e98a58-4b17-4403-870a-4e2eb67ee84b&xptdk=33e98a58-4b17-4403-870a-4e2eb67ee84b,Elizabeth Arden,香調:清甜東方花香調,"前味:紫丁香,木蘭,法國鈴蘭","中味:保加利亞玫瑰,紫羅蘭,桃花","後味:琥珀,鳶尾花,香草"
『☆AYP香氛賣場☆』Elizateth Arden Red Door 紅門女性淡香水100ML/TESTER$880找相似,https://shopee.tw/『☆AYP香氛賣場☆』Elizateth-Arden-Red-Door-紅門女性淡香水100ML-TESTER-i.614996899.14246960591?sp_atk=774d83a8-f1d3-4dd4-bd4c-b6ee58831df7&xptdk=774d83a8-f1d3-4dd4-bd4c-b6ee58831df7,Elizabeth Arden,香調:東方花香調,前味:玫瑰、紫羅蘭、香油樹,中味:東方蘭花、茉莉花、山谷百合、摩洛哥橘子花、野百合、康乃馨、野生紫羅蘭,後味:木料、辛香、蜂蜜
