title,link,search_term,note,top_note,heart_note,base_note
"GIORGIO亞曼尼 ARMANI Sì 女性香水100ML$2,690已售出 2嘉義市東區找相似",https://shopee.tw//GIORGIO亞曼尼-ARMANI-Sì-女性香水100ML-i.66292659.1273077197?sp_atk=18293bbf-2e20-46c2-9c77-f31c40e4cbbe&xptdk=18293bbf-2e20-46c2-9c77-f31c40e4cbbe,Giorgio Armani,,"果蜜前味:黑醋栗果花蜜精華,香草菁粹","花香中味:格拉斯玫瑰,小蒼蘭,鳶尾花","柏香後味:琥珀木,龍涎香,廣藿香"
Giorgio Armani 蘇州牡丹 流沙版 分享噴瓶$150 - $650已售出 2新北市林口區找相似,https://shopee.tw//Giorgio-Armani-蘇州牡丹-流沙版-分享噴瓶-i.1468719.10876820248?sp_atk=b1724bb4-e81b-4f10-8cb9-1b24ff58e2ba&xptdk=b1724bb4-e81b-4f10-8cb9-1b24ff58e2ba,Giorgio Armani,香調:花香調,前調:橘子粉紅胡椒樹莓,中調:玫瑰玫瑰牡丹,後調:廣藿香麝香琥珀
