title,link,search_term,note,top_note,heart_note,base_note
廣告分香閣Maison Francis Kurkdjian MFK Aqua Universalis永恆之水淡香水 分享瓶分$90 - $430已售出 9花蓮縣花蓮市找相似,https://shopee.tw/分香閣Maison-Francis-Kurkdjian-MFK-Aqua-Universalis永恆之水淡香水-分享瓶分-i.630102045.16425424050?sp_atk=8d5f2811-85a3-4990-8128-8c787630680c&xptdk=8d5f2811-85a3-4990-8128-8c787630680c,Maison Francis Kurkdjian,,前調:檸檬,中調:茉莉、玫瑰,後調:麝香、木質香
廣告分香閣Maison Francis Kurkdjian MFK Aqua Celestia天際之水淡香水 分享瓶分裝瓶$90 - $430已售出 5花蓮縣花蓮市找相似,https://shopee.tw/分香閣Maison-Francis-Kurkdjian-MFK-Aqua-Celestia天際之水淡香水-分享瓶分裝瓶-i.630102045.15163597342?sp_atk=31d83df0-c02c-46ec-a6bb-004a2ffac75b&xptdk=31d83df0-c02c-46ec-a6bb-004a2ffac75b,Maison Francis Kurkdjian,,前調:青檸薄荷苦橙葉檸檬,中調:黑加侖花含羞草茉莉鈴蘭希蒂鶯,後調:麝香
【全新現貨】Maison Francis Kurkdjian 11ml 香精（單支賣）$900已售出 2高雄市鳳山區找相似,https://shopee.tw/【全新現貨】Maison-Francis-Kurkdjian-11ml-香精（單支賣）-i.150982596.13312629820?sp_atk=594d859f-8096-4f2e-895b-b012aeb74c74&xptdk=594d859f-8096-4f2e-895b-b012aeb74c74,Maison Francis Kurkdjian,香調:花香調,前調:檸檬花橙子,中調:阿米香樹花鳶尾花,後調:香根草麝香琥珀
【呈選物】MFK 754 紐約之曦 永恆之水 天際之水 生命之水 AU AC AV 百搭白襯衫 淡香水 淡香精 分享香$99 - $358已售出 337臺北市中正區找相似,https://shopee.tw/【呈選物】MFK-754-紐約之曦-永恆之水-天際之水-生命之水-AU-AC-AV-百搭白襯衫-淡香水-淡香精-分享香-i.374083388.14111813410?sp_atk=a4cec6a3-4f4a-415e-818b-77af9f10a588&xptdk=a4cec6a3-4f4a-415e-818b-77af9f10a588,Maison Francis Kurkdjian,,前調:西西里檸檬、卡拉布里亞佛手柑,中調:鈴蘭、茉莉、玫瑰、橙花,後調:檀香、安息香、零陵香
試香 MFK Baccarat Rouge 540 淡香精 水晶之燄 分享香 水晶之焰 香詩之水$140 - $700已售出 71桃園市中壢區找相似,https://shopee.tw/試香-MFK-Baccarat-Rouge-540-淡香精-水晶之燄-分享香-水晶之焰-香詩之水-i.4683767.9758867199?sp_atk=b446f51b-13e1-4d56-8ab1-b30d329c6b9d&xptdk=b446f51b-13e1-4d56-8ab1-b30d329c6b9d,Maison Francis Kurkdjian,香調:東方花香調,前調:茉莉藏紅花,中調:琥珀木龍涎香,後調:冷杉雪松
"【K 韓國走走】 台灣專櫃現貨 MFK Oud Satin Mood 絲緞情懷 香水$4,250 - $10,600已售出 4臺中市大里區找相似",https://shopee.tw/【K-韓國走走】-台灣專櫃現貨-MFK-Oud-Satin-Mood-絲緞情懷-香水-i.9157617.5903863138?sp_atk=03db2b6d-9764-4685-a43b-13e8a00a02f1&xptdk=03db2b6d-9764-4685-a43b-13e8a00a02f1,Maison Francis Kurkdjian,,前調:紫羅蘭香調、天竺葵、錫蘭肉桂,中調:突尼西亞百葉玫瑰、土耳其大馬士革玫瑰,後調:香草琥珀香調、寮國沉香
Maison Francis Kurkdjian-天際之水 Aqua Celestia$115 - $500新北市永和區找相似,https://shopee.tw/Maison-Francis-Kurkdjian-天際之水-Aqua-Celestia-i.40773332.20613087753?sp_atk=c905a274-4c0c-452a-b416-fd05b2046da4&xptdk=c905a274-4c0c-452a-b416-fd05b2046da4,Maison Francis Kurkdjian,,前調:青檸薄荷苦橙葉檸檬,中調:黑加侖花含羞草茉莉鈴蘭希蒂鶯,後調:麝香
"8.9折MFK Amyris Homme 阿米香樹之香男性淡香水 35ML 沙龍香 現貨 廠商直送滿額折$220$3,600$3,199已售出 1桃園市楊梅區找相似",https://shopee.tw/MFK-Amyris-Homme-阿米香樹之香男性淡香水-35ML-沙龍香-現貨-廠商直送-i.116304162.10395708908?sp_atk=ec8422a7-cbb2-4d55-87bb-89417f281838&xptdk=ec8422a7-cbb2-4d55-87bb-89417f281838,Maison Francis Kurkdjian,香調:木質花香調、誘人美食調,前調:西西里柑橘、迷迭香,中調:牙買加阿米香樹、鳶尾花、牛奶巧克力、椰子、咖啡,後調:零陵香豆、沈香
MFK Maison Francis Kurkdjian Roug 540 水晶之燄 玫瑰之水 玻璃瓶分享6 件 9.4折$60 - $180已售出 8找相似,https://shopee.tw/MFK-Maison-Francis-Kurkdjian-Roug-540-水晶之燄-玫瑰之水-玻璃瓶分享-i.13050886.15165970285?sp_atk=12b117e9-9d00-4ead-8917-cc5bc069d94f&xptdk=12b117e9-9d00-4ead-8917-cc5bc069d94f,Maison Francis Kurkdjian,商品規格分類蝦皮購物美妝保養香水、香氛品牌MaisonFrancisKurkdjian質地噴霧商品數量231商品詳情香調:東方花香調,前調:茉莉藏紅花,中調:琥珀木,後調:冷杉雪松
"MFK 阿米香樹之香 女性淡香精 70ml$5,750新北市淡水區找相似",https://shopee.tw/MFK-阿米香樹之香-女性淡香精-70ml-i.8162789.15941783758?sp_atk=1fc0c403-3f30-4c8e-a2c7-8e994d5078ae&xptdk=1fc0c403-3f30-4c8e-a2c7-8e994d5078ae,Maison Francis Kurkdjian,,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌MaisonFrancisKurkdjian性別女性質地噴霧商品數量5出貨地新北市淡水區商品詳情前調:檸檬花、加州橘,中調:牙買加阿米香樹、佛羅倫斯鳶尾花,後調:海地香根草、麝香琥珀
"Maison Francis Kurkdjian Baccarat Rouge 540水晶之燄香精70ml$5,000已售出 1臺北市中正區找相似",https://shopee.tw/Maison-Francis-Kurkdjian-Baccarat-Rouge-540水晶之燄香精70ml-i.280458655.14929874115?sp_atk=97f363c3-4ae2-4bd3-b40e-32b438984412&xptdk=97f363c3-4ae2-4bd3-b40e-32b438984412,Maison Francis Kurkdjian,,商品規格分類蝦皮購物美妝保養香水、香氛品牌MaisonFrancisKurkdjian性別男女通用商品尺寸大尺寸香水濃度EDP、香水質地噴霧容量70ml商品數量1出貨地臺北市中正區商品詳情前調:埃及茉莉花、番紅花,中調:苦杏仁、雪松,後調:麝香、龍涎香
"MFK AQUA CELESTIA COLOGNE FORTE 天際之水古龍 FORTE 淡香精 35ML (平行輸入)$3,399臺北市大同區找相似",https://shopee.tw/MFK-AQUA-CELESTIA-COLOGNE-FORTE-天際之水古龍-FORTE-淡香精-35ML-(平行輸入)-i.5431574.16316823684?sp_atk=c7bfe994-fe8c-4791-b7c0-df7a5cc228bb&xptdk=c7bfe994-fe8c-4791-b7c0-df7a5cc228bb,Maison Francis Kurkdjian,,前調:青檸檬黑橙花油薄荷,中調:含羞草綠葉玫瑰,後調:麝香
"MFK 阿米香樹之香 女性淡香精 70ml$5,750新北市淡水區找相似",https://shopee.tw/MFK-阿米香樹之香-女性淡香精-70ml-i.8162789.15941783758?sp_atk=ec6d54d7-6ea8-43a8-b377-02741fe80bee&xptdk=ec6d54d7-6ea8-43a8-b377-02741fe80bee,Maison Francis Kurkdjian,,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌MaisonFrancisKurkdjian性別女性質地噴霧商品數量5出貨地新北市淡水區商品詳情前調:檸檬花、加州橘,中調:牙買加阿米香樹、佛羅倫斯鳶尾花,後調:海地香根草、麝香琥珀
"Maison Francis Kurkdjian Baccarat Rouge 540水晶之燄香精70ml$5,000已售出 1臺北市中正區找相似",https://shopee.tw/Maison-Francis-Kurkdjian-Baccarat-Rouge-540水晶之燄香精70ml-i.280458655.14929874115?sp_atk=0689d9aa-f847-4c2a-854b-606709a835e1&xptdk=0689d9aa-f847-4c2a-854b-606709a835e1,Maison Francis Kurkdjian,,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌MaisonFrancisKurkdjian性別男女通用商品尺寸大尺寸香水濃度EDP、香水質地噴霧容量70ml商品數量1出貨地臺北市中正區商品詳情前調:埃及茉莉花、番紅花,中調:苦杏仁、雪松,後調:麝香、龍涎香
