title,link,search_term,note,top_note,heart_note,base_note
"(法意/鋒恩公司貨) BOUCHERON 伯瓊經典環戒男性淡香水閃耀限量版 100ml$1,750新北市五股區找相似",https://shopee.tw//(法意-鋒恩公司貨)-BOUCHERON-伯瓊經典環戒男性淡香水閃耀限量版-100ml-i.4386253.110337176?sp_atk=a76fc7c7-59bf-428a-acf4-b9abafed187e&xptdk=a76fc7c7-59bf-428a-acf4-b9abafed187e,Boucheron,,東方木質調前調:佛手柑、黑胡椒、紫羅蘭,中調:鼠尾草、天竺葵、黑色皮革,後調:廣藿香、香根草、薰草豆
"BOUCHERON 伯瓊 絢光女性香水$1,100 - $2,300高雄市三民區找相似",https://shopee.tw//BOUCHERON-伯瓊-絢光女性香水-i.235864816.3923490739?sp_atk=de9f90f0-bd86-428e-af01-f9d2450896d7&xptdk=de9f90f0-bd86-428e-af01-f9d2450896d7,Boucheron,,前調:柚子、桂花 ,中調:茉莉花瓣、玫瑰 ,後調:雪松、白麝香
🍒試管香水🍒BOUCHERON 伯瓊 絢光女性淡香水 2ml 3ml 5ml試香 分享香水$85 - $175已售出 1新北市新莊區找相似,https://shopee.tw//🍒試管香水🍒BOUCHERON-伯瓊-絢光女性淡香水-2ml-3ml-5ml試香-分享香水-i.24488305.10236346973?sp_atk=1cca34a2-0def-46b5-bf2f-3885c8fdd497&xptdk=1cca34a2-0def-46b5-bf2f-3885c8fdd497,Boucheron,,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌BOUCHERON伯敻性別女性香水濃度EDT、淡香水質地噴霧商品數量5出貨地新北市新莊區商品詳情前調:柚子、桂花,中調:茉莉花瓣、玫瑰,後調:雪松、白麝香
"蝦皮優選【公司貨】Boucheron寶詩龍(伯瓊)-璀璨波希女性淡香精 | 8DAILY香水美材批發$1,380 - $1,880苗栗縣頭份市找相似",https://shopee.tw//【公司貨】Boucheron寶詩龍(伯瓊)-璀璨波希女性淡香精-8DAILY香水美材批發-i.1454108.4683606499?sp_atk=451e0748-d707-49ee-a7c6-26d9b6723848&xptdk=451e0748-d707-49ee-a7c6-26d9b6723848,Boucheron,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌BOUCHERON伯敻性別女性香水濃度EDP、香水質地噴霧商品數量6出貨地苗栗縣頭份市商品詳情香調:東方花香調,前調:柑橘、黑醋栗,中調:土耳其玫瑰、沙漠玫瑰、雙瓣茉莉,後調:白麝香、廣藿香、檀香
"9折廣告買一送一（正品免運）真我純香心悅 Jadore In Joy 女士淡香水 EDP淡香水 100ML$1,305 - $2,430已售出 84桃園市大園區找相似",https://shopee.tw//買一送一（正品免運）真我純香心悅-Jadore-In-Joy-女士淡香水-EDP淡香水-100ML-i.38534503.15271677846?sp_atk=9cb5856a-1c5d-4044-9593-419d0087f504&xptdk=9cb5856a-1c5d-4044-9593-419d0087f504,Boucheron,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精性別女性香水濃度EDT、淡香水質地噴霧商品數量208出貨地桃園市大園區商品詳情香調:花香調,前調:柑橘橘子橙花油,中調:茉莉橙花依蘭晚香玉玫瑰,後調:木質香香草
Boucheron寶詩龍 璀璨波希淡香精的試香紙【香水會社】$60已售出 5臺北市士林區找相似,https://shopee.tw//Boucheron寶詩龍-璀璨波希淡香精的試香紙【香水會社】-i.16428817.9113146414?sp_atk=edf1c147-4d77-4c73-9715-e39edac9c7c9&xptdk=edf1c147-4d77-4c73-9715-e39edac9c7c9,Boucheron,,前調:柑橘、黑醋栗,中調:土耳其玫瑰、雙瓣茉莉、沙漠玫瑰,後調:廣藿香、白麝香、檀香
岡山戀香水~BOUCHERON 經典環戒女性淡香精4.5ml~優惠價:199元$199高雄市岡山區找相似,https://shopee.tw//岡山戀香水~BOUCHERON-經典環戒女性淡香精4.5ml~優惠價-199元-i.7874151.11730852417?sp_atk=66c069d0-f200-4c21-9f92-56175d34cb7c&xptdk=66c069d0-f200-4c21-9f92-56175d34cb7c,Boucheron,,前調:苦橙精華、巴西綠柑橘精華、紅醋栗、野草莓,中調:茉莉花、玫瑰、Petalia,後調:黃金木、雪松、喀什米爾、麝香
【金萊美】Boucheron Jaipur 香頌經典限量女淡香水 分裝試管 針管 2.5ML$55 - $95已售出 1彰化縣員林市找相似,https://shopee.tw//【金萊美】Boucheron-Jaipur-香頌經典限量女淡香水-分裝試管-針管-2.5ML-i.117900058.4944471915?sp_atk=32310e6a-f966-493f-a5c7-a370550751f6&xptdk=32310e6a-f966-493f-a5c7-a370550751f6,Boucheron,,"前味:紅醋栗,覆盆子,橘子","中味:荔枝,玫瑰,風信子","後味:鳶尾根,喀什米爾木"
BOUCHERON伯敻 IRIS西西里皇家鳶尾花淡香精$80 - $220已售出 2金門縣金沙鎮找相似,https://shopee.tw//BOUCHERON伯敻-IRIS西西里皇家鳶尾花淡香精-i.720885.3293166355?sp_atk=51106fc4-8b83-4abd-9974-3cf8c42a194d&xptdk=51106fc4-8b83-4abd-9974-3cf8c42a194d,Boucheron,,前調:橘子、梨、胡椒,中調:鳶尾花、茉莉、天芥菜,後調:廣藿香、香草、麝香
"蝦皮優選大尾香水~BOUCHERON 伯瓊 Quatre 經典環戒女淡香精-EDP 50ml滿額折$20$1,199新竹市東區找相似",https://shopee.tw//大尾香水~BOUCHERON-伯瓊-Quatre-經典環戒女淡香精-EDP-50ml-i.6019282.8084970814?sp_atk=0f48eefe-6c14-4159-8c73-8a75dbe01ac3&xptdk=0f48eefe-6c14-4159-8c73-8a75dbe01ac3,Boucheron,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌BOUCHERON伯敻性別女性香水濃度EDP、香水質地噴霧容量90ml每組數量1包裝尺寸50ML商品數量1出貨地新竹市東區商品詳情香調:甜美花果調,前調:苦橙精華、巴西綠柑橘精華、紅醋栗、野草莓,中調:茉莉花、玫瑰、Petalia,後調:黃金木、雪松、喀什米爾、麝香
"BOUCHERON 伯瓊 環戒豔紅女性淡香精 100ml$1,079臺中市北區找相似",https://shopee.tw//BOUCHERON-伯瓊-環戒豔紅女性淡香精-100ml-i.22010740.13603214327?sp_atk=33df94ce-f05b-4854-85b6-4c97f9c2dd4c&xptdk=33df94ce-f05b-4854-85b6-4c97f9c2dd4c,Boucheron,,前味:佛手柑精華、小蒼蘭、梨,中味:玫瑰精粹、黑醋栗、紅蘋果,後味:廣藿香、棉花糖、麝香
"★駿盛★ BOUCHERON 伯瓊 環戒玫瑰之戀女性淡香精 50ML$1,199嘉義市西區找相似",https://shopee.tw//★駿盛★-BOUCHERON-伯瓊-環戒玫瑰之戀女性淡香精-50ML-i.235062601.9896935661?sp_atk=4fb27f6e-84eb-4de4-847f-0c9d0616e6b4&xptdk=4fb27f6e-84eb-4de4-847f-0c9d0616e6b4,Boucheron,香調:玫瑰花香調,前味:印蒿、黑醋栗、柑橘,中味:保加利亞玫瑰、茉莉、桃花,後味:廣藿香、香根草、麝香
"★駿盛★ BOUCHERON 伯瓊 璀璨波希女性淡香精 90ML TESTER$1,488嘉義市西區找相似",https://shopee.tw//★駿盛★-BOUCHERON-伯瓊-璀璨波希女性淡香精-90ML-TESTER-i.235062601.8890617798?sp_atk=33f2dbe0-29fb-425f-ba61-0780ca4324de&xptdk=33f2dbe0-29fb-425f-ba61-0780ca4324de,Boucheron,香調:東方花香調、柑苔調,前味:柑橘、黑醋栗,中味:土耳其玫瑰、沙漠玫瑰、雙瓣茉莉,後味:白麝香、廣藿香、檀香
BOUCHERON 經典環戒 女性淡香精 針管 2ml$80已售出 1找相似,https://shopee.tw//BOUCHERON-經典環戒-女性淡香精-針管-2ml-i.3439127.13975308761?sp_atk=01ca60a8-6e27-439e-84ab-39edcd5afd81&xptdk=01ca60a8-6e27-439e-84ab-39edcd5afd81,Boucheron,,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌BOUCHERON伯敻性別女性質地噴霧商品數量7商品詳情前味:苦橙精華、巴西綠柑橘精華、紅醋栗、野草莓,中味:茉莉花、玫瑰、Petalia,後味:黃金木、雪松、喀什米爾、麝香
🔥現貨🔥BOUCHERON 經典環戒男性淡香水 針管/試管香水 2ml 隨貨附發票 夢鹿$70已售出 1臺北市大安區找相似,https://shopee.tw//🔥現貨🔥BOUCHERON-經典環戒男性淡香水-針管-試管香水-2ml-隨貨附發票-夢鹿-i.74574358.13447923078?sp_atk=fc4ab9db-b7f2-4e79-9d2d-428d25f273f1&xptdk=fc4ab9db-b7f2-4e79-9d2d-428d25f273f1,Boucheron,,前調:酸橙紫羅蘭葉麝香,中調:薰衣草艾草,後調:廣藿香薔薇
"BOUCHERON 寶詩龍 璀璨波希女性淡香精(30ml)~(50ml)~(90ml)$1,199 - $2,280新北市樹林區找相似",https://shopee.tw//BOUCHERON-寶詩龍-璀璨波希女性淡香精(30ml)~(50ml)~(90ml)-i.108119023.9412070086?sp_atk=a822e3b9-5415-4bf4-9640-3df89f711723&xptdk=a822e3b9-5415-4bf4-9640-3df89f711723,Boucheron,,前味:柑橘、黑醋栗,中味:土耳其玫瑰、沙漠玫瑰、雙瓣茉莉,後味:白麝香、廣藿香、檀香
【原裝沾式小香】BOUCHERON 伯瓊 淡香水 4.5ML【同名男性/同名女性/香頌男性/香頌女性/璀璨波希】$198 - $400高雄市新興區找相似,https://shopee.tw//【原裝沾式小香】BOUCHERON-伯瓊-淡香水-4.5ML【同名男性-同名女性-香頌男性-香頌女性-璀璨波希】-i.11003780.10706196881?sp_atk=7187fe83-43b0-4365-b8b2-d78dd1f457ba&xptdk=7187fe83-43b0-4365-b8b2-d78dd1f457ba,Boucheron,香調:東方辛香香調,前味:柑橘、黑醋栗,中味:土耳其玫瑰、沙漠玫瑰、雙瓣茉莉,後味:白麝香、廣藿香、檀香
蝦皮優選《試香》Boucheron Jaipur Bracelet 伯瓊香頌經典女性淡香精 試香紙$40 - $140已售出 1新北市汐止區找相似,https://shopee.tw//《試香》Boucheron-Jaipur-Bracelet-伯瓊香頌經典女性淡香精-試香紙-i.1559866.7233102945?sp_atk=8e123257-e878-4d37-8742-c97d80bf1df0&xptdk=8e123257-e878-4d37-8742-c97d80bf1df0,Boucheron,香調:花香香調,"前味:羅勒,檸檬馬鞭草,紫羅蘭葉,苦橙,苦橙葉","中味:風信子,鈴蘭,康乃馨","後味:鳶尾花,絲柏,喀什米爾麝香"
