title,link,search_term,note,top_note,heart_note,base_note
廣告Diptyque 小樣香水10ml 淡香精香水 玫瑰之水 譚道 影中之水 希臘無花果 感官之水 杜桑5 件 9.7折$140已售出 967桃園市蘆竹區找相似,https://shopee.tw/Diptyque-小樣香水10ml-淡香精香水-玫瑰之水-譚道-影中之水-希臘無花果-感官之水-杜桑-i.87214931.16334608180?sp_atk=263afa83-80c5-45ec-8aca-8755d51e21c5&xptdk=263afa83-80c5-45ec-8aca-8755d51e21c5,Diptyque,香調:花香、果香、綠色香調,前調:青檸橘子檸檬日本柚子,中調:百里香,後調:木質香雪松
"【Diptyque】2ml原廠試管/小香針管/噴式/花都/肌膚之華/青蕨/玫瑰之水/影中/感官之水/34/淡香精/淡香水滿額折$10加價購$169 - $289已售出 5,849臺北市中正區找相似",https://shopee.tw/【Diptyque】2ml原廠試管-小香針管-噴式-花都-肌膚之華-青蕨-玫瑰之水-影中-感官之水-34-淡香精-淡香水-i.19351732.7825778917?sp_atk=7677f8aa-0e57-421b-9e52-b0c964d58bfd&xptdk=7677f8aa-0e57-421b-9e52-b0c964d58bfd,Diptyque, 香調:木質花香調、辛辣調," 前調:肉桂,玫瑰", 中調:天竺葵, 後味:香根草、麝香、雪松
Diptyque 小樣香水10ml 淡香精香水 玫瑰之水 譚道 影中之水 希臘無花果 感官之水 杜桑5 件 9.7折$140已售出 967桃園市蘆竹區找相似,https://shopee.tw/Diptyque-小樣香水10ml-淡香精香水-玫瑰之水-譚道-影中之水-希臘無花果-感官之水-杜桑-i.87214931.16334608180?sp_atk=edbe7b0e-4412-4e7f-816a-23b2fad0b061&xptdk=edbe7b0e-4412-4e7f-816a-23b2fad0b061,Diptyque,香調:花香、果香、綠色香調,前調:青檸橘子檸檬日本柚子,中調:百里香,後調:木質香雪松
"2ml【Diptyque】分享/玫瑰之水/感官之水/肌膚之華/淡花水/杜桑/暖陽/COS/利埃爾/佛羅拉之水/爵夢/京都加價購$79 - $279已售出 8,445臺北市中正區找相似",https://shopee.tw/2ml【Diptyque】分享-玫瑰之水-感官之水-肌膚之華-淡花水-杜桑-暖陽-COS-利埃爾-佛羅拉之水-爵夢-京都-i.19351732.7833443678?sp_atk=08f596c3-260b-4bd9-b2cb-0d028ea9ce5d&xptdk=08f596c3-260b-4bd9-b2cb-0d028ea9ce5d,Diptyque,柑苔香調:佛手柑、玫瑰花、廣藿香、粉紅胡椒,前調:無花果葉,中調:無花果乳,後味:黃葵種籽、龍涎香、麝香、琥珀、胡蘿蔔、檀香、皮革。
5.8折廣告小樣試香 Diptyque 蒂普提克 帶盒裝 香水 白標 杜桑 感官之水 檀/譚道 水中影 肌膚之華 小樣香水分享試管$58 - $288已售出 84臺南市中西區找相似,https://shopee.tw/小樣試香-Diptyque-蒂普提克-帶盒裝-香水-白標-杜桑-感官之水-檀-譚道-水中影-肌膚之華-小樣香水分享試管-i.7522019.21606184477?sp_atk=ab688dcf-2ba2-4d22-b2ce-5cf4fc880b8e&xptdk=ab688dcf-2ba2-4d22-b2ce-5cf4fc880b8e,Diptyque,香調:花香調,前味:醛、當歸、佛手柑、粉紅胡椒,中味:土耳其玫瑰、鳶尾,後味:麝香錦葵、龍涎香、麝香、琥珀、胡蘿蔔、檀香、皮革
"8.3折diptyque | 淡香水 杜桑 譚道 玫瑰之水 感官之水 希臘無花果 Eau de Toilette 白標 EDT$2,490 - $3,960已售出 1臺北市士林區找相似",https://shopee.tw/diptyque-淡香水-杜桑-譚道-玫瑰之水-感官之水-希臘無花果-Eau-de-Toilette-白標-EDT-i.13273254.15360322532?sp_atk=f849776d-98a3-48d9-a3f2-4f0cf5114e5f&xptdk=f849776d-98a3-48d9-a3f2-4f0cf5114e5f,Diptyque,香調:無花果葉、無花果樹汁、無花果樹木、黑胡椒,前調:玫瑰、桃金娘、絲柏,中調:檀木、雪松,後調:香辛料、琥珀、白麝香、花梨木
8.5折Diptyque 蒂普提克 Q版 香水小樣10ml 淡香精香水  小樣香水 杜桑 感官之水 檀/譚道 水中影 無花果香水$150$136已售出 774臺南市永康區找相似,https://shopee.tw/Diptyque-蒂普提克-Q版-香水小樣10ml-淡香精香水-小樣香水-杜桑-感官之水-檀-譚道-水中影-無花果香水-i.546277707.10691029443?sp_atk=e40766fb-4061-4e24-8df0-e968b8de1574&xptdk=e40766fb-4061-4e24-8df0-e968b8de1574,Diptyque,香調:花香、果香、綠色香調,前調:青檸橘子檸檬日本柚子,中調:百里香,後調:木質香雪松
"過期品/DIPTYQUE FLORABELLIO 弗羅拉(蘋果花)淡香水 30ml$1,700新北市新店區找相似",https://shopee.tw/過期品-DIPTYQUE-FLORABELLIO-弗羅拉(蘋果花)淡香水-30ml-i.6104167.17967641298?sp_atk=d843396b-e4e9-4dd9-9034-56a54edacf5f&xptdk=d843396b-e4e9-4dd9-9034-56a54edacf5f,Diptyque,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精商品保存狀況二手品牌diptyque香水濃度EDT、淡香水質地噴霧商品數量1出貨地新北市新店區商品詳情二手8成香調:辛辣馥奇香調,前調:海水鹽小茴香,中調:蘋果花桂花,後調:咖啡芝麻
"7.8折Diptyque 淡香水 多款可選 100ml 現貨 廠商直送滿額折$220$4,100$3,199已售出 7桃園市楊梅區找相似",https://shopee.tw/Diptyque-淡香水-多款可選-100ml-現貨-廠商直送-i.116304162.2963393034?sp_atk=3759da3a-bc3e-4e8a-8309-0dc9d2710489&xptdk=3759da3a-bc3e-4e8a-8309-0dc9d2710489,Diptyque,香調:花香調,商品特色:前調:橙花、玫瑰、鳶尾花,中調:晚香玉、粉紅胡椒,後調:安息香、麝香
左手香🌈譚道 Diptyque Tam Dao 中性淡香水 隨身噴瓶(沉靜檀香)$80 - $330已售出 429苗栗縣頭份市找相似,https://shopee.tw/左手香🌈譚道-Diptyque-Tam-Dao-中性淡香水-隨身噴瓶(沉靜檀香)-i.13816358.2474538965?sp_atk=b07046d9-803c-4a1d-b204-4f046e49f19e&xptdk=b07046d9-803c-4a1d-b204-4f046e49f19e,Diptyque,香調:木質調,前味:玫瑰、桃金孃、義大利柏樹,中味:檀香、雪松,後味:香料、琥珀、白麝香、巴西玫瑰木
左手香🌈感官之水 影中之水 L'Eau des Sens  L'Ombre dans l'Eau 中性淡香水 隨身噴瓶$80 - $320已售出 401苗栗縣頭份市找相似,https://shopee.tw/左手香🌈感官之水-影中之水-L'Eau-des-Sens-L'Ombre-dans-l'Eau-中性淡香水-隨身噴瓶-i.13816358.2864986307?sp_atk=a368082f-09f8-4297-a7ce-2b89a3cf3044&xptdk=a368082f-09f8-4297-a7ce-2b89a3cf3044,Diptyque,香調:花香香調,前味:玫瑰;黑醋栗、佛手柑、橘子,中味:黑醋栗葉、橘子,後味:龍涎香、白麝香
多件優惠 超值優惠 出清 Chloe 克羅埃 蔻依 試管香水(1.2ml) 白玫瑰 女性 淡香水 EDT 針管 試管多件優惠$89已售出 630臺北市中正區找相似,https://shopee.tw/多件優惠-超值優惠-出清-Chloe-克羅埃-蔻依-試管香水(1.2ml)-白玫瑰-女性-淡香水-EDT-針管-試管-i.19351732.4400387104?sp_atk=5020a9c2-fa65-4e7c-a931-f683b7cec527&xptdk=5020a9c2-fa65-4e7c-a931-f683b7cec527,Diptyque,,🌸前味:木蘭、佛手甘,🌸中味:白玫瑰、棉花,🌸後味:白麝香、梔子花
"9.6折DIPTYQUE 花都之水淡香精 Eau Capitale(75ml) EDP-香水航空版 現貨 廠商直送滿額折$220$5,000$4,798桃園市楊梅區找相似",https://shopee.tw/DIPTYQUE-花都之水淡香精-Eau-Capitale(75ml)-EDP-香水航空版-現貨-廠商直送-i.116304162.10214670581?sp_atk=621f8b34-4825-4354-bbd8-ec6982edcf99&xptdk=621f8b34-4825-4354-bbd8-ec6982edcf99,Diptyque,,前味:佛手柑、粉紅胡椒,中味:玫瑰,後味:廣藿香
廣告Diptyque蒂普提克香水香精試香小香小樣 杜桑 檀道 影中之水 無花果 玫瑰 柑橘 3ml 5ml噴霧玻璃瓶分裝香$60 - $180已售出 940找相似,https://shopee.tw/Diptyque蒂普提克香水香精試香小香小樣-杜桑-檀道-影中之水-無花果-玫瑰-柑橘-3ml-5ml噴霧玻璃瓶分裝香-i.13050886.13282982851?sp_atk=0aef7a54-22fa-44b0-896e-c6f28abcfc12&xptdk=0aef7a54-22fa-44b0-896e-c6f28abcfc12,Diptyque,香調:花香調,前調:仙人掌刺梨,中調:佛手柑鳶尾,後調:茉莉
多件優惠 超值優惠 出清 Chloe 克羅埃 蔻依 試管香水(1.2ml) 白玫瑰 女性 淡香水 EDT 針管 試管多件優惠$89已售出 630臺北市中正區找相似,https://shopee.tw/多件優惠-超值優惠-出清-Chloe-克羅埃-蔻依-試管香水(1.2ml)-白玫瑰-女性-淡香水-EDT-針管-試管-i.19351732.4400387104?sp_atk=6db0e652-94a0-4409-80f9-703e1f5e95df&xptdk=6db0e652-94a0-4409-80f9-703e1f5e95df,Diptyque,,🌸前味:木蘭、佛手甘,🌸中味:白玫瑰、棉花,🌸後味:白麝香、梔子花
❤舞香水❤ Diptyque 小蒼蘭 OFRESIA 淡香水 1ml / 2ml / 5ml噴式分享試管$70 - $300已售出 20臺北市北投區找相似,https://shopee.tw/❤舞香水❤-Diptyque-小蒼蘭-OFRESIA-淡香水-1ml-2ml-5ml噴式分享試管-i.31997113.4532686863?sp_atk=e14b849c-9080-42d4-b6ad-ff34ed0a13e5&xptdk=e14b849c-9080-42d4-b6ad-ff34ed0a13e5,Diptyque,香調:花香調、辛辣調,前味:胡椒,中味:小蒼蘭,後味:木質元素
多件優惠 超值優惠 出清 Chloe 克羅埃 蔻依 試管香水(1.2ml) 白玫瑰 女性 淡香水 EDT 針管 試管多件優惠$89已售出 630臺北市中正區找相似,https://shopee.tw/多件優惠-超值優惠-出清-Chloe-克羅埃-蔻依-試管香水(1.2ml)-白玫瑰-女性-淡香水-EDT-針管-試管-i.19351732.4400387104?sp_atk=c613b107-da6e-4c7e-9a8d-c5ab8ed9bd83&xptdk=c613b107-da6e-4c7e-9a8d-c5ab8ed9bd83,Diptyque,,🌸前味:木蘭、佛手甘,🌸中味:白玫瑰、棉花,🌸後味:白麝香、梔子花
❤舞香水❤ Diptyque 東京 OYEDO 淡香水 1ml / 2ml / 5ml噴式分享試管$70 - $300已售出 68臺北市北投區找相似,https://shopee.tw/❤舞香水❤-Diptyque-東京-OYEDO-淡香水-1ml-2ml-5ml噴式分享試管-i.31997113.4932211283?sp_atk=42f63bd0-31e4-4d0c-8fc7-632c27caecf6&xptdk=42f63bd0-31e4-4d0c-8fc7-632c27caecf6,Diptyque,香調:柑橘香調,前調:青檸、橘子、檸檬、日本柚子,中調:百里香,後調:木質香
左手香🌈Diptyque Eau Duelle 杜耶爾 中性淡香水 隨身噴瓶(東方辛香調)$70 - $310已售出 46苗栗縣頭份市找相似,https://shopee.tw/左手香🌈Diptyque-Eau-Duelle-杜耶爾-中性淡香水-隨身噴瓶(東方辛香調)-i.13816358.6311427313?sp_atk=8745d3ed-69c5-4b04-b871-047d72a2e4a9&xptdk=8745d3ed-69c5-4b04-b871-047d72a2e4a9,Diptyque,,前調:留尼旺島的粉紅乾胡椒、歐洲杜松子、印度小荳蔻、菲律賓欖香,中調:索馬利亞乳香、印度菖蒲、錫蘭紅茶,後調:波本梵尼蘭、海地岩蘭草、印度莎草
【呈選物】Diptyque 杜耶爾 EAU DUELLE 香草 粉紅胡椒 岩蘭草 淡香水 淡香精 香水 分享香$88 - $368已售出 49臺北市中正區找相似,https://shopee.tw/【呈選物】Diptyque-杜耶爾-EAU-DUELLE-香草-粉紅胡椒-岩蘭草-淡香水-淡香精-香水-分享香-i.374083388.10576314125?sp_atk=47110e45-4d8f-480b-960b-6dc9224fa201&xptdk=47110e45-4d8f-480b-960b-6dc9224fa201,Diptyque,,前調:留尼旺島的粉紅胡椒、歐洲杜松子、印度小荳蔻、菲律賓欖香,中調:索馬利亞乳香、印度菖蒲、錫蘭紅茶,後調:波本梵尼蘭、海地岩蘭草、印度莎草、香草
❤舞香水❤ Diptyque 維提里歐 VETYVERIO 淡香精 黑瓶 1ml / 2ml / 5ml噴式分享試管$90 - $390已售出 29臺北市北投區找相似,https://shopee.tw/❤舞香水❤-Diptyque-維提里歐-VETYVERIO-淡香精-黑瓶-1ml-2ml-5ml噴式分享試管-i.31997113.8108545828?sp_atk=2556f61d-7b25-4533-a807-b9c4dac4b470&xptdk=2556f61d-7b25-4533-a807-b9c4dac4b470,Diptyque,香調:木質花香調、柑橘調,前味:檸檬、柚子、萊姆、橘子,中味:天竺葵、依蘭、玫瑰、紅蘿蔔籽、肉豆蔻、丁香,後味:香根草、白麝香、雪松木
【試香】DIPTYQUE EAU 永恆之水淡香水$65 - $280已售出 10臺中市北屯區找相似,https://shopee.tw/【試香】DIPTYQUE-EAU-永恆之水淡香水-i.26757917.8768605048?sp_atk=85a4fa26-b541-44a5-8986-419d84a8924f&xptdk=85a4fa26-b541-44a5-8986-419d84a8924f,Diptyque,香調:東方調,前調:肉桂玫瑰,中調:老鸛草,後調:檀香木公丁香
"Diptyque 夢想花束限量淡香水(100ml)多款可選[玫瑰之水/杜桑/影中之水/感官/奧利恩/依蘭][百貨公司貨]滿額折$30$4,250已售出 1苗栗縣後龍鎮找相似",https://shopee.tw/Diptyque-夢想花束限量淡香水(100ml)多款可選-玫瑰之水-杜桑-影中之水-感官-奧利恩-依蘭-百貨公司貨--i.10594066.5518444582?sp_atk=0aec9dc3-7b47-4f45-8230-66168a4cfdd2&xptdk=0aec9dc3-7b47-4f45-8230-66168a4cfdd2,Diptyque,,前味:花香元素、依蘭,中味:廣藿香、粉色胡椒、生薑,後味:香根草、安息香、焚香
