title,link,search_term,note,top_note,heart_note,base_note
Gres Cabotine 清秀佳人 女性淡香水 100ML/30ML$249 - $410已售出 378臺北市大同區找相似,https://shopee.tw/Gres-Cabotine-清秀佳人-女性淡香水-100ML-30ML-i.357737.50847002?sp_atk=2133f864-45e1-4a6f-b508-9e853cacaebb&xptdk=2133f864-45e1-4a6f-b508-9e853cacaebb,Gres,香調:花果香調,前味:菲律賓香水樹、生薑,中味:野薑百合、風信子、夜來香,後味:麝香、果香
Gres Cabotine 清秀佳人女性淡香水(tester)100ml【小三美日】空運禁送 D492115滿額折$40$450已售出 17彰化縣鹿港鎮找相似,https://shopee.tw/Gres-Cabotine-清秀佳人女性淡香水(tester)100ml【小三美日】空運禁送-D492115-i.11527054.7259145479?sp_atk=b19bd893-67f6-42fc-9f74-53b8d52ac64d&xptdk=b19bd893-67f6-42fc-9f74-53b8d52ac64d,Gres,香調:花果香調,前味:菲律賓香水樹、生薑,中味:野薑百合、風信子、夜來香,後味:麝香、果香
Gres Cabotine 卡布丁 清秀佳人女性淡香水 粉紅佳人女性淡香水 禮盒 30ml / 100ml$399已售出 3臺北市南港區找相似,https://shopee.tw/Gres-Cabotine-卡布丁-清秀佳人女性淡香水-粉紅佳人女性淡香水-禮盒-30ml-100ml-i.17329811.6757297066?sp_atk=f4b01a21-7d5f-4a16-b195-5334bab413cd&xptdk=f4b01a21-7d5f-4a16-b195-5334bab413cd,Gres,香調:花果清新調,前味:黑醋栗、橘子、櫻桃花、洋梨,中味:牡丹、含羞草、月下香、香橙花、百合、胡椒、茉莉、玫瑰,後味:檀香、麝香、香根草、赤素馨花
【七三七香水精品】Gres Cabotine 清秀佳人 女性淡香水$258 - $438已售出 58臺北市萬華區找相似,https://shopee.tw/【七三七香水精品】Gres-Cabotine-清秀佳人-女性淡香水-i.2761441.9294018?sp_atk=66af3625-a3fb-44c4-833e-bc623bf89516&xptdk=66af3625-a3fb-44c4-833e-bc623bf89516,Gres,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精性別女性容量100ml香水濃度EDT、淡香水質地噴霧商品數量37出貨地臺北市萬華區商品詳情香調:花果香調,前味:菲律賓香水樹、生薑,中味:野薑百合、風信子、夜來香,後味:麝香、果香
"2.1折Gres Cabotine Rose 粉紅佳人 清秀佳人 女性 淡香水 100ml TESTER 香水 香氛 女香滿額折$10$2,200$462已售出 6臺北市信義區找相似",https://shopee.tw/Gres-Cabotine-Rose-粉紅佳人-清秀佳人-女性-淡香水-100ml-TESTER-香水-香氛-女香-i.353375151.11582345068?sp_atk=716ea669-3db0-4373-8158-674da06ca1bf&xptdk=716ea669-3db0-4373-8158-674da06ca1bf,Gres,香調:花果清新調,前味:菲律賓香水樹、生薑,中味:野薑百合、風信子、夜來香,後味:麝香、果香
Gres Cabotine Rose 粉紅佳人女性淡香水100ml$700已售出 26新北市新店區找相似,https://shopee.tw/Gres-Cabotine-Rose-粉紅佳人女性淡香水100ml-i.5485615.14049775080?sp_atk=4603539d-4d7e-48e8-894e-43a66592d655&xptdk=4603539d-4d7e-48e8-894e-43a66592d655,Gres,"商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌GRES性別女性香水濃度EDT、淡香水質地噴霧商品數量2出貨地新北市新店區商品詳情""香調:花果清新調",前味:水梨、柑橘、朝露、櫻花,中味:含羞草、牡丹、茉莉、晚香玉、綠椒,"後味:李子、岩蘭草、檀香"""
Gres Cabotine 清秀佳人 女性淡香水 女性淡香精 100ML / 30ML《小平頭香水店》$249 - $470已售出 71臺北市大同區找相似,https://shopee.tw/Gres-Cabotine-清秀佳人-女性淡香水-女性淡香精-100ML-30ML《小平頭香水店》-i.921988.3660330?sp_atk=2f28bdd8-d852-4947-bc65-c30f062c8c5c&xptdk=2f28bdd8-d852-4947-bc65-c30f062c8c5c,Gres,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌GRES性別女性香水濃度EDT、淡香水質地噴霧商品數量73出貨地臺北市大同區商品詳情香調:花果清新調,前味:菲律賓香水樹、生薑,中味:野薑百合、風信子、夜來香,後味:麝香、果香
【金萊美】Gres Cabotine 清秀佳人女性淡香水 分裝試管 針管 2.5ML$40 - $70已售出 48彰化縣員林市找相似,https://shopee.tw/【金萊美】Gres-Cabotine-清秀佳人女性淡香水-分裝試管-針管-2.5ML-i.117900058.1974594895?sp_atk=74abd7b8-202f-429d-85ad-8572ae3b45bd&xptdk=74abd7b8-202f-429d-85ad-8572ae3b45bd,Gres,,前味:菲律賓香水樹、生薑,中味:野薑百合、風信子、夜來香,後味:麝香、清淡果香
Gres Cabotine 清秀佳人女性淡香水(100ml)【小三美日】空運禁送 D494027滿額折$40$498已售出 39彰化縣鹿港鎮找相似,https://shopee.tw/Gres-Cabotine-清秀佳人女性淡香水(100ml)【小三美日】空運禁送-D494027-i.11527054.99519272?sp_atk=a5783fba-d3ea-4185-9495-81df77665cb9&xptdk=a5783fba-d3ea-4185-9495-81df77665cb9,Gres,產品說明:香調:花果香調,前味:菲律賓香水樹、生薑,中味:野薑百合、風信子、夜來香,後味:麝香、果香
【米】Gres Cabotine Rose 粉紅佳人 女性 淡香水 100ML / tester$425已售出 4臺北市中正區找相似,https://shopee.tw/【米】Gres-Cabotine-Rose-粉紅佳人-女性-淡香水-100ML-tester-i.88577429.8158007477?sp_atk=5ca963ac-9c4b-43ca-ab05-7113e482ea3d&xptdk=5ca963ac-9c4b-43ca-ab05-7113e482ea3d,Gres,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌GRES性別女性香水濃度EDT、淡香水質地噴霧商品數量2出貨地臺北市中正區商品詳情香調:花果香調,前味:黑醋栗、橘子、櫻桃花、洋梨,中味:牡丹、含羞草、月下香、香橙花、百合、胡椒、茉莉、玫瑰,後味:檀香、麝香、香根草、赤素馨花
蝦皮優選【正品保證】  Gres Cabotine Rose 粉紅佳人 紅粉佳人 女性淡香水 100ML【柒陸商店】$475已售出 41新北市板橋區找相似,https://shopee.tw/【正品保證】-Gres-Cabotine-Rose-粉紅佳人-紅粉佳人-女性淡香水-100ML【柒陸商店】-i.25407069.320327122?sp_atk=bb630cf9-72af-4383-a4e2-fc2fc4cd2029&xptdk=bb630cf9-72af-4383-a4e2-fc2fc4cd2029,Gres,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌GRES性別女性香水濃度EDT、淡香水質地噴霧商品數量9出貨地新北市板橋區商品詳情香調:清新花果香調,前味:水梨、柑橘、朝露、櫻花,中味:含羞草、牡丹、茉莉、晚香玉、綠椒,後味:李子、巖蘭草、檀香
"9折廣告買一送一（正品免運）真我純香心悅 Jadore In Joy 女士淡香水 EDP淡香水 100ML$1,305 - $2,430已售出 73桃園市大園區找相似",https://shopee.tw/買一送一（正品免運）真我純香心悅-Jadore-In-Joy-女士淡香水-EDP淡香水-100ML-i.38534503.15271677846?sp_atk=720dce81-e607-45d0-8d3f-0f18ccf08713&xptdk=720dce81-e607-45d0-8d3f-0f18ccf08713,Gres,商品規格分類蝦皮購物美妝保養香水、香氛性別女性香水濃度EDT、淡香水質地噴霧商品數量214出貨地桃園市大園區商品詳情香調:花香調,前調:柑橘橘子橙花油,中調:茉莉橙花依蘭晚香玉玫瑰,後調:木質香香草
Gres Cabotine Gold 金色佳人女性淡香水 30ML$490臺中市烏日區找相似,https://shopee.tw/Gres-Cabotine-Gold-金色佳人女性淡香水-30ML-i.6849096.8665413080?sp_atk=2b80eb8f-6ca0-4eff-9974-82e62dae81d3&xptdk=2b80eb8f-6ca0-4eff-9974-82e62dae81d3,Gres,,香調前味:中國風格、瓜類香氣、紅椒。,中味:牡丹花、大溪地提亞蕾花、茉莉花。,後味:波本香根草、琥珀、廣藿香。
蝦皮優選已保留《試香》Gres Homme de Gres 清秀佳人男性淡香水 試香紙$268已售出 4新北市汐止區找相似,https://shopee.tw/已保留《試香》Gres-Homme-de-Gres-清秀佳人男性淡香水-試香紙-i.1559866.4735940058?sp_atk=4f561615-3b82-4200-8bbb-918368a85a5b&xptdk=4f561615-3b82-4200-8bbb-918368a85a5b,Gres,香調:西普香調,"前味:佛手柑,檸檬,苦橙葉,羅勒","中味:桃,奈若利橙花,茉莉,安息香,勞丹脂","後味:麝香,橡苔,琥珀,檀木"
【現貨.免運 】Gres Cabotine 粉紅佳人 玫瑰佳人 香水 100ml$688已售出 1臺中市北屯區找相似,https://shopee.tw/【現貨.免運-】Gres-Cabotine-粉紅佳人-玫瑰佳人-香水-100ml-i.66055982.4130607064?sp_atk=d1250fd3-d220-474d-9807-7e556c4f1960&xptdk=d1250fd3-d220-474d-9807-7e556c4f1960,Gres,🔸香調:清新花果香調,🔸前味:水梨、柑橘、朝露、櫻花,🔸中味:含羞草、牡丹、茉莉、晚香玉、綠椒,🔸後味:李子、岩蘭草、檀香
《小平頭香水店》Gres Cabotine 清秀佳人 女性淡香水 100ML TESTER$350已售出 31臺北市大同區找相似,https://shopee.tw/《小平頭香水店》Gres-Cabotine-清秀佳人-女性淡香水-100ML-TESTER-i.921988.3666268?sp_atk=b5e81196-5728-4f00-aac2-c02d112b1aa8&xptdk=b5e81196-5728-4f00-aac2-c02d112b1aa8,Gres,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精性別女性香水濃度EDT、淡香水質地噴霧商品數量4出貨地臺北市大同區商品詳情香調:花果清新調,前味:菲律賓香水樹、生薑,中味:野薑百合、風信子、夜來香,後味:麝香、果香
