title,link,search_term,note,top_note,heart_note,base_note
2ml噴霧玻璃瓶分裝香 盧丹詩 盧丹氏Serge Lutens香水試香小香小樣 柏林少女 孤兒怨 琥珀君王3 件折 NT$5$70 - $150已售出 575新北市永和區找相似,https://shopee.tw/2ml噴霧玻璃瓶分裝香-盧丹詩-盧丹氏Serge-Lutens香水試香小香小樣-柏林少女-孤兒怨-琥珀君王-i.1068261.13736198015?sp_atk=3a4f4275-87c0-46e6-8160-ba2d0567185b&xptdk=3a4f4275-87c0-46e6-8160-ba2d0567185b,SERGE LUTENS,香調:東方花香調,前調:雪松肉桂李子,中調:公丁香依蘭紫羅蘭,後調:香草麝香檀香木
🧛‍♂️男香控㊣ 蘆丹氏 Serge Lutens 精選試香 柏林少年 孤兒怨 大寫檀香 北非東風$90 - $350已售出 328桃園市大園區找相似,https://shopee.tw/🧛‍♂️男香控㊣-蘆丹氏-Serge-Lutens-精選試香-柏林少年-孤兒怨-大寫檀香-北非東風-i.3559566.2910337611?sp_atk=02660a8a-4061-4484-8355-290eb91d94d0&xptdk=02660a8a-4061-4484-8355-290eb91d94d0,SERGE LUTENS,香調:辛辣東方調,前調:玫瑰老鸛草,中調:玫瑰草,後調:廣藿香橡木苔蜂蜜
7.5折蘆丹氏 柏林少女 柏林玫瑰 Serge Lutens La Fille de Berlin 分裝香水5 件 9.7折$45 - $145已售出 28南投縣草屯鎮找相似,https://shopee.tw/蘆丹氏-柏林少女-柏林玫瑰-Serge-Lutens-La-Fille-de-Berlin-分裝香水-i.10254146.14231474216?sp_atk=3b0d899c-df51-4f72-9818-fe26d56931a6&xptdk=3b0d899c-df51-4f72-9818-fe26d56931a6,SERGE LUTENS,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌SERGELUTENS性別女性商品尺寸旅行用香味天然容量10ml香水濃度其他質地噴霧有效日期2025-01-03保存期限3年商品數量1205出貨地南投縣草屯鎮商品詳情香調:玫瑰花香調、東方花香調,前味:玫瑰、天竺葵,中味:玫瑰草,後味:廣藿香、橡木苔、蜂蜜
蘆丹氏 柏林少女 Serge Lutens La Fille de Berlin 淡香精 試香$70 - $270已售出 38臺中市北屯區找相似,https://shopee.tw/蘆丹氏-柏林少女-Serge-Lutens-La-Fille-de-Berlin-淡香精-試香-i.26757917.13543965691?sp_atk=d405f24e-df4b-4a4b-9d5e-92584d7ca51f&xptdk=d405f24e-df4b-4a4b-9d5e-92584d7ca51f,SERGE LUTENS,香調:玫瑰花香調、東方花香調,前味:玫瑰、天竺葵,中味:玫瑰草,後味:廣藿香、橡木苔、蜂蜜
"柏林少女 Serge Lutens La Fille de Berlin,$240已售出 94新北市新店區找相似",https://shopee.tw/柏林少女-Serge-Lutens-La-Fille-de-Berlin--i.3821754.1639244008?sp_atk=686af80d-d209-4425-8444-3370f2857a79&xptdk=686af80d-d209-4425-8444-3370f2857a79,SERGE LUTENS,香調:東方花香調,前調:玫瑰老鸛草,中調:玫瑰草,後調:廣藿香橡木苔蜂蜜
Serge Lutens 過去分詞 前世今生 Participe Passé 分享噴瓶$88已售出 57桃園市龜山區找相似,https://shopee.tw/Serge-Lutens-過去分詞-前世今生-Participe-Passé-分享噴瓶-i.11436982.1513180903?sp_atk=acf16a3b-3bd1-4aa5-9950-16682dd85039&xptdk=acf16a3b-3bd1-4aa5-9950-16682dd85039,SERGE LUTENS,香調:東方調,前調:艾蒿香檸檬,中調:胡椒果香,後調:樹脂焦糖孜然皮革廣藿香
Serge Lutens La Fille De Berlin 蘆丹氏 柏林少女加價購$60 - $300已售出 10臺北市中正區找相似,https://shopee.tw/Serge-Lutens-La-Fille-De-Berlin-蘆丹氏-柏林少女-i.554035218.12735139307?sp_atk=3c2bc86e-adf7-40d2-9376-6222eeb95b09&xptdk=3c2bc86e-adf7-40d2-9376-6222eeb95b09,SERGE LUTENS,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌SERGELUTENS性別男女通用香味花香質地噴霧商品數量7出貨地臺北市中正區商品詳情香調:東方花香調,前調:玫瑰老鸛草,中調:玫瑰草,後調:廣藿香橡木苔蜂蜜
分裝/ Serge Lutens 盧丹詩 過去分詞/前世今生 Participe Passé$90 - $420臺中市后里區找相似,https://shopee.tw/分裝-Serge-Lutens-盧丹詩-過去分詞-前世今生-Participe-Passé-i.2942861.4878049538?sp_atk=b2c34c25-13f1-4e38-aaec-cc332e00df64&xptdk=b2c34c25-13f1-4e38-aaec-cc332e00df64,SERGE LUTENS,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌SERGELUTENS質地噴霧商品數量20出貨地臺中市后里區商品詳情香調:東方調,前調:艾蒿香檸檬,中調:胡椒果香,後調:樹脂焦糖孜然皮革廣藿香
"《里翁義趣購》法國茗香 Serge Lutens 盧丹氏 ～  La Fille de Berlin 柏林少女 預購中$3,480已售出 1高雄市三民區找相似",https://shopee.tw/《里翁義趣購》法國茗香-Serge-Lutens-盧丹氏-～-La-Fille-de-Berlin-柏林少女-預購中-i.4737637.916650036?sp_atk=7c07e221-f228-42c6-9141-a35a974964bb&xptdk=7c07e221-f228-42c6-9141-a35a974964bb,SERGE LUTENS,,前調:玫瑰、老鸛草;,中調:玫瑰草;,後調:廣藿、香橡、木苔、蜂蜜
Serge Lutens 蘆丹氏 五時薑香 分裝香水 Five O'Clock Au Gingembre$80 - $340桃園市龍潭區找相似,https://shopee.tw/Serge-Lutens-蘆丹氏-五時薑香-分裝香水-Five-O'Clock-Au-Gingembre-i.2542334.2982501026?sp_atk=ee0a98e1-9832-44b5-8fc1-05a1481e532d&xptdk=ee0a98e1-9832-44b5-8fc1-05a1481e532d,SERGE LUTENS,香調:辛辣東方調,前調:茶葉香檸檬,中調:生薑肉桂木質香,後調:可可果蜂蜜琥珀廣藿香胡椒
