title,link,search_term,note,top_note,heart_note,base_note
((試香)) MMM Jazz Club 爵士俱樂部 香水 分裝$70 - $200已售出 35臺中市豐原區找相似,https://shopee.tw/((試香))-MMM-Jazz-Club-爵士俱樂部-香水-分裝-i.224023342.3583794808?sp_atk=33592e18-016d-429c-bd28-7bc9cb6c1edc&xptdk=33592e18-016d-429c-bd28-7bc9cb6c1edc,Maison Margiela,,"前調:粉紅胡椒,初檸檬,橙花油","中調:朗姆原精,快樂鼠尾草精油,爪哇香根草精油","後調:菸葉,香草豆,安息香脂"
5折廣告✌Maison Margiela ✌馬丁馬吉拉香水 爵士俱樂部 週日慵懶 中性香水 分享試管 香水6 件 9.5折$45 - $145已售出 465新北市新店區找相似,https://shopee.tw/✌Maison-Margiela-✌馬丁馬吉拉香水-爵士俱樂部-週日慵懶-中性香水-分享試管-香水-i.270304625.12856968167?sp_atk=dec96c22-2bcc-4643-8e88-dc182d831f22&xptdk=dec96c22-2bcc-4643-8e88-dc182d831f22,Maison Margiela,香調:木質花香調,前調:粉紅胡椒檸檬橙花油,中調:朗姆酒鼠尾草香草根,後調:煙草香草安息香
"蝦皮優選~歐巴&歐尼~MAISON MARGIELA 系列淡香水100ml tester包裝$2,899新北市三重區找相似",https://shopee.tw/~歐巴-歐尼~MAISON-MARGIELA-系列淡香水100ml-tester包裝-i.7520398.15379351859?sp_atk=a4577713-728c-4019-b209-3c9600b9129a&xptdk=a4577713-728c-4019-b209-3c9600b9129a,Maison Margiela,,前調:香檸檬粉紅胡椒檸檬,中調:依蘭天芥菜椰子,後調:麝香雪松安息香脂
╡試香╞ Ｍaison Ｍargiela lazy sunday morning 慵懶週末 EDT 2ml分裝/詳讀內文$157已售出 20找相似,https://shopee.tw/╡試香╞-Ｍaison-Ｍargiela-lazy-sunday-morning-慵懶週末-EDT-2ml分裝-詳讀內文-i.40109282.8173489473?sp_atk=40ab2009-c21f-4b6f-aa40-9dcd50c88aea&xptdk=40ab2009-c21f-4b6f-aa40-9dcd50c88aea,Maison Margiela,,前調:醛梨鈴蘭,中調:鳶尾花玫瑰橙花,後調:麝香廣藿香黃葵
3.3折Maison Margiela Lazy Sunday Morning 慵懶週末中性淡香水 1.2ML針管加價購$600$200高雄市前金區找相似,https://shopee.tw/Maison-Margiela-Lazy-Sunday-Morning-慵懶週末中性淡香水-1.2ML針管-i.8340456.15417223138?sp_atk=43b4ba32-3de2-47e8-8337-377ddc071d2c&xptdk=43b4ba32-3de2-47e8-8337-377ddc071d2c,Maison Margiela,香調:玫瑰花香調、木質花香調,前味:醛、梨、鈴蘭,中味:鳶尾、玫瑰、橙花,後味:白麝香、廣藿香、麝香錦葵
正品分裝香水 Maison Margiela 爵士俱樂部 REPLICA Jazz Club 爵士俱樂部 淡香水5 件 9.6折$45 - $145已售出 2臺北市中山區找相似,https://shopee.tw/正品分裝香水-Maison-Margiela-爵士俱樂部-REPLICA-Jazz-Club-爵士俱樂部-淡香水-i.189414679.15477536065?sp_atk=a3dee317-60a0-438f-ad90-8b65c9a4b0c1&xptdk=a3dee317-60a0-438f-ad90-8b65c9a4b0c1,Maison Margiela,商品規格分類蝦皮購物美妝保養香水、香氛品牌MaisonMargiela性別男女通用商品尺寸旅行用香味天然容量10ml香水濃度其他質地噴霧有效日期2025-04-04保存期限3年商品數量3158出貨地臺北市中山區商品詳情香調:皮革調,前調:粉紅胡椒檸檬橙花油,中調:朗姆酒快樂鼠尾草香根草,後調:煙草香草安息香
正品分裝香水 MAISON MARGIELA 在理髮店 REPLICA AT THE BARBER'S 淡香水 香水5 件 9.6折$45 - $145已售出 2臺北市中山區找相似,https://shopee.tw/正品分裝香水-MAISON-MARGIELA-在理髮店-REPLICA-AT-THE-BARBER'S-淡香水-香水-i.189414679.17452788832?sp_atk=bb8ef820-7ed8-4475-b2e5-ca1a6ee07fe6&xptdk=bb8ef820-7ed8-4475-b2e5-ca1a6ee07fe6,Maison Margiela,,商品規格分類蝦皮購物美妝保養香水、香氛品牌MaisonMargiela性別男女通用商品尺寸旅行用香味天然容量10ml香水濃度其他質地噴霧有效日期2025-04-04保存期限3年商品數量1594出貨地臺北市中山區商品詳情前調:苦橙羅勒胡椒,中調:薰衣草老鸛草迷迭香,後調:零陵香豆皮革橡木台磨香
🇺🇸美國原裝 Maison Margiela (MMM) 壁爐火光 中性 By The Fireplace 1.2m$150已售出 50新北市五股區找相似,https://shopee.tw/🇺🇸美國原裝-Maison-Margiela-(MMM)-壁爐火光-中性-By-The-Fireplace-1.2m-i.4386253.1581999272?sp_atk=30a3f090-0b33-4e35-9d37-9c43c813035c&xptdk=30a3f090-0b33-4e35-9d37-9c43c813035c,Maison Margiela,,前調:粉紅胡椒、橙花花瓣、丁香精油,中調:栗子香韻、癒創木精油、杜松精油,後調:香草香韻、秘魯香脂、克什米爾麝
"Maison Margiela REPLICA JAZZ CLUB 爵士俱樂部淡香水100ml，市價4500元，平輸$3,180已售出 2新北市三重區找相似",https://shopee.tw/Maison-Margiela-REPLICA-JAZZ-CLUB-爵士俱樂部淡香水100ml，市價4500元，平輸-i.10148887.17457922131?sp_atk=3042dd32-7fe8-4b56-8374-5001d6357afa&xptdk=3042dd32-7fe8-4b56-8374-5001d6357afa,Maison Margiela,,前味:粉紅胡椒、檸檬、橙花油,中味:朗姆酒、快樂鼠尾草、香根草,後味:煙草、香草、安息香
"（預購）(附購證）Maison Margiela 慵懶週日早晨 Replica Lazy Sunday Morning$1,800 - $3,200已售出 1臺北市中山區找相似",https://shopee.tw/（預購）(附購證）Maison-Margiela-慵懶週日早晨-Replica-Lazy-Sunday-Morning-i.58656923.17404746642?sp_atk=a0bea0ec-e2d5-4fe5-9313-15a24ec58723&xptdk=a0bea0ec-e2d5-4fe5-9313-15a24ec58723,Maison Margiela,香調:玫瑰花香調、木質花香調,前調:梨子、鈴蘭、醛,中調:鳶尾花、玫瑰、橙花,後調:廣藿香、麝香、黃葵
"Maison Margiela 梅森馬吉拉 全系列淡香水100ml  慵懶周末/檸檬樹下/春日花園/抹茶/溫暖壁爐/爵士$2,750 - $2,980已售出 4臺北市大同區找相似",https://shopee.tw/Maison-Margiela-梅森馬吉拉-全系列淡香水100ml-慵懶周末-檸檬樹下-春日花園-抹茶-溫暖壁爐-爵士-i.20782639.9993790981?sp_atk=6b964f07-db72-4224-a087-f9df86493249&xptdk=6b964f07-db72-4224-a087-f9df86493249,Maison Margiela,香調:木質調,前調:海水醛芫荽甜椒,中調:鳶尾花杜松玫瑰水楊酸戊酯,後調:海藻龍涎香琥珀木雪松
正品分裝香水 Maison Margiela 慵懶週日早晨 Replica Lazy Sunday Morning淡香水5 件 9.6折$45 - $145已售出 13臺北市中山區找相似,https://shopee.tw/正品分裝香水-Maison-Margiela-慵懶週日早晨-Replica-Lazy-Sunday-Morning淡香水-i.189414679.17549998647?sp_atk=11d7d9e6-6517-4297-bf3a-ff3e6cde1dcb&xptdk=11d7d9e6-6517-4297-bf3a-ff3e6cde1dcb,Maison Margiela,,"*前調:醛,梨,鈴蘭","*中調:鳶尾花,玫瑰,橙花","*後調:麝香,廣藿香,黃葵"
"Maison Margiela Lazy Sunday 慵懶週日早晨淡香水100ml tester$2,999已售出 2臺北市大同區找相似",https://shopee.tw/Maison-Margiela-Lazy-Sunday-慵懶週日早晨淡香水100ml-tester-i.5431574.10912035201?sp_atk=16d2b76d-fa02-49a5-b6e9-efb87dd034c3&xptdk=16d2b76d-fa02-49a5-b6e9-efb87dd034c3,Maison Margiela,,前調:醛梨鈴蘭,中調:鳶尾花玫瑰橙花,後調:麝香廣藿香黃葵
"現貨[M]Maison Margiela馬丁馬吉拉記憶香水禮盒 五件套 7ml×5 海灘漫步 爵士俱樂部慵懶周日 泡泡浴$2,480已售出 3新北市新莊區找相似",https://shopee.tw/現貨-M-Maison-Margiela馬丁馬吉拉記憶香水禮盒-五件套-7ml×5-海灘漫步-爵士俱樂部慵懶周日-泡泡浴-i.62816684.10753421657?sp_atk=217d8ff5-4451-4c00-ba31-045e063163d6&xptdk=217d8ff5-4451-4c00-ba31-045e063163d6,Maison Margiela,香調:木質調,前味:丁香、粉紅胡椒、橙花,中味:栗子、瓜亞木、杜松,後味:香草、秘魯香脂、Cashmeran
正品分裝香水 Maison Margiela 馬丁馬吉拉 慵懶週日2021限量版 慵懶週日淡香水5 件 9.6折$45 - $145已售出 4臺北市中山區找相似,https://shopee.tw/正品分裝香水-Maison-Margiela-馬丁馬吉拉-慵懶週日2021限量版-慵懶週日淡香水-i.189414679.17452687968?sp_atk=319e0778-9b1b-4924-8adc-dcca9cd17e6e&xptdk=319e0778-9b1b-4924-8adc-dcca9cd17e6e,Maison Margiela,香調:玫瑰花香調、木質花香調,前味:醛、梨、鈴蘭,中味:鳶尾、玫瑰、橙花,後味:白麝香、廣藿香、麝香錦葵
"Maison Margiela REPLICA Bubble Bath 泡泡浴淡香水 30ml/100ml 小婷子美妝$3,899已售出 1臺北市松山區找相似",https://shopee.tw/Maison-Margiela-REPLICA-Bubble-Bath-泡泡浴淡香水-30ml-100ml-小婷子美妝-i.5750041.9517323654?sp_atk=24437af4-b2dc-431b-99c8-43ceb1a6e1fb&xptdk=24437af4-b2dc-431b-99c8-43ceb1a6e1fb,Maison Margiela,香調:清新調,前味:粉紅胡椒、佛手柑,中味:薰衣草、玫瑰、茉莉,後味:廣藿香、椰子、白麝香
"7.1折Maison Margiela Lazy Sunday Morning 慵懶週末中性淡香水100ml滿額折$10加價購$4,500$3,200已售出 1臺中市西屯區找相似",https://shopee.tw/Maison-Margiela-Lazy-Sunday-Morning-慵懶週末中性淡香水100ml-i.8313931.12869240361?sp_atk=e8169c8f-9db3-4f15-ab3f-1a35fb8b26b7&xptdk=e8169c8f-9db3-4f15-ab3f-1a35fb8b26b7,Maison Margiela,香調:玫瑰花香調、木質花香調,前味:醛、梨、鈴蘭,中味:鳶尾、玫瑰、橙花,後味:白麝香、廣藿香、麝香錦葵
Maison Margiela Replica 馬丁馬吉拉 淡香水 咖啡時光 玻璃瓶分享6 件 9.4折$60 - $180已售出 2找相似,https://shopee.tw/Maison-Margiela-Replica-馬丁馬吉拉-淡香水-咖啡時光-玻璃瓶分享-i.13050886.17030752606?sp_atk=1873cb80-49e8-451b-8ab8-abdd9e5fb660&xptdk=1873cb80-49e8-451b-8ab8-abdd9e5fb660,Maison Margiela,香調:美食調,前調:胡椒橙花瓣廣藿香,中調:莎草薰草豆安息香,後調:香草雪松香根草
分裝/試香Maison Margiela 慵懶週末中性淡香水$90 - $360已售出 1桃園市中壢區找相似,https://shopee.tw/分裝-試香Maison-Margiela-慵懶週末中性淡香水-i.215091764.14945577582?sp_atk=a8ac06d0-ca09-4531-875d-46007c3667a2&xptdk=a8ac06d0-ca09-4531-875d-46007c3667a2,Maison Margiela,香調:木質花香調,前味:醛.梨.鈴蘭,中味:鳶尾.玫瑰.橙花,後味:白麝香.廣藿香.麝香錦葵
"7.4折Maison Margiela春日公園淡香水Springtime In A Park(100ml)EDT航空版 廠商直送滿額折$220$5,000$3,680桃園市楊梅區找相似",https://shopee.tw/Maison-Margiela春日公園淡香水Springtime-In-A-Park(100ml)EDT航空版-廠商直送-i.116304162.14709247260?sp_atk=98be62df-f87c-461b-bfaf-180aeb895dba&xptdk=98be62df-f87c-461b-bfaf-180aeb895dba,Maison Margiela,,前味:佛手柑、黑加侖、檸檬,中味:山谷百合、香葉草、錦緞玫瑰,後味:麝香與香草
Maison Margiela 馬丁馬吉拉 香水 沙灘漫步Beach Walk 玻璃瓶分享6 件 9.4折$60 - $180找相似,https://shopee.tw/Maison-Margiela-馬丁馬吉拉-香水-沙灘漫步Beach-Walk-玻璃瓶分享-i.13050886.15666186806?sp_atk=e3bf5dc8-4293-49a5-82b3-fd2cf6302b55&xptdk=e3bf5dc8-4293-49a5-82b3-fd2cf6302b55,Maison Margiela,香調:花果香美食調,前調:香檸檬粉紅胡椒檸檬,中調:依蘭天芥菜椰子,後調:麝香雪松安息香脂
🌫分享香🌫 Maison Margiela 慵懶週日 Lazy Sunday Morning 🇺🇸安柏代購🇺🇸$80 - $290已售出 11臺北市萬華區找相似,https://shopee.tw/🌫分享香🌫-Maison-Margiela-慵懶週日-Lazy-Sunday-Morning-🇺🇸安柏代購🇺🇸-i.4932833.14352335493?sp_atk=674b0a9a-edae-4eea-9669-56608c1d6120&xptdk=674b0a9a-edae-4eea-9669-56608c1d6120,Maison Margiela,香調:,前調:梨子、鈴蘭、醛香、百合,中調:鳶尾花、玫瑰、橙花,後調:廣藿香、木質、麝香、黃葵
"《全新》Maison Margiela慵懶週末早晨Lazy Sunday morning香水100ml$3,980已售出 1臺中市烏日區找相似",https://shopee.tw/《全新》Maison-Margiela慵懶週末早晨Lazy-Sunday-morning香水100ml-i.9341300.12548266350?sp_atk=402966b2-2a9b-4e8e-8176-1c567e9372d1&xptdk=402966b2-2a9b-4e8e-8176-1c567e9372d1,Maison Margiela,,前味:醛、梨、鈴蘭,中味:鳶尾花、玫瑰、橙花,後味:麝香、廣藿香、黃葵
"Maison Margiela - 馬吉拉 淡香水$1,790 - $3,660已售出 1臺南市北區找相似",https://shopee.tw/Maison-Margiela-馬吉拉-淡香水-i.7221794.17340356522?sp_atk=2297cbb6-2cac-45ba-9a89-2657121f0a02&xptdk=2297cbb6-2cac-45ba-9a89-2657121f0a02,Maison Margiela,,前調:粉紅胡椒、荳蔻、芫荽,中調:胡蘿蔔籽、肉荳蔻、乳香,後調:雪松、苔蘚、美國冷杉、岩玫瑰
"愛妮❤️MAISON MARGIELA Sailing Day 航海日/  爵士俱樂部  淡香水 100ML$2,850 - $2,900高雄市路竹區找相似",https://shopee.tw/愛妮❤️MAISON-MARGIELA-Sailing-Day-航海日-爵士俱樂部-淡香水-100ML-i.48341460.11194145653?sp_atk=d1a17d51-2058-4506-963f-ec3340e467ab&xptdk=d1a17d51-2058-4506-963f-ec3340e467ab,Maison Margiela,香調:東方調、皮革香調,前味:粉紅胡椒、橙花、檸檬,中味:朗姆酒、鼠尾草、爪哇香根草,後味:菸葉、香草、苯乙烯屬
"8折Maison Margiela Replica Sailing Day 航海日 淡香水 100ml〔10點半香水美妝〕$4,500$3,580臺中市西區找相似",https://shopee.tw/Maison-Margiela-Replica-Sailing-Day-航海日-淡香水-100ml〔10點半香水美妝〕-i.54574900.17016349554?sp_atk=566e31b3-d3b0-4f48-8d1c-9827d689abd9&xptdk=566e31b3-d3b0-4f48-8d1c-9827d689abd9,Maison Margiela,香調:海洋清新調,前調:海洋調、醛香、杜松,中調:芫荽、鳶尾、玫瑰,後調:紅海藻、龍涎香、Orcanox
"🌹Aphro阿芙蘿🌹Maison Margiela REPLICA Bubble Bath 泡泡浴淡香水100ml滿額折$30$3,199已售出 1新北市新莊區找相似",https://shopee.tw/🌹Aphro阿芙蘿🌹Maison-Margiela-REPLICA-Bubble-Bath-泡泡浴淡香水100ml-i.13347463.14646273965?sp_atk=73f46a53-b669-4d5b-a282-f3a71b0e30c3&xptdk=73f46a53-b669-4d5b-a282-f3a71b0e30c3,Maison Margiela,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌MaisonMargiela香水濃度EDT、淡香水質地噴霧商品數量1出貨地新北市新莊區商品詳情香調:清新調,前味:粉紅胡椒、佛手柑,中味:薰衣草、玫瑰、茉莉,後味:廣藿香、椰子、白麝香
"Maison Martin Margiela/MMM 慵懶週日早晨100ml$3,650已售出 10臺北市大安區找相似",https://shopee.tw/Maison-Martin-Margiela-MMM-慵懶週日早晨100ml-i.2571303.9909219582?sp_atk=0d0f9027-cdf4-460f-8632-f5fc360c0815&xptdk=0d0f9027-cdf4-460f-8632-f5fc360c0815,Maison Margiela,香調:木質花香調,前調:醛梨鈴蘭,中調:鳶尾花玫瑰橙花,後調:麝香廣藿香黃葵
"簡約純淨的沙龍香🥰MAISON MARGIELA 淡香水100ML TESTER(慵懶周日早晨/花市/咖啡時光)$3,080高雄市左營區找相似",https://shopee.tw/簡約純淨的沙龍香🥰MAISON-MARGIELA-淡香水100ML-TESTER(慵懶周日早晨-花市-咖啡時光)-i.192290655.12253290275?sp_atk=ac410d73-3785-4f40-bda6-a07cec4abf6d&xptdk=ac410d73-3785-4f40-bda6-a07cec4abf6d,Maison Margiela,,-前調:胡椒、橙花、廣藿香,中調:薰衣草、咖啡、牛奶、東加豆、安息香、莎草精油、,後調:香草、雪松、香根草
"🌹Aphro阿芙蘿🌹Maison Margiela Sailing Day 航海日淡香水100ml滿額折$30$3,199已售出 1新北市新莊區找相似",https://shopee.tw/🌹Aphro阿芙蘿🌹Maison-Margiela-Sailing-Day-航海日淡香水100ml-i.13347463.14346276641?sp_atk=085dc6a0-d531-4b45-9065-2d306de4c362&xptdk=085dc6a0-d531-4b45-9065-2d306de4c362,Maison Margiela,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌MaisonMargiela香水濃度EDT、淡香水質地噴霧商品數量1出貨地新北市新莊區商品詳情香調:海洋清新調,前味:海洋調、醛香、杜松,中味:芫荽、鳶尾、玫瑰,後味:紅海藻、龍涎香、Orcanox
"🔥現貨🔥Maison Margiela Lazy Sunday Morning 慵懶週末中性淡香水 100ml 夢鹿$3,750臺北市大安區找相似",https://shopee.tw/🔥現貨🔥Maison-Margiela-Lazy-Sunday-Morning-慵懶週末中性淡香水-100ml-夢鹿-i.74574358.15065275187?sp_atk=0d692bce-dddf-47ce-a3c7-a4ad10f4b445&xptdk=0d692bce-dddf-47ce-a3c7-a4ad10f4b445,Maison Margiela,香調:玫瑰花香調、木質花香調,前味:醛、梨、鈴蘭,中味:鳶尾、玫瑰、橙花,後味:白麝香、廣藿香、麝香錦葵
7.5折Maison Margiela馬丁馬吉拉淡香水 圖書館私語 中性淡香水 香水5 件 9.7折$45 - $145南投縣草屯鎮找相似,https://shopee.tw/Maison-Margiela馬丁馬吉拉淡香水-圖書館私語-中性淡香水-香水-i.10254146.14847001499?sp_atk=45c48b02-3887-4c6b-90e9-e618c6d134e5&xptdk=45c48b02-3887-4c6b-90e9-e618c6d134e5,Maison Margiela,香調:木質調,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精性別男女通用商品尺寸旅行用香味天然容量10ml香水濃度其他質地噴霧有效日期2025-01-04保存期限3年商品數量3196出貨地南投縣草屯鎮商品詳情前味:胡椒	,中味:香草	,後味:木質、雪松	
【現貨】🇫🇷巴黎Maison Margiela 針管香水1.2ML(理髮廳、秋天氣息、慵懶假日、溫暖壁爐)$155新北市三重區找相似,https://shopee.tw/【現貨】🇫🇷巴黎Maison-Margiela-針管香水1.2ML(理髮廳、秋天氣息、慵懶假日、溫暖壁爐)-i.5448917.16730578076?sp_atk=872e93ca-1879-4c49-be91-b87de477a73b&xptdk=872e93ca-1879-4c49-be91-b87de477a73b,Maison Margiela,,前味:醛、梨、鈴蘭,中味:鳶尾花、玫瑰、橙花,後味:麝香、廣藿香、黃葵
"9.9折Maison Margiela 鮮花巿場淡香水 Flower Market(30ml)-國際航空版 現貨 廠商直送滿額折$220$2,600$2,579桃園市楊梅區找相似",https://shopee.tw/Maison-Margiela-鮮花巿場淡香水-Flower-Market(30ml)-國際航空版-現貨-廠商直送-i.116304162.19007612695?sp_atk=ee5c3891-6c51-44fe-8e7c-a2ccdeaa3bad&xptdk=ee5c3891-6c51-44fe-8e7c-a2ccdeaa3bad,Maison Margiela,,前味:綠葉、小蒼蘭,中味:茉莉、晚香玉、玫瑰,後味:桃子、雪松、橡木苔
限量優惠｜ MAISON MARGIELA 7ML 精選小Q香$599新北市板橋區找相似,https://shopee.tw/限量優惠｜-MAISON-MARGIELA-7ML-精選小Q香-i.7304467.14358874164?sp_atk=fc9bcf25-a220-46e1-a160-8d548d2cb69f&xptdk=fc9bcf25-a220-46e1-a160-8d548d2cb69f,Maison Margiela,,"前調:香檸檬,粉紅胡椒粉,橙花油","中調:鼠尾草精油,朗姆酒,香根草香根草油","後調:苯乙烯樹脂,菸葉精,香子蘭豆"
"波妮香水♥ Maison Margiela 記憶香水禮盒 2ml*10$1,099新北市新店區找相似",https://shopee.tw/波妮香水♥-Maison-Margiela-記憶香水禮盒-2ml*10-i.81930378.15574905984?sp_atk=f4237af4-2796-407b-91c9-786ffa076189&xptdk=f4237af4-2796-407b-91c9-786ffa076189,Maison Margiela,,前味:比加拉德精華、羅勒、黑胡椒,中味:天竺葵、薰衣草、迷迭香,後味:零陵香豆、艾維尼、白麝香、零陵香豆、白麝香、黑胡椒、迷迭香、羅勒
"8.8折Maison Margiela 抹茶冥想淡香水 Matcha Meditation(100ml)-航空版 現貨 廠商直送滿額折$220$4,800$4,238桃園市楊梅區找相似",https://shopee.tw/Maison-Margiela-抹茶冥想淡香水-Matcha-Meditation(100ml)-航空版-現貨-廠商直送-i.116304162.17659450102?sp_atk=ee32b0e1-5938-4804-a76c-930802ce27c2&xptdk=ee32b0e1-5938-4804-a76c-930802ce27c2,Maison Margiela,,前味:佛手柑精華、柑桔精華、綠茶,中味:抹茶、橙花、茉莉花,後味:苔蘚、白巧克力、雪松精華
"《里翁義趣購》 Maison Margiela  ～  JAZZ CLUB 爵士俱樂部 淡香水$750 - $3,699高雄市三民區找相似",https://shopee.tw/《里翁義趣購》-Maison-Margiela-～-JAZZ-CLUB-爵士俱樂部-淡香水-i.4737637.15040695812?sp_atk=71e5cdb5-7b76-4a3b-9198-674b0e40459c&xptdk=71e5cdb5-7b76-4a3b-9198-674b0e40459c,Maison Margiela,,前調:粉色胡椒、奈若利橙花、檸檬;,中調:朗姆酒、爪哇香根草油、快樂鼠尾草;,後調:煙草葉、香草豆、蘇合香。
