name,link
"廣告100%正品【帶發票+禮袋】香水⚗英國梨與小蒼蘭 鼠尾草與海鹽 藍風鈴 30ml/100ml 中性香水 男女香水滿額折$99滿額贈$725 - $1,120已售出 93桃園市大園區找相似",https://shopee.tw//100-正品【帶發票-禮袋】香水⚗英國梨與小蒼蘭-鼠尾草與海鹽-藍風鈴-30ml-100ml-中性香水-男女香水-i.763643695.18501527118?sp_atk=bbb126bb-6ee8-4a10-85db-a1f34abe9cb7&xptdk=bbb126bb-6ee8-4a10-85db-a1f34abe9cb7
"3.3折廣告❁買一送一❁粉色甜蜜 邂逅香水系列50/100ml 綠色氣息 晨光輕舞 正貨 女性香水 專櫃代購 不正包退2 件 5折$880 - $1,480已售出 4臺北市松山區找相似",https://shopee.tw//❁買一送一❁粉色甜蜜-邂逅香水系列50-100ml-綠色氣息-晨光輕舞-正貨-女性香水-專櫃代購-不正包退-i.97576140.21509215000?sp_atk=af8e0843-40a5-4074-900c-83a3e25ba2cc&xptdk=af8e0843-40a5-4074-900c-83a3e25ba2cc
"6.1折廣告6.21限時下訂買一送一 BLEU香水 藍色香水 蔚藍香精 男性淡香水100ml  EDT EDP持久留香男禮物木質香2 件 5折$2,450$1,489已售出 37嘉義市西區找相似",https://shopee.tw//6.21限時下訂買一送一-BLEU香水-藍色香水-蔚藍香精-男性淡香水100ml-EDT-EDP持久留香男禮物木質香-i.97576085.21310058821?sp_atk=74a95fca-bdf9-4016-9a9c-61765e52a0f0&xptdk=74a95fca-bdf9-4016-9a9c-61765e52a0f0
"7.5折廣告6.21限定下單買一送一Maison Mar.giela 馬丁-馬吉拉淡香水泡泡浴 航海日 鮮花市場 慵懶週日 壁爐火光2 件 5折$2,980$2,236嘉義市西區找相似",https://shopee.tw//6.21限定下單買一送一Maison-Mar.giela-馬丁-馬吉拉淡香水泡泡浴-航海日-鮮花市場-慵懶週日-壁爐火光-i.97576085.14487936009?sp_atk=fbba889d-1dbb-421b-aa57-5c7867065865&xptdk=fbba889d-1dbb-421b-aa57-5c7867065865
"4折廣告❁買一送一❁JM馬-龍香水五件套 藍風鈴/英國梨/女生香水禮盒附帶專櫃提袋30ml/100ml 附帶專櫃提袋，不正包退2 件 5折$998 - $2,168已售出 2臺北市松山區找相似",https://shopee.tw//❁買一送一❁JM馬-龍香水五件套-藍風鈴-英國梨-女生香水禮盒附帶專櫃提袋30ml-100ml-附帶專櫃提袋，不正包退-i.97576140.21709208571?sp_atk=411a2ca6-e407-4568-8aed-197e857e71cf&xptdk=411a2ca6-e407-4568-8aed-197e857e71cf
"♡A+美人♡ 歐舒丹迷你淡香水系列 (純境之光/玫瑰花園/原野之心/橙花&蘭花/櫻花原野之心花舞/馬鞭草)$299 - $368已售出 1,010高雄市苓雅區找相似",https://shopee.tw//♡A-美人♡-歐舒丹迷你淡香水系列-(純境之光-玫瑰花園-原野之心-橙花-蘭花-櫻花原野之心花舞-馬鞭草)-i.5490190.1331772393?sp_atk=bb85f190-16b2-4ccb-87e1-8caf857a4326&xptdk=bb85f190-16b2-4ccb-87e1-8caf857a4326
♡A+美人♡ 歐舒丹櫻花淡香水7.5ml(貼有台灣歐舒丹中文標籤)$299已售出 105高雄市苓雅區找相似,https://shopee.tw//♡A-美人♡-歐舒丹櫻花淡香水7.5ml(貼有台灣歐舒丹中文標籤)-i.5490190.430782886?sp_atk=bc2e2ada-cf99-4854-9f5e-c448c24f4ed3&xptdk=bc2e2ada-cf99-4854-9f5e-c448c24f4ed3
"蝦皮優選L'OCCITANE 歐舒丹 馬鞭草淡香水100ml 附原廠紙袋 公司貨 ♦5438美妝♦加價購$1,300已售出 80新北市板橋區找相似",https://shopee.tw//L'OCCITANE-歐舒丹-馬鞭草淡香水100ml-附原廠紙袋-公司貨-♦5438美妝♦-i.14318635.138622984?sp_atk=2038caff-6703-4c32-8656-6728ac34ba7b&xptdk=2038caff-6703-4c32-8656-6728ac34ba7b
♡A+美人♡ 歐舒丹滾珠淡香水10ml(櫻花/玫瑰花園/馬鞭草)原野之心隨身香水/原野之心花舞/純境之光隨身淡香水$648 - $738已售出 301高雄市苓雅區找相似,https://shopee.tw//♡A-美人♡-歐舒丹滾珠淡香水10ml(櫻花-玫瑰花園-馬鞭草)原野之心隨身香水-原野之心花舞-純境之光隨身淡香水-i.5490190.423601558?sp_atk=93b5f3ff-8cbf-4006-b6c8-9cf5680030ef&xptdk=93b5f3ff-8cbf-4006-b6c8-9cf5680030ef
"蝦皮優選8折【現貨】L'Occitane 歐舒丹 馬鞭草淡香水 100ml 附發票滿額贈$1,731$1,385已售出 15臺南市白河區找相似",https://shopee.tw//【現貨】L'Occitane-歐舒丹-馬鞭草淡香水-100ml-附發票-i.16396152.7626145997?sp_atk=a776c97e-cae5-48b3-a77c-5e6440493048&xptdk=a776c97e-cae5-48b3-a77c-5e6440493048
【李拉拉美妝】折140，歐舒丹迷你瓶香水，LOCCITANE$155已售出 44臺中市中區找相似,https://shopee.tw//【李拉拉美妝】折140，歐舒丹迷你瓶香水，LOCCITANE-i.9290021.10985867968?sp_atk=3494378b-0c72-4b2e-879f-8a4bcd769c41&xptdk=3494378b-0c72-4b2e-879f-8a4bcd769c41
L'OCCITANE歐舒丹玫瑰花園 櫻花淡香水，稀有珍貴Q版隨身瓶(7.5ml )專櫃公司貨 ◎香草小鎮◎滿額折$153 件折 NT$15$315已售出 63新北市淡水區找相似,https://shopee.tw//L'OCCITANE歐舒丹玫瑰花園-櫻花淡香水，稀有珍貴Q版隨身瓶(7.5ml-)專櫃公司貨-◎香草小鎮◎-i.10084429.2766807186?sp_atk=6ab37522-b71d-4cfd-b97a-cd00717099ec&xptdk=6ab37522-b71d-4cfd-b97a-cd00717099ec
蝦皮優選歐舒丹 櫻花香水/  玫瑰皇后淡香水/ 馬鞭草淡香水  7.5ml*3任選$688已售出 20臺南市歸仁區找相似,https://shopee.tw//歐舒丹-櫻花香水-玫瑰皇后淡香水-馬鞭草淡香水-7.5ml*3任選-i.5417224.148077033?sp_atk=71af9985-0ecc-4cfd-8164-9d87a93e338c&xptdk=71af9985-0ecc-4cfd-8164-9d87a93e338c
"《65折特賣頁面🔥下殺》歐舒丹 櫻花淡香水75ml 專櫃公司貨$1,385已售出 29新北市林口區找相似",https://shopee.tw//《65折特賣頁面🔥下殺》歐舒丹-櫻花淡香水75ml-專櫃公司貨-i.12095841.317850251?sp_atk=aadcca43-19e3-42e8-b580-65d38d76f93c&xptdk=aadcca43-19e3-42e8-b580-65d38d76f93c
