name,link
"9.1折廣告Abercrombie & Fitch Fierce 香水 A&F AF男香 肌肉男 古龍水-WBK SHOP9.2折$2,500 - $5,000已售出 77臺北市信義區找相似",https://shopee.tw//Abercrombie-Fitch-Fierce-香水-A-F-AF男香-肌肉男-古龍水-WBK-SHOP-i.21975525.264523324?sp_atk=1d91dafc-4762-48cd-99a7-7202d4818f4c&xptdk=1d91dafc-4762-48cd-99a7-7202d4818f4c
廣告免運㊣【附發票+禮品袋】Pour Homme Soir大吉嶺茶 男性香水 原版/極緻/夜幽100ml 男士香水 持久留香滿額折$100$998桃園市大園區找相似,https://shopee.tw//免運㊣【附發票-禮品袋】Pour-Homme-Soir大吉嶺茶-男性香水-原版-極緻-夜幽100ml-男士香水-持久留香-i.766107115.19513430400?sp_atk=70e44072-8b7e-4776-b03a-19517333d6f7&xptdk=70e44072-8b7e-4776-b03a-19517333d6f7
"6.9折廣告台灣現貨のC´hanel 香´奈兒香水 邂逅粉色柔情綠黃清新女士持久留香淡香水 魅惑 女性香水50ml/100ml滿額折$258$1,580 - $2,380桃園市大園區找相似",https://shopee.tw//台灣現貨のC´hanel-香´奈兒香水-邂逅粉色柔情綠黃清新女士持久留香淡香水-魅惑-女性香水50ml-100ml-i.775369613.20112040417?sp_atk=f77579cd-1bd1-4e83-8eb2-a7c3024fd133&xptdk=f77579cd-1bd1-4e83-8eb2-a7c3024fd133
"廣告【專櫃+免運+發票】❤摩登❤ COCO 秘密時光 香水 100ml 魅力女性 清新持久留香$1,150 - $1,450已售出 70桃園市大園區找相似",https://shopee.tw//【專櫃-免運-發票】❤摩登❤-COCO-秘密時光-香水-100ml-魅力女性-清新持久留香-i.5263687.12382278647?sp_atk=32d0edd4-3821-4b5e-b4f5-4a4db175c070&xptdk=32d0edd4-3821-4b5e-b4f5-4a4db175c070
"6.1折廣告6.21限時下訂買一送一 BLEU香水 藍色香水 蔚藍香精 男性淡香水100ml  EDT EDP持久留香男禮物木質香2 件 5折$2,450$1,489已售出 37嘉義市西區找相似",https://shopee.tw//6.21限時下訂買一送一-BLEU香水-藍色香水-蔚藍香精-男性淡香水100ml-EDT-EDP持久留香男禮物木質香-i.97576085.21310058821?sp_atk=d6dab97b-e628-453a-b09d-cb39db5d245f&xptdk=d6dab97b-e628-453a-b09d-cb39db5d245f
"HUAHUA香水美妝 Abercrombie&Fitch A&F FIERCE 肌肉男 男性淡香水【全新正品】$1,890 - $3,590已售出 20臺北市中山區找相似",https://shopee.tw//HUAHUA香水美妝-Abercrombie-Fitch-A-F-FIERCE-肌肉男-男性淡香水【全新正品】-i.935762.237879119?sp_atk=de56fca3-28e9-4deb-860e-75b961a5e930&xptdk=de56fca3-28e9-4deb-860e-75b961a5e930
"5.1折Abercrombie ＆ Fitch A&F 真我 男性淡香水 100ml〔 10點半香水美妝 〕$2,880$1,480已售出 28臺中市西區找相似",https://shopee.tw//Abercrombie-＆-Fitch-A-F-真我-男性淡香水-100ml〔-10點半香水美妝-〕-i.54574900.2589837942?sp_atk=d646c024-9ea0-4d0a-92b0-d4117b8a5f42&xptdk=d646c024-9ea0-4d0a-92b0-d4117b8a5f42
"6.2折Abercrombie & Fitch A&F 同名經典女性淡香精 50ml / 100ml  ［ 10點半香水美妝 ］$1,860$1,150已售出 12臺中市西區找相似",https://shopee.tw//Abercrombie-Fitch-A-F-同名經典女性淡香精-50ml-100ml-［-10點半香水美妝-］-i.54574900.899277950?sp_atk=58c57b6e-2ab2-4428-aacd-da80dd8037bc&xptdk=58c57b6e-2ab2-4428-aacd-da80dd8037bc
"【ABERCROMBIE & FITCH】AF AUTHENTIC 真我 EDT 男性淡香水（100ML）✿荳荳姬✿$1,180已售出 12新北市八里區找相似",https://shopee.tw//【ABERCROMBIE-FITCH】AF-AUTHENTIC-真我-EDT-男性淡香水（100ML）✿荳荳姬✿-i.33962436.10502842113?sp_atk=3ec55f5e-f45e-4123-bee0-531adba51ab1&xptdk=3ec55f5e-f45e-4123-bee0-531adba51ab1
"5.5折Abercrombie ＆ Fitch A&F 真我 女性淡香精 100ml〔 10點半香水美妝 〕$880 - $1,480已售出 48臺中市西區找相似",https://shopee.tw//Abercrombie-＆-Fitch-A-F-真我-女性淡香精-100ml〔-10點半香水美妝-〕-i.54574900.2589862752?sp_atk=d696b9af-0399-453c-bb99-2e1f0dd2622f&xptdk=d696b9af-0399-453c-bb99-2e1f0dd2622f
"【香遇】Abercrombie & Fitch A&F 真我男性淡香水$749 - $1,199找相似",https://shopee.tw//【香遇】Abercrombie-Fitch-A-F-真我男性淡香水-i.789653155.21710431912?sp_atk=02f6cd91-4462-4fea-b8c3-210bff522a64&xptdk=02f6cd91-4462-4fea-b8c3-210bff522a64
"全新中文標籤正品Abercrombie & Fitch A&F First Instinct同名經典男性淡香水100ml$1,250已售出 1找相似",https://shopee.tw//全新中文標籤正品Abercrombie-Fitch-A-F-First-Instinct同名經典男性淡香水100ml-i.4194908.13471807970?sp_atk=6bbd6b4c-83b8-4077-8d40-e5ddb7170474&xptdk=6bbd6b4c-83b8-4077-8d40-e5ddb7170474
"9.1折Abercrombie & Fitch Fierce 香水 A&F AF男香 肌肉男 古龍水-WBK SHOP9.2折$2,500 - $5,000已售出 77臺北市信義區找相似",https://shopee.tw//Abercrombie-Fitch-Fierce-香水-A-F-AF男香-肌肉男-古龍水-WBK-SHOP-i.21975525.264523324?sp_atk=107ef6c5-3d01-4677-b11a-cb1f84ec9b91&xptdk=107ef6c5-3d01-4677-b11a-cb1f84ec9b91
"5折Abercrombie ＆ Fitch A&F 同名經典 男性淡香水 100ml［ 10點半香水美妝 ］$2,600$1,299已售出 47臺中市西區找相似",https://shopee.tw//Abercrombie-＆-Fitch-A-F-同名經典-男性淡香水-100ml［-10點半香水美妝-］-i.54574900.962625449?sp_atk=03bd81b4-1dfa-4829-97d6-ed48cbf76841&xptdk=03bd81b4-1dfa-4829-97d6-ed48cbf76841
🌈晨曦㊣香氛館💎【Abercrombie & Fitch】真我男性淡香水✨玻璃試香瓶1/2/5ml✨現貨正品$40 - $160已售出 32新北市新莊區找相似,https://shopee.tw//🌈晨曦㊣香氛館💎【Abercrombie-Fitch】真我男性淡香水✨玻璃試香瓶1-2-5ml✨現貨正品-i.32416120.9631319159?sp_atk=c6792a52-5d57-4ab1-91fe-b1ca5e45152c&xptdk=c6792a52-5d57-4ab1-91fe-b1ca5e45152c
全新 Abercrombie&Fitch first instinct blue 湛藍女性淡香精 試管香水 2ml$50臺北市大安區找相似,https://shopee.tw//全新-Abercrombie-Fitch-first-instinct-blue-湛藍女性淡香精-試管香水-2ml-i.30368715.12814825727?sp_atk=15f5e493-0acb-4d34-b305-e41b9f7471a7&xptdk=15f5e493-0acb-4d34-b305-e41b9f7471a7
Abercrombie & Fitch A&F Authentic 真我男性淡香水 針管 【VIP美妝】$49已售出 1臺北市大同區找相似,https://shopee.tw//Abercrombie-Fitch-A-F-Authentic-真我男性淡香水-針管-【VIP美妝】-i.12733813.3348159462?sp_atk=cae1ca98-2bc7-496e-a030-c9102d4f6828&xptdk=cae1ca98-2bc7-496e-a030-c9102d4f6828
Abercrombie & Fitch(A&F)真我男性淡香水30ML$780新北市中和區找相似,https://shopee.tw//Abercrombie-Fitch(A-F)真我男性淡香水30ML-i.35092272.13857705885?sp_atk=38b8f81a-9136-48b7-ba1a-e84b23eff1f5&xptdk=38b8f81a-9136-48b7-ba1a-e84b23eff1f5
Abercrombie&Fitch A&F AWAY 境男性淡香水 針管 2ml【UR8D】$49已售出 11新北市蘆洲區找相似,https://shopee.tw//Abercrombie-Fitch-A-F-AWAY-境男性淡香水-針管-2ml【UR8D】-i.1372830.10627044743?sp_atk=3f93f976-6221-44a8-88a2-57c4e494c057&xptdk=3f93f976-6221-44a8-88a2-57c4e494c057
"香水】ABERCROMBIE & FITCH A&F 同名經典女性淡香精100ml 全新公司貨$2,100桃園市八德區找相似",https://shopee.tw//香水】ABERCROMBIE-FITCH-A-F-同名經典女性淡香精100ml-全新公司貨-i.2314315.17862153650?sp_atk=1eaeb1e7-1167-4d45-90a8-66474754cdf3&xptdk=1eaeb1e7-1167-4d45-90a8-66474754cdf3
"◇MOLI 莫麗◇Abercrombie & Fitch A&F Away 境男性淡香水100ml TESTER※397$1,190臺北市中正區找相似",https://shopee.tw//◇MOLI-莫麗◇Abercrombie-Fitch-A-F-Away-境男性淡香水100ml-TESTER※397-i.2299401.18900875141?sp_atk=27ef012c-9c25-40c9-b7e1-050210d3f9aa&xptdk=27ef012c-9c25-40c9-b7e1-050210d3f9aa
"[全新專櫃正品]Abercrombie & Fitch 真我男性淡香水100ml/50ml/30ml$890 - $1,550高雄市鳳山區找相似",https://shopee.tw//-全新專櫃正品-Abercrombie-Fitch-真我男性淡香水100ml-50ml-30ml-i.16682734.4517954160?sp_atk=679e3381-4a23-4c33-81e5-38a5310bbf3e&xptdk=679e3381-4a23-4c33-81e5-38a5310bbf3e
~誘香水~Abercrombie&Fitch同名經典男性淡香水(1ML分裝試香)$40已售出 3嘉義市東區找相似,https://shopee.tw//~誘香水~Abercrombie-Fitch同名經典男性淡香水(1ML分裝試香)-i.4283796.3435624227?sp_atk=e7f6ea73-7195-4bfe-bd03-4ca5f28b3a2e&xptdk=e7f6ea73-7195-4bfe-bd03-4ca5f28b3a2e
【效期2022.10.31】Abercrombie & Fitch 同名經典男性淡香水 100ml$799找相似,https://shopee.tw//【效期2022.10.31】Abercrombie-Fitch-同名經典男性淡香水-100ml-i.12352615.104103494?sp_atk=9add1471-d364-4765-8be7-53ad418f58a8&xptdk=9add1471-d364-4765-8be7-53ad418f58a8
"🔺現貨 保證㊣貨 Abercrombie&Fitch A&F 真我男性淡香水 100ml$1,450嘉義市西區找相似",https://shopee.tw//🔺現貨-保證㊣貨-Abercrombie-Fitch-A-F-真我男性淡香水-100ml-i.58472130.11125551142?sp_atk=7c10392d-4868-4f66-bfb0-19249152838f&xptdk=7c10392d-4868-4f66-bfb0-19249152838f
Abercrombie & Fitch A&F 真我男性淡香水針管2ml-SUPERSHOP$49新北市蘆洲區找相似,https://shopee.tw//Abercrombie-Fitch-A-F-真我男性淡香水針管2ml-SUPERSHOP-i.478968761.16562732978?sp_atk=830d5d15-a3c4-4c9a-9811-bf922f8d2546&xptdk=830d5d15-a3c4-4c9a-9811-bf922f8d2546
"A&F 湛藍男性淡香水100ml(慶開幕全館免運費)$1,350高雄市三民區找相似",https://shopee.tw//A-F-湛藍男性淡香水100ml(慶開幕全館免運費)-i.6932656.17905311349?sp_atk=7f5dbadd-13f7-4454-b663-2a0fa7ea365f&xptdk=7f5dbadd-13f7-4454-b663-2a0fa7ea365f
